日期,开盘,最高,最低,收盘,成交量,成交额,换手率,涨跌幅
2022-08-05,98.0,117.95,81.18,99.0,26263806,2436092911.51,83.1619,77.8337
2022-08-08,90.23,91.21,83.33,84.55,16957541,1468680611.54,53.6945,-14.596
2022-08-09,83.0,91.24,82.5,91.24,16200969,1408021375.54,51.2989,7.9125
2022-08-10,88.64,97.74,86.06,89.02,15630798,1434099218.25,49.4935,-2.4331
2022-08-11,90.42,102.4,90.42,102.0,17536837,1699334175.08,55.5288,14.581
2022-08-12,104.0,104.0,90.3,90.4,15242773,1459325138.55,48.2648,-11.3725
2022-08-15,88.0,92.9,87.11,87.5,9035231,804476591.57,28.6092,-3.208
2022-08-16,86.88,88.26,84.48,85.6,7408002,638542442.88,23.4567,-2.1714
2022-08-17,86.5,89.88,84.41,89.1,7961661,698069744.33,25.2099,4.0888
2022-08-18,87.0,88.78,85.18,86.21,6854058,594158632.63,21.7027,-3.2435
2022-08-19,86.38,89.0,81.86,81.98,7583755,648186288.74,24.0133,-4.9066
2022-08-22,80.0,80.8,73.0,75.93,8537483,657105478.66,27.0331,-7.3798
2022-08-23,74.99,76.28,73.4,73.49,5163301,384459138.03,16.3491,-3.2135
2022-08-24,73.2,74.39,68.3,69.12,6415886,455755818.69,20.3153,-5.9464
2022-08-25,69.21,72.48,67.76,70.12,5966454,420335301.25,18.8922,1.4468
2022-08-26,70.0,70.0,65.48,65.48,5803727,390349990.28,18.377,-6.6172
2022-08-29,63.63,67.3,63.0,65.7,3307535,218681049.63,10.473,0.336
2022-08-30,65.57,68.36,65.57,66.07,3687331,246941344.89,11.6756,0.5632
2022-08-31,66.0,68.19,65.19,66.16,4806682,321546619.06,15.2199,0.1362
2022-09-01,66.99,68.16,64.8,64.87,3635149,241579696.06,11.5104,-1.9498
2022-09-02,64.87,69.91,63.63,69.2,6254406,422196677.71,19.804,6.6749
2022-09-05,67.87,67.9,66.06,66.8,4226424,282559366.9,13.3826,-3.4682
2022-09-06,67.38,67.6,66.01,67.02,2903435,193757351.49,9.1935,0.3293
2022-09-07,67.05,69.5,66.7,67.5,4350111,296709126.87,13.7742,0.7162
2022-09-08,66.6,67.27,64.21,64.23,4066850,267054370.29,12.8773,-4.8444
2022-09-09,63.39,63.4,59.5,61.49,4552798,278639232.31,14.416,-4.2659
2022-09-13,61.7,63.47,61.26,61.52,2767217,172423408.78,8.7621,0.0488
2022-09-14,59.66,63.24,59.0,62.82,3290519,203705666.97,10.4191,2.1131
2022-09-15,62.61,62.99,59.76,60.55,3141390,191704112.24,9.9469,-3.6135
2022-09-16,60.02,61.87,60.01,60.39,2452520,149806704.04,7.7657,-0.2642
2022-09-19,60.3,62.15,58.31,58.41,2953870,177370226.42,9.3532,-3.2787
2022-09-20,59.0,59.8,58.2,59.43,2355617,139194372.23,7.4588,1.7463
2022-09-21,59.88,61.75,59.88,60.87,3539783,215662488.38,11.2084,2.423
2022-09-22,59.91,61.53,59.66,60.18,2539543,154104908.7,8.0412,-1.1336
2022-09-23,61.0,61.0,57.62,58.0,2528843,148857901.84,8.0073,-3.6225
2022-09-26,57.32,58.7,56.15,56.6,2040911,117403761.9,6.4624,-2.4138
2022-09-27,56.52,57.39,56.21,57.17,2001511,113784966.33,6.3376,1.871
2022-09-28,57.2,57.58,54.18,54.21,2379140,132222376.67,7.5333,-5.1775
2022-09-29,55.01,55.26,53.66,53.92,1908094,103878441.56,6.0418,-0.535
2022-09-30,53.6,54.8,51.42,51.69,2129181,111869276.03,6.7419,-4.1358
2022-10-10,51.85,52.28,48.39,48.66,2425840,120759481.74,7.6812,-5.8619
2022-10-11,48.83,49.39,47.85,48.04,1609646,77975400.16,5.0968,-1.2741
2022-10-12,48.18,50.3,47.76,50.22,2791179,137037011.26,8.838,4.5379
2022-10-13,50.18,51.57,49.5,50.52,2394189,121554229.5,7.581,0.5974
2022-10-14,51.0,52.29,50.88,51.45,2084703,107398151.18,6.601,1.8409
2022-10-17,50.82,53.17,50.7,53.12,2559656,134339186.36,8.1049,3.2459
2022-10-18,53.41,53.7,51.8,52.19,1848160,96639386.55,5.852,-1.7508
2022-10-19,52.22,53.79,51.49,52.32,2516607,132627266.2,7.9686,0.2491
2022-10-20,51.86,60.37,51.8,59.52,8191752,466772158.38,25.9384,13.7615
2022-10-21,57.76,58.42,56.4,57.51,5358622,307464685.9,16.9676,-3.377
2022-10-24,57.52,60.49,57.52,58.0,4638052,273443481.13,14.686,0.852
2022-10-25,58.0,61.59,56.5,60.59,5691457,339639386.86,18.0215,4.4655
2022-10-26,57.31,63.47,55.8,62.0,7605601,453648225.42,24.0824,2.3271
2022-10-27,60.2,62.41,59.79,60.42,4895257,298146318.29,15.5004,-2.5484
2022-10-28,59.13,61.79,57.9,58.4,4038675,241698594.85,12.7881,-3.3433
2022-10-31,58.0,62.03,57.8,62.03,5228810,315790490.6,16.5565,6.2158
2022-11-01,62.31,67.7,61.96,64.08,6294112,408511358.49,19.9297,3.3049
2022-11-02,63.15,67.48,63.15,65.49,6064497,398300739.69,19.2027,2.2004
2022-11-03,64.6,71.8,63.5,70.6,6671817,452018945.67,21.1257,7.8027
2022-11-04,70.7,71.88,68.5,70.16,4979994,349331075.46,15.7687,-0.6232
2022-11-07,70.21,75.58,69.0,75.55,6581704,480310677.27,20.8404,7.6824
2022-11-08,74.86,76.2,73.31,75.84,4058995,304062532.48,12.8524,0.3839
2022-11-09,74.5,75.5,69.0,69.16,5964608,429262265.08,18.8864,-8.808
2022-11-10,68.0,70.5,65.34,65.5,6093727,408452812.02,19.2952,-5.2921
2022-11-11,68.16,71.48,67.28,67.36,6126726,424994415.4,19.3997,2.8397
2022-11-14,67.54,69.33,65.8,67.36,3029061,204527739.08,9.5912,0.0
2022-11-15,67.45,74.4,66.75,72.88,6081729,433903379.4,19.2572,8.1948
2022-11-16,74.0,75.08,71.26,73.89,4897773,358330084.89,15.5083,1.3858
2022-11-17,73.19,80.89,69.51,78.26,7841752,586998519.07,24.8302,5.9142
2022-11-18,77.0,82.84,76.81,77.09,6756644,537721854.42,21.3943,-1.495
2022-11-21,76.39,78.77,75.11,77.77,3461642,265590355.69,10.961,0.8821
2022-11-22,77.41,79.25,74.7,74.7,4120506,316916437.21,13.0472,-3.9475
2022-11-23,74.31,75.99,72.44,72.85,3471352,255385064.03,10.9917,-2.4766
2022-11-24,73.3,74.05,71.22,72.0,2622704,189721854.13,8.3045,-1.1668
2022-11-25,71.31,74.17,70.54,71.74,2716345,195619518.45,8.6011,-0.3611
2022-11-28,69.52,71.79,67.67,68.69,3164392,218998490.41,10.0198,-4.2515
2022-11-29,68.69,69.38,67.08,67.46,3359904,228281168.51,10.6388,-1.7907
2022-11-30,66.51,69.27,66.51,67.85,2480084,168183061.91,7.853,0.5781
2022-12-01,69.2,73.47,69.08,71.57,4830646,346214930.26,15.2958,5.4827
2022-12-02,70.6,71.66,69.6,70.47,2551028,180022115.67,8.0776,-1.537
2022-12-05,70.84,72.0,68.52,68.88,2960356,205522975.16,9.3737,-2.2563
2022-12-06,68.18,72.56,68.18,70.97,3956307,282107086.28,12.5273,3.0343
2022-12-07,70.0,71.82,68.6,69.47,2438343,170673415.26,7.7208,-2.1136
2022-12-08,69.0,69.45,67.41,67.66,1993081,135852393.66,6.3109,-2.6054
2022-12-09,67.7,70.37,67.41,68.19,2422271,166652230.33,7.6699,0.7833
2022-12-12,67.65,77.31,67.45,73.6,6725187,491287314.43,21.2947,7.9337
2022-12-13,73.55,75.22,72.0,74.29,3481271,257506286.8,11.0231,0.9375
2022-12-14,77.87,79.79,74.4,74.98,5730306,443693025.51,18.1445,0.9288
2022-12-15,72.88,78.78,72.88,75.59,4475749,342708962.32,14.172,0.8136
2022-12-16,74.5,75.2,72.07,72.7,3309775,241881235.08,10.4801,-3.8233
