日期,开盘,最高,最低,收盘,成交量,成交额,换手率,涨跌幅
2019-01-02,18.21,18.48,18.06,18.28,1375649,25156423.46,1.147269,0.164387
2019-01-03,18.1,18.51,18.1,18.18,1636054,29956047.38,1.364442,-0.547048
2019-01-04,17.85,18.7,17.73,18.53,2403530,44153468.74,2.004505,1.925195
2019-01-07,18.54,19.19,18.49,18.94,2721199,51459831.56,2.269436,2.212627
2019-01-08,18.89,19.11,18.63,18.76,1893044,35662164.35,1.578768,-0.950371
2019-01-09,18.83,19.95,18.7,19.54,4769524,92595615.47,3.977706,4.157786
2019-01-10,19.3,19.6,18.94,19.1,3024714,58259159.28,2.522562,-2.251794
2019-01-11,19.28,19.28,18.82,19.1,1823697,34668508.33,1.520934,0.0
2019-01-14,19.22,19.23,18.68,19.01,1568880,29644055.26,1.30842,-0.471205
2019-01-15,19.01,19.48,18.68,19.26,2711777,51952525.32,2.261578,1.315097
2019-01-16,19.25,19.45,19.06,19.28,1949541,37578122.88,1.625886,0.103845
2019-01-17,19.21,19.3,18.8,18.8,1743548,33106138.57,1.454091,-2.489634
2019-01-18,18.76,19.15,18.62,18.86,2136379,40239757.45,1.781705,0.319156
2019-01-21,18.86,19.59,18.77,19.59,3722486,71743586.16,3.104493,3.870623
2019-01-22,19.48,19.95,19.35,19.57,3334026,65411463.15,2.780524,-0.102095
2019-01-23,19.3,19.8,19.26,19.74,2196889,42841867.14,1.83217,0.868677
2019-01-24,19.58,21.3,19.58,20.36,6547358,134690681.56,5.46039,3.140835
2019-01-25,20.18,20.76,19.94,20.02,3673417,74854318.39,3.06357,-1.669942
2019-01-28,20.05,20.63,19.8,20.09,2954445,59677433.49,2.463959,0.349649
2019-01-29,19.8,20.28,19.05,19.6,2703727,53173513.18,2.254864,-2.439023
2019-01-30,19.28,20.34,19.28,19.69,3100847,61984109.94,2.586056,0.459184
2019-01-31,19.77,20.17,19.09,19.5,2824999,55586052.83,2.356003,-0.964959
2019-02-01,19.6,20.19,19.54,20.18,2587610,51656437.59,2.158025,3.487181
2019-02-11,20.3,20.69,19.91,20.68,4187014,85216509.38,3.491902,2.477701
2019-02-12,20.55,20.85,20.33,20.76,4115630,84705248.2,3.432369,0.386847
2019-02-13,20.99,21.96,20.77,21.72,8049970,172839122.6,6.713544,4.624273
2019-02-14,21.41,21.66,20.9,21.2,5695955,120628224.18,4.750334,-2.3941
2019-02-15,21.22,21.33,20.77,20.94,3524350,74301068.68,2.939251,-1.226416
2019-02-18,21.1,21.67,20.98,21.67,5978937,128140536.71,4.986336,3.486149
2019-02-19,21.66,21.67,21.08,21.39,5143164,110125899.23,4.289315,-1.292112
2019-02-20,21.42,21.42,20.93,21.17,2983021,62963022.99,2.487791,-1.028515
2019-02-21,21.18,21.67,20.86,20.93,5693776,121435895.64,4.748517,-1.133679
2019-02-22,20.82,21.57,20.68,21.46,4467006,94556423.25,3.725411,2.532244
2019-02-25,21.7,22.74,21.67,22.45,8277197,184011327.76,6.903048,4.613242
2019-02-26,22.2,23.68,21.75,22.4,9964709,225307810.77,8.310406,-0.222722
2019-02-27,22.29,23.22,22.21,22.67,6599503,150128930.85,5.503878,1.205359
2019-02-28,23.02,23.78,22.68,23.7,8408591,196347176.99,7.012628,4.543452
2019-03-01,23.66,26.0,22.95,25.66,11542923,280000645.7,9.62661,8.270038
2019-03-04,27.24,27.88,25.7,25.9,12728558,335693230.51,10.615411,0.935307
2019-03-05,25.63,27.27,25.35,27.15,12093414,321747455.98,10.085711,4.826255
2019-03-06,26.89,27.55,26.03,26.71,10107803,268728973.56,8.429744,-1.620628
2019-03-07,26.19,27.43,26.01,27.0,10026446,267664837.88,8.361893,1.085739
2019-03-08,26.46,29.7,26.18,29.7,8926580,258191296.11,7.444623,10.0
2019-03-11,32.67,32.67,30.46,30.95,28982903,930359795.23,24.171271,4.208754
2019-03-12,30.18,33.68,29.7,32.3,17285637,540794922.65,14.415941,4.361869
2019-03-13,31.88,32.88,29.07,29.08,15580034,480657589.48,12.992239,-9.969039
2019-03-14,28.44,28.6,26.32,27.75,9974661,273479915.37,8.317901,-4.57359
2019-03-15,27.74,28.5,27.55,27.6,6876201,192736993.37,5.734085,-0.540539
2019-03-18,27.68,28.25,27.41,27.84,5840779,161838020.79,4.870644,0.869564
2019-03-19,27.97,28.64,27.51,27.86,5477114,153543738.6,4.567382,0.071841
2019-03-20,27.75,27.84,26.23,27.25,8376476,225667379.72,6.985169,-2.189521
2019-03-21,27.35,29.45,27.05,28.62,12116663,341094386.06,10.104123,5.027526
2019-03-22,28.83,29.15,28.46,28.61,7393630,212179266.28,6.165571,-0.034941
2019-03-25,28.65,30.66,28.6,29.5,10111444,299211444.48,8.431965,3.110798
2019-03-26,29.22,30.08,27.85,28.2,8018769,233190076.25,6.686876,-4.406777
2019-03-27,28.64,29.45,28.2,29.22,7091880,204415698.35,5.913941,3.617016
2019-03-28,29.42,30.45,28.6,29.28,9222396,272872553.03,7.690585,0.205344
2019-03-29,28.36,29.24,27.01,29.08,8573487,242847688.68,7.149458,-0.683063
2019-04-01,28.9,29.69,28.51,29.46,11593733,337771088.51,9.66805,1.306737
2019-04-02,29.45,30.49,29.3,29.79,12047092,360937258.97,10.046108,1.120169
2019-04-03,29.3,29.7,28.98,29.5,7216309,210929369.55,6.017703,-0.973484
2019-04-04,29.7,31.9,29.7,31.24,14252109,439599490.89,11.884878,5.898304
2019-04-08,30.74,30.8,29.19,29.66,8576046,256733589.54,7.151592,-5.057619
2019-04-09,29.8,30.05,28.6,29.85,4129627,122092473.28,3.443709,0.640595
2019-04-10,29.49,29.85,28.7,28.75,4905068,142582606.41,4.090352,-3.685093
2019-04-11,28.6,29.49,28.02,29.1,5916991,170705966.69,4.934197,1.217393
2019-04-12,29.15,29.45,28.5,29.28,4334746,125644268.58,3.614758,0.618558
2019-04-15,29.59,29.77,27.51,27.65,6265007,180479008.63,5.224409,-5.566944
2019-04-16,27.4,27.99,26.53,27.9,5636836,154170111.32,4.700575,0.904159
2019-04-17,28.0,28.28,27.6,27.9,5054247,140861607.52,4.214752,0.0
2019-04-18,27.98,27.98,27.17,27.47,2764724,76231227.77,2.305512,-1.54122
2019-04-19,27.62,27.98,27.31,27.77,3225849,89452084.55,2.690046,1.092105
2019-04-22,27.74,28.3,27.5,27.98,4378038,122189387.55,3.619538,0.756208
2019-04-23,27.83,27.83,26.45,26.68,4829372,130257028.04,3.992677,-4.646173
2019-04-24,26.7,27.55,26.47,27.51,4231346,114740814.2,3.49826,3.110944
2019-04-25,27.5,27.77,26.5,26.62,3480550,94955899.31,2.87754,-3.235185
2019-04-26,26.6,28.39,26.52,27.72,4726387,130728420.52,3.907535,4.132226
2019-04-29,27.65,27.97,26.1,26.67,3103633,83690766.98,2.565925,-3.787876
2019-04-30,26.6,27.45,26.6,27.32,2234645,60707698.15,1.84749,2.437194
2019-05-06,26.45,26.45,24.59,24.59,5008563,125140657.46,4.140823,-9.992678
2019-05-07,24.4,24.89,23.05,23.65,4628645,110615536.2,3.826727,-3.822694
2019-05-08,23.0,24.78,22.36,24.06,5643677,134679345.74,4.665903,1.733615
2019-05-09,24.11,24.8,24.11,24.4,4766588,116851723.38,3.940771,1.413134
2019-05-10,24.4,24.4,24.4,24.4,0,0.0,,0.0
2019-05-13,24.4,24.4,24.4,24.4,0,0.0,,0.0
2019-05-14,24.4,24.4,24.4,24.4,0,0.0,,0.0
2019-05-15,24.4,24.4,24.4,24.4,0,0.0,,0.0
2019-05-16,24.4,24.4,24.4,24.4,0,0.0,,0.0
2019-05-17,26.84,26.84,26.84,26.84,258954,6950325.36,0.21409,10.0
2019-05-20,29.52,29.52,29.52,29.52,650272,19196029.44,0.537612,9.985098
2019-05-21,32.47,32.47,29.2,30.12,27370783,845933045.79,22.628762,2.032521
2019-05-22,29.79,33.13,29.46,33.13,23588608,729942874.83,19.501853,9.993361
2019-05-23,35.0,35.58,30.62,30.9,37396438,1264519917.4,30.91746,-6.731064
2019-05-24,28.0,29.28,27.81,27.81,23450390,667519435.1,19.387582,-10.0
2019-05-27,27.3,29.6,26.66,29.12,20118186,576823436.42,16.632686,4.823615
2019-05-28,28.77,31.7,28.37,29.83,21065404,620293626.46,17.415797,2.438184
2019-05-29,29.32,32.35,29.02,30.88,20247969,625325244.44,16.739984,3.519944
2019-05-30,30.23,30.48,28.03,29.39,16727254,487640979.91,13.829237,-4.825129
2019-05-31,29.23,31.51,29.05,30.75,19221370,581003004.03,15.891244,4.627426
2019-06-03,31.2,31.3,29.4,29.6,12950319,390493795.18,10.706661,-3.739836
2019-06-04,28.82,29.55,27.76,28.17,11735835,335307241.52,9.702587,-4.831082
2019-06-05,28.62,29.16,27.29,28.04,10244814,290096231.29,8.469888,-0.461481
2019-06-06,27.75,27.93,26.6,26.62,8416046,229905090.35,6.957956,-5.064194
2019-06-10,26.71,27.46,26.71,26.91,5451799,147394849.28,4.507268,1.089403
2019-06-11,27.02,28.5,26.5,28.44,9835034,272548671.39,8.131102,5.685621
2019-06-12,28.06,29.41,28.01,29.05,13944740,400788733.59,11.528797,2.144862
2019-06-13,28.79,29.19,28.26,28.4,7632549,218351261.76,6.310201,-2.23752
2019-06-14,28.5,28.97,27.28,27.5,6639805,187332196.85,5.489451,-3.169013
2019-06-17,27.15,27.75,26.8,27.33,4695117,127763380.79,3.881682,-0.618182
2019-06-18,27.33,27.33,26.64,26.66,4465767,119971764.45,3.692067,-2.451519
2019-06-19,27.38,27.95,27.14,27.16,7068617,194644482.75,5.843971,1.875469
2019-06-20,27.0,27.72,26.72,27.42,5532191,150796696.59,4.573732,0.957291
2019-06-21,28.71,29.68,28.26,28.48,11871980,342851806.33,9.815145,3.865789
2019-06-24,28.67,29.06,28.38,28.66,5696635,163172605.12,4.709686,0.632023
2019-06-25,28.68,28.68,27.27,27.52,5757328,159643664.82,4.759864,-3.977667
2019-06-26,27.34,27.86,27.11,27.5,3197435,88247216.55,2.643476,-0.072676
2019-06-27,27.5,28.88,27.45,28.88,9591320,272471961.23,7.929612,5.018179
2019-06-28,28.6,28.75,27.45,27.82,6248887,174844634.86,5.16626,-3.670358
2019-07-01,28.61,29.38,28.21,29.27,10210765,295701367.59,8.441738,5.21208
2019-07-02,28.94,30.27,28.81,29.23,9983579,293737738.24,8.253912,-0.136662
2019-07-03,29.48,29.91,28.9,29.6,7471743,219644255.33,6.177254,1.265826
2019-07-04,29.65,29.71,28.52,28.73,5472506,158462096.24,4.524388,-2.939192
2019-07-05,28.85,29.47,28.77,29.16,4789962,139985242.14,3.960095,1.496694
2019-07-08,29.1,29.1,27.25,28.05,6440541,180736778.81,5.324709,-3.806587
2019-07-09,27.98,28.45,27.63,28.45,3635492,102245513.44,3.005639,1.42603
2019-07-10,28.45,28.92,28.27,28.53,3711035,106159349.6,3.068094,0.281195
2019-07-11,29.8,30.1,28.92,29.26,10308169,304664865.11,8.522266,2.558708
2019-07-12,29.52,30.86,29.32,30.78,13256831,400384743.1,10.960069,5.194807
2019-07-15,30.18,31.42,29.7,30.8,11516016,352499098.21,9.520852,0.064973
2019-07-16,30.4,31.63,30.31,31.06,9088431,281171809.62,7.513849,0.844157
2019-07-17,32.01,34.17,31.38,32.8,16043487,524808098.74,13.263933,5.60206
2019-07-18,32.1,32.4,31.45,31.73,9758575,310670246.36,8.06789,-3.262194
2019-07-19,31.93,31.98,30.68,31.02,8257035,258467723.64,6.826494,-2.237627
2019-07-22,31.33,31.94,29.95,31.57,8453022,262891857.17,6.988526,1.773047
2019-07-23,32.0,32.96,31.67,32.37,8616443,279005010.65,7.123634,2.534049
2019-07-24,32.24,33.32,32.18,32.58,8936366,293692317.11,7.38813,0.648758
2019-07-25,32.6,34.25,32.6,33.58,11084066,371780381.52,9.163738,3.069367
2019-07-26,33.4,34.2,32.66,32.93,8271431,275234919.05,6.8384,-1.9357
2019-07-29,33.0,33.76,32.8,33.42,6361590,211410503.36,5.259437,1.487998
2019-07-30,33.18,33.53,32.32,32.39,8350571,274276164.79,6.9038,-3.082
2019-07-31,32.25,33.3,32.13,32.75,6187991,203688218.35,5.1159,1.1115
2019-08-01,32.51,33.2,32.17,33.1,5956392,195446156.67,4.9244,1.0687
2019-08-02,32.7,36.41,32.31,36.41,20751013,741310098.55,17.1559,10.0
2019-08-05,37.3,40.05,36.78,37.51,24009506,913264823.37,18.8406,3.0211
2019-08-06,36.23,38.9,35.52,37.99,18721878,697080618.59,14.6913,1.2797
2019-08-07,37.8,39.3,37.18,38.58,16792098,643801394.26,13.177,1.553
2019-08-08,38.01,39.0,37.3,38.69,13175430,501900143.22,10.3389,0.2851
2019-08-09,38.9,39.9,36.78,37.51,15147422,581138977.98,11.8864,-3.0499
2019-08-12,37.71,39.97,36.81,39.97,14155445,544852761.49,11.108,6.5583
2019-08-13,39.18,39.48,37.89,38.48,11319513,438619592.45,8.8826,-3.7278
