日期,开盘,最高,最低,收盘,成交量,成交额,换手率,涨跌幅
2019-01-02,15.41,15.75,15.22,15.58,2981646,46307391.09,4.360616,1.564536
2019-01-03,15.55,15.77,14.71,14.8,4750950,71694287.66,6.948199,-5.006417
2019-01-04,14.61,15.24,14.18,15.23,3172847,47240985.58,4.640245,2.905401
2019-01-07,15.48,16.75,15.36,16.75,5797533,94293845.13,8.478812,9.980306
2019-01-08,18.0,18.43,17.53,18.43,16881931,304718794.37,24.689592,10.02985
2019-01-09,17.98,20.18,17.77,18.17,18957204,356382165.52,27.72465,-1.410745
2019-01-10,17.83,19.2,17.83,18.92,14519447,270864124.0,21.234492,4.127683
2019-01-11,19.2,19.88,18.42,18.84,12677214,241180111.45,18.540251,-0.422833
2019-01-14,18.51,19.26,18.0,19.17,8756378,162955738.99,12.806082,1.751592
2019-01-15,18.87,18.99,18.2,18.47,8603163,159127289.53,12.582008,-3.651543
2019-01-16,18.5,19.08,18.18,18.7,7313281,136645270.17,10.695573,1.24527
2019-01-17,18.51,19.55,18.27,19.1,10685516,203019048.26,15.62742,2.139035
2019-01-18,18.89,19.2,17.91,18.12,8531703,157135084.71,12.477498,-5.130888
2019-01-21,18.24,18.67,18.06,18.42,5672716,104397145.02,8.296269,1.655625
2019-01-22,18.5,18.5,17.72,18.2,4960787,89398887.36,7.255974,-1.19435
2019-01-23,18.06,18.18,17.76,17.89,3196757,57418280.79,4.675788,-1.703304
2019-01-24,17.99,18.22,17.78,17.93,3920908,70720634.5,5.734979,0.223594
2019-01-25,17.94,18.82,17.82,18.37,7236379,133609290.38,10.569183,2.453991
2019-01-28,18.45,18.8,17.91,17.99,4210921,76850188.7,6.150313,-2.068596
2019-01-29,17.99,17.99,16.22,17.13,6675589,113004535.43,9.750114,-4.780437
2019-01-30,17.01,17.36,16.8,16.8,2882033,49309642.64,4.209389,-1.926445
2019-01-31,16.8,17.3,16.55,16.79,2937614,49929128.16,4.290568,-0.059514
2019-02-01,16.95,17.84,16.61,17.7,4487634,77487851.15,6.554469,5.419892
2019-02-11,17.65,18.76,17.64,18.65,5656901,104401713.32,8.262257,5.367225
2019-02-12,18.6,19.18,18.41,18.73,6216377,116400287.51,9.079406,0.428954
2019-02-13,18.74,19.49,18.39,19.2,8428814,160227109.75,12.310808,2.50935
2019-02-14,19.06,19.08,18.62,18.92,5424956,102092626.2,7.923486,-1.458337
2019-02-15,18.92,18.92,18.45,18.45,4045595,75436075.83,5.908844,-2.48414
2019-02-18,18.62,19.2,18.62,19.19,6127918,116011130.36,8.950206,4.010839
2019-02-19,19.27,19.48,18.46,18.77,6337266,119318163.26,9.255972,-2.18864
2019-02-20,18.78,19.19,18.41,18.87,4706712,88611309.4,6.874446,0.532767
2019-02-21,18.72,20.25,18.5,19.25,12046147,234576430.57,17.594149,2.013774
2019-02-22,19.01,20.72,18.88,20.72,10409095,205577041.84,15.203132,7.63636
2019-02-25,21.4,21.68,20.3,21.21,13084876,274648396.41,19.111277,2.364864
2019-02-26,21.0,21.1,20.3,20.35,10253154,211609293.79,14.975371,-4.054685
2019-02-27,20.08,20.35,19.62,20.09,4842078,97030198.96,7.072157,-1.277642
2019-02-28,20.2,20.56,19.8,20.12,4083061,82362639.65,5.963565,0.149331
2019-03-01,20.12,20.4,19.88,20.25,2771299,55701474.97,4.047655,0.646119
2019-03-04,20.5,20.77,20.0,20.11,7248176,147966883.14,10.586413,-0.691355
2019-03-05,20.0,20.85,19.8,20.82,7918285,161956909.45,11.565149,3.530577
2019-03-06,21.08,21.52,20.4,20.87,7526172,156959155.53,10.992443,0.240159
2019-03-07,20.61,20.97,20.42,20.55,6064781,125186412.01,8.857991,-1.533309
2019-03-08,19.9,20.56,19.61,19.63,5167242,103388417.91,7.547079,-4.476886
2019-03-11,19.88,20.25,19.45,20.23,4745266,94568934.19,6.930757,3.056548
2019-03-12,20.55,20.83,20.02,20.39,5792787,118445153.02,8.460727,0.790904
2019-03-13,20.44,20.52,19.9,19.96,4126751,83416490.01,6.027377,-2.108878
2019-03-14,19.56,19.95,18.82,19.03,3957448,76352994.16,5.780099,-4.659311
2019-03-15,19.23,19.39,18.94,19.14,2067428,39612885.91,3.019607,0.578028
2019-03-18,19.24,19.56,19.06,19.56,3289572,63444684.81,4.804625,2.194358
2019-03-19,19.42,20.0,19.42,19.73,2936655,57995213.71,4.289168,0.869121
2019-03-20,19.64,20.12,19.35,19.75,2833762,55902623.67,4.138886,0.101371
2019-03-21,19.76,20.1,19.57,19.76,3360818,66631365.44,4.908684,0.050634
2019-03-22,19.68,19.73,19.15,19.46,2489915,48256840.61,3.636676,-1.518224
2019-03-25,19.07,20.25,19.02,19.91,3870396,76415224.15,5.652955,2.31244
2019-03-26,19.99,20.07,18.92,18.94,2920309,56573508.98,4.265293,-4.87192
2019-03-27,19.2,19.35,18.78,18.85,2569591,48788773.05,3.753048,-0.475186
2019-03-28,18.85,19.61,18.81,19.2,3173410,61288757.32,4.634963,1.856766
2019-03-29,19.05,19.73,18.91,19.73,3693205,71676356.34,5.394156,2.76041
2019-04-01,19.99,20.5,19.99,20.5,6585233,133669515.03,9.618143,3.902689
2019-04-02,20.5,20.84,20.22,20.41,6089802,124923540.8,8.894535,-0.439025
2019-04-03,20.3,20.7,19.96,20.57,3762973,77086249.15,5.496057,0.783929
