日期,开盘,最高,最低,收盘,成交量,成交额,换手率,涨跌幅
2025-12-17,700.0,895.0,650.0,829.9,15367027,11259382525.43,84.7183,692.9486
2025-12-18,763.0,829.0,756.0,787.04,6839825,5408191370.36,37.7079,-5.1645
2025-12-19,800.0,808.11,710.0,715.6,6147531,4521831367.34,33.8913,-9.077
2025-12-22,702.0,725.0,672.5,703.35,3684477,2578449078.31,20.3125,-1.7119
2025-12-23,693.36,693.36,666.66,667.6,4545470,3068337644.29,25.0591,-5.0828
2025-12-24,660.3,666.5,617.98,620.66,4631962,2920529697.74,25.536,-7.0312
2025-12-25,620.18,665.72,605.0,642.94,4327957,2787975636.36,23.86,3.5897
2025-12-26,628.01,635.99,612.05,619.7,2784317,1731004484.89,15.3499,-3.6146
2025-12-29,610.0,629.9,609.6,615.1,2103591,1305339610.93,11.5971,-0.7423
2025-12-30,610.0,622.07,605.11,608.92,2112703,1293429680.59,11.6473,-1.0047
2025-12-31,610.07,610.07,580.0,580.1,2754116,1613850964.4,15.1834,-4.733
2026-01-05,579.49,605.79,566.2,605.78,3096851,1827106137.36,17.0729,4.4268
2026-01-06,600.0,614.66,592.0,594.21,2439041,1462034613.55,13.4464,-1.9099
2026-01-07,590.01,614.0,590.01,603.96,2135792,1289563680.9,11.7746,1.6408
2026-01-08,601.12,655.0,600.01,642.55,3932342,2492879109.32,21.679,6.3895
2026-01-09,628.0,636.0,617.78,634.81,2358143,1477363642.6,13.0004,-1.2046
2026-01-12,631.88,632.89,615.5,621.73,2088877,1299044305.88,11.516,-2.0605
2026-01-13,623.8,644.88,612.76,621.0,2216065,1389855475.21,12.2171,-0.1174
2026-01-14,619.93,619.93,610.0,613.6,1822319,1119663330.56,10.0464,-1.1916
2026-01-15,610.0,613.07,588.0,597.33,1744208,1041288623.38,9.6158,-2.6516
2026-01-16,597.4,605.88,597.4,601.8,1223550,736809980.88,6.7454,0.7483
2026-01-19,602.1,603.99,595.01,595.66,887774,530317569.53,4.8943,-1.0203
2026-01-20,596.02,599.5,587.35,590.0,991499,587939452.12,5.4661,-0.9502
2026-01-21,585.37,607.17,584.0,601.3,1291919,775444480.33,7.1223,1.9153
2026-01-22,601.35,612.25,595.0,597.64,1055829,634047469.66,5.8208,-0.6087
2026-01-23,594.68,594.68,586.58,587.43,1142694,672563305.74,6.2997,-1.7084
2026-01-26,589.9,589.9,570.05,571.2,1050485,604434130.4,5.7913,-2.7629
2026-01-27,570.89,574.77,558.58,572.18,1082391,614272741.23,5.9672,0.1716
2026-01-28,576.0,583.17,573.0,577.2,1076944,622914830.16,5.9372,0.8773
2026-01-29,573.0,577.98,562.01,564.0,920203,522923041.28,5.0731,-2.2869
2026-01-30,562.44,569.95,557.05,558.08,912035,512052195.83,5.028,-1.0496
