日期,开盘,最高,最低,收盘,成交量,成交额,换手率,涨跌幅
2022-12-30,15.37,17.63,15.0,16.06,23394904,371613400.43,67.2529,14.7963
2023-01-03,16.0,16.58,15.2,16.29,14559784,231715002.84,41.8547,1.4321
2023-01-04,16.09,17.17,15.4,15.63,13235600,213121056.35,38.0481,-4.0516
2023-01-05,15.65,16.5,15.42,16.28,11689740,187359300.55,33.6043,4.1587
2023-01-06,16.01,17.07,15.82,16.9,10624105,174346914.09,30.5409,3.8084
2023-01-09,16.7,17.13,16.36,16.55,8561934,142712075.68,24.6128,-2.071
2023-01-10,16.42,17.42,16.41,16.6,10725302,181240866.34,30.8318,0.3021
2023-01-11,16.45,17.12,16.01,16.19,9241794,153219326.64,26.5672,-2.4699
2023-01-12,16.1,18.46,15.91,17.59,15692445,268404468.97,45.1108,8.6473
2023-01-13,17.55,17.95,17.21,17.55,8867839,155715179.13,25.4922,-0.2274
2023-01-16,17.55,18.19,17.5,17.5,6687457,118995554.52,19.2243,-0.2849
2023-01-17,17.6,21.0,17.6,21.0,14863019,299012041.05,42.7264,20.0
2023-01-18,21.25,25.2,21.21,25.2,11253313,259128409.37,32.3497,20.0
2023-01-19,25.8,26.41,22.51,24.05,15122405,359218870.9,43.4721,-4.5635
2023-01-20,24.64,24.74,23.12,24.17,10508222,251069472.09,30.2078,0.499
2023-01-30,24.36,25.95,23.65,25.7,12295167,303633428.21,35.3447,6.3302
2023-01-31,24.78,24.78,22.55,22.77,11506258,269036821.69,33.0768,-11.4008
2023-02-01,22.51,23.88,22.51,23.62,8951631,208925262.81,25.7331,3.733
2023-02-02,23.9,24.64,23.43,23.43,9875353,236993011.57,28.3885,-0.8044
2023-02-03,22.77,24.07,22.75,24.0,7296711,172562165.94,20.9757,2.4328
2023-02-06,23.99,24.0,22.7,22.89,5768897,133365424.11,16.5837,-4.625
2023-02-07,23.03,23.47,22.05,22.67,6205958,140003933.71,17.8401,-0.9611
2023-02-08,22.94,23.24,21.88,21.92,6174764,139305452.96,17.7505,-3.3083
2023-02-09,21.66,23.61,21.51,23.36,10279009,235289358.45,29.5489,6.5693
2023-02-10,23.6,25.96,23.01,24.08,12420858,301213272.49,35.706,3.0822
2023-02-13,24.07,25.0,23.69,24.09,7789201,188179963.16,22.3915,0.0415
2023-02-14,24.55,25.26,24.0,24.22,7584705,186486019.01,21.8036,0.5396
2023-02-15,24.62,25.2,23.65,24.72,8544348,209443854.64,24.5623,2.0644
2023-02-16,24.35,24.67,22.5,22.61,9618868,226935125.05,27.6512,-8.5356
2023-02-17,22.68,22.88,21.83,22.26,5069204,113098625.33,14.5723,-1.548
2023-02-20,22.4,22.75,21.88,22.58,4066805,90842131.43,11.6908,1.4376
2023-02-21,22.4,22.68,21.73,21.91,3790061,83779702.09,10.8952,-2.9672
2023-02-22,21.77,22.45,21.63,22.27,3158059,69821155.42,9.0784,1.6431
2023-02-23,22.7,22.9,22.0,22.15,3493134,78369394.31,10.0416,-0.5388
2023-02-24,22.45,22.96,22.08,22.44,3740263,84097008.08,10.7521,1.3093
2023-02-27,22.13,22.23,21.22,21.27,4464090,96551365.81,12.8328,-5.2139
2023-02-28,21.53,21.83,21.16,21.45,2636908,56709652.81,7.5803,0.8463
2023-03-01,21.42,22.08,21.18,21.95,3968870,86018877.42,11.4092,2.331
2023-03-02,22.39,23.35,21.64,22.47,6549000,148253463.23,18.8263,2.369
2023-03-03,24.5,26.96,24.5,26.96,10059390,266355134.24,28.9175,19.9822
2023-03-06,27.55,27.79,25.01,25.59,15574639,402303850.29,44.7721,-5.0816
2023-03-07,25.32,27.6,24.69,26.69,17051964,448369621.92,49.0189,4.2986
2023-03-08,26.2,31.85,25.87,30.09,17765056,513816303.48,51.0688,12.7389
2023-03-09,29.49,34.9,29.35,34.58,17364377,567168934.17,49.917,14.9219
2023-03-10,33.16,34.73,31.12,31.8,15256537,496276741.51,43.8577,-8.0393
2023-03-13,31.5,33.55,30.35,33.47,13967398,444461244.79,40.1518,5.2516
2023-03-14,33.15,37.48,32.58,35.4,15289694,542075292.67,43.953,5.7664
2023-03-15,35.55,38.35,33.69,33.88,15565360,559425610.48,44.7454,-4.2938
2023-03-16,33.88,35.48,33.16,35.48,12852775,444037961.34,36.9476,4.7226
2023-03-17,35.3,36.92,34.16,34.16,12840899,454891725.85,36.9135,-3.7204
2023-03-20,34.0,34.0,31.69,31.69,12315647,403633700.21,35.4035,-7.2307
