日期,开盘,最高,最低,收盘,成交量,成交额,换手率,涨跌幅
2019-07-22,152.0,243.2,110.0,196.01,9976814,1582280873.0,86.193105,400.1531
2019-07-23,160.0,198.2,155.88,178.75,6036318,1063292968.0,52.149814,-8.805671
2019-07-24,180.5,188.85,170.0,183.0,4997399,898642993.0,43.174238,2.377622
2019-07-25,180.0,200.8,177.02,200.8,5921301,1115617838.0,51.156143,9.726778
2019-07-26,191.0,194.88,175.0,176.25,4003606,740648806.0,34.5885,-12.2261
2019-07-29,176.76,186.59,175.5,182.5,3150572,575056706.0,27.218868,3.546099
2019-07-30,183.86,196.0,180.23,190.02,4303888,822199785.0,37.1828,4.1206
2019-07-31,190.0,194.98,187.05,193.8,3715031,711507079.0,32.0954,1.9893
2019-08-01,195.5,204.55,193.28,202.48,5188034,1030753703.0,44.8212,4.4788
2019-08-02,195.95,225.98,194.03,208.2,6628306,1378756097.0,57.2642,2.825
2019-08-05,205.0,210.5,194.0,208.5,4317634,886124258.0,37.3015,0.1441
2019-08-06,204.8,216.68,179.0,185.8,4912800,1009288495.0,42.4434,-10.8873
2019-08-07,188.13,191.5,175.33,183.0,3216684,588082507.0,27.79,-1.507
2019-08-08,182.0,183.88,175.35,175.66,2167405,388669516.0,18.725,-4.0109
2019-08-09,177.49,177.82,165.96,166.38,2642792,454092156.0,22.832,-5.2829
2019-08-12,167.96,168.37,158.88,163.48,1913534,311544910.0,16.5317,-1.743
2019-08-13,162.0,171.0,161.84,169.99,2114814,351588646.0,18.2706,3.9821
2019-08-14,170.1,176.68,169.5,173.19,2246612,387715735.0,19.4092,1.8825
2019-08-15,168.1,172.0,167.0,170.85,1320864,224412866.0,11.4114,-1.3511
2019-08-16,170.98,172.5,168.25,169.07,1384072,236138582.0,11.9575,-1.0418
2019-08-19,169.0,169.1,161.88,166.88,1637258,270473368.0,14.1448,-1.2953
2019-08-20,166.94,169.99,165.58,167.27,1673733,280895529.0,14.46,0.2337
2019-08-21,166.01,167.44,155.64,155.8,1896943,303635037.0,16.3883,-6.8572
2019-08-22,155.8,157.8,151.3,152.31,1067939,164526618.0,9.2263,-2.2401
2019-08-23,153.55,153.87,139.99,141.8,2183135,318376691.0,18.8609,-6.9004
2019-08-26,141.3,144.86,140.2,142.01,1023505,145759138.0,8.8424,0.1481
2019-08-27,144.5,150.77,143.19,148.2,2001665,296351302.0,17.2931,4.3588
2019-08-28,146.0,146.59,142.51,142.94,1222333,176508230.0,10.5602,-3.5493
2019-08-29,142.03,143.49,138.0,140.2,1222855,171449298.0,10.5647,-1.9169
2019-08-30,142.01,143.28,141.17,141.45,903686,128478410.0,7.8073,0.8916
2019-09-02,142.0,143.21,141.0,143.21,791434,112599269.0,6.8375,1.2443
2019-09-03,143.5,166.8,142.8,161.98,3255479,511904025.0,28.1252,13.1066
2019-09-04,159.0,162.88,154.85,155.6,2014574,319153583.0,17.4046,-3.9388
2019-09-05,156.03,158.0,154.07,156.01,1201796,187626592.0,10.3827,0.2635
2019-09-06,156.0,158.5,151.66,152.0,996889,154659145.0,8.6125,-2.5703
2019-09-09,155.8,156.77,153.22,155.5,1081886,167796502.0,9.3468,2.3026
2019-09-10,156.06,162.11,155.04,156.62,1273697,202417010.0,11.0039,0.7203
2019-09-11,156.4,158.77,154.07,155.28,840672,131273612.0,7.2629,-0.8556
2019-09-12,157.0,157.87,150.56,150.82,1067984,163646776.0,9.2267,-2.8722
2019-09-16,150.15,153.2,150.15,151.8,522474,79251148.0,4.5138,0.6498
2019-09-17,151.52,152.58,144.35,144.79,864048,127533182.0,7.4648,-4.6179
2019-09-18,145.03,147.45,141.94,142.54,803349,115028897.0,6.9404,-1.554
2019-09-19,142.49,148.95,141.68,145.14,888040,129560046.0,7.6721,1.8241
2019-09-20,144.04,146.8,143.1,146.46,703358,102233181.0,6.0766,0.9095
2019-09-23,145.99,148.99,145.0,148.99,906370,133329952.0,7.8304,1.7274
2019-09-24,149.4,161.28,149.4,158.11,2696752,424266494.0,23.2982,6.1212
2019-09-25,157.0,160.02,150.68,151.0,1543005,238570936.0,13.3305,-4.4969
2019-09-26,149.3,150.99,138.97,139.77,1459059,208458052.0,12.6053,-7.4371
2019-09-27,140.05,145.0,139.02,141.92,724290,102585601.0,6.2574,1.5382
2019-09-30,141.98,142.88,130.3,131.39,1037339,138676239.0,8.9619,-7.4197
2019-10-08,130.0,132.38,126.03,126.74,580085,74359847.0,5.0116,-3.5391
2019-10-09,126.74,130.0,125.0,130.0,522222,67232409.0,4.5117,2.5722
2019-10-10,131.0,132.38,129.0,131.28,430164,56416795.0,3.7163,0.9846
2019-10-11,130.39,131.67,128.04,128.15,584178,75728479.0,5.0469,-2.3842
2019-10-14,129.99,132.98,128.33,131.05,634365,83250847.0,5.4805,2.263
2019-10-15,129.88,131.69,127.51,127.69,469462,60752152.0,4.0558,-2.5639
2019-10-16,128.7,129.9,121.04,122.0,759972,94474714.0,6.5657,-4.4561
2019-10-17,120.22,123.0,120.0,120.29,441453,53469636.0,3.8139,-1.4016
2019-10-18,120.29,126.0,120.29,121.38,724433,89535473.0,6.2586,0.9061
2019-10-21,120.91,121.04,114.67,115.5,689556,80214922.0,5.9573,-4.8443
2019-10-22,117.0,118.92,115.5,117.7,484557,56762974.0,4.1863,1.9048
2019-10-23,116.5,124.95,115.66,122.4,1053723,127131713.0,9.1035,3.9932
2019-10-24,121.5,124.45,121.04,121.42,688028,84588398.0,5.9441,-0.8007
2019-10-25,119.38,121.88,117.1,117.56,492557,58441149.0,4.2554,-3.179
2019-10-28,120.8,122.9,118.03,122.11,661468,80313017.0,5.7146,3.8704
2019-10-29,121.8,123.7,118.3,119.13,525967,63475565.0,4.544,-2.4404
2019-10-30,117.0,121.96,116.0,118.12,570092,67539773.0,4.9252,-0.8478
2019-10-31,117.0,118.47,112.51,112.62,731029,83706556.0,6.3156,-4.6563
2019-11-01,112.62,113.98,112.06,112.63,428865,48455563.0,3.7051,0.0089
2019-11-04,113.11,115.99,113.0,113.99,428599,49067062.0,3.7028,1.2075
2019-11-05,113.5,117.88,112.0,115.36,812198,94049676.0,7.0169,1.2019
2019-11-06,114.0,116.85,113.52,113.8,543447,62396461.0,4.695,-1.3523
2019-11-07,113.8,116.58,112.7,115.66,576509,66577465.0,4.9807,1.6344
2019-11-08,116.29,120.45,114.8,117.42,878065,103760804.0,7.5859,1.5217
2019-11-11,116.4,116.4,111.11,111.37,773021,87555037.0,6.6784,-5.1524
2019-11-12,111.39,112.8,110.22,110.75,378100,42175226.0,3.2665,-0.5567
2019-11-13,111.29,114.18,110.58,113.22,569398,64263990.0,4.9192,2.2302
2019-11-14,113.4,125.5,113.23,120.25,1623952,194660621.0,14.0299,6.2091
2019-11-15,119.0,124.89,117.09,121.95,1262997,153903380.0,10.9115,1.4137
2019-11-18,120.3,122.18,119.0,120.54,673183,81030784.0,5.8159,-1.1562
2019-11-19,120.0,123.0,120.0,122.72,802943,98189420.0,6.9369,1.8085
2019-11-20,122.68,124.8,120.36,120.39,860620,105369243.0,7.4352,-1.8986
2019-11-21,119.1,120.0,114.52,114.8,817738,96063220.0,7.0647,-4.6432
