日期,开盘,收盘,最高,最低,成交量
2021-01-04,4.22,4.31,4.36,4.2,114497.06
2021-01-05,4.32,4.33,4.39,4.28,124082.29
2021-01-06,4.3,4.4,4.41,4.27,165744.08
2021-01-07,4.7,4.4,4.71,4.39,281319.02
2021-01-08,4.28,4.25,4.3,4.15,160526.17
2021-01-11,4.18,4.13,4.22,4.13,111034.13
2021-01-12,4.12,4.18,4.24,4.11,64426.52
2021-01-13,4.21,4.18,4.25,4.14,117669.49
2021-01-14,4.17,4.37,4.52,4.11,279750.87
2021-01-15,4.34,4.34,4.43,4.3,160785.49
2021-01-18,4.28,4.4,4.47,4.27,165061.01
2021-01-19,4.37,4.62,4.68,4.34,384149.24
2021-01-20,4.5,4.47,4.52,4.4,248250.18
2021-01-21,4.41,4.44,4.56,4.35,237415.92
2021-01-22,4.45,4.57,4.65,4.36,404200.29
2021-01-25,4.73,4.49,4.85,4.46,442128.7
2021-01-26,4.31,4.19,4.35,4.18,293289.07
2021-01-27,4.19,4.23,4.26,4.16,120751.21
2021-01-28,4.16,4.3,4.44,4.12,212712.3
2021-01-29,4.25,4.19,4.29,4.16,134530.72
2021-02-01,4.16,4.24,4.28,4.14,120105.06
2021-02-02,4.42,4.3,4.43,4.26,191101.27
2021-02-03,4.34,4.31,4.48,4.31,199854.76
2021-02-04,4.41,4.29,4.46,4.23,196662.61
2021-02-05,4.23,4.17,4.24,4.15,158761.0
2021-02-08,4.18,4.16,4.23,4.14,91327.0
2021-02-09,4.22,4.2,4.25,4.16,127426.0
2021-02-10,4.31,4.27,4.38,4.23,164177.11
2021-02-18,4.27,4.41,4.43,4.23,249290.09
2021-02-19,4.36,4.44,4.46,4.35,201421.8
2021-02-22,4.44,4.42,4.54,4.41,256146.6
2021-02-23,4.37,4.34,4.41,4.31,171833.27
2021-02-24,4.33,4.29,4.38,4.26,165711.1
2021-02-25,4.32,4.23,4.33,4.22,112530.01
2021-02-26,4.17,4.21,4.24,4.16,99851.57
2021-03-01,4.21,4.29,4.31,4.21,113629.11
2021-03-02,4.31,4.32,4.39,4.26,150982.3
2021-03-03,4.29,4.31,4.33,4.2,134614.88
2021-03-04,4.27,4.25,4.32,4.25,117805.0
2021-03-05,4.2,4.29,4.3,4.2,97452.0
2021-03-08,4.29,4.23,4.33,4.22,113491.5
2021-03-09,4.22,4.17,4.27,4.11,128451.82
2021-03-10,4.19,4.16,4.23,4.15,91119.07
2021-03-11,4.13,4.18,4.2,4.13,84645.89
2021-03-12,4.18,4.21,4.24,4.14,108309.03
2021-03-15,4.19,4.2,4.21,4.15,79774.86
2021-03-16,4.23,4.26,4.28,4.2,123896.0
2021-03-17,4.25,4.25,4.25,4.21,85923.0
2021-03-18,4.23,4.26,4.29,4.21,107702.1
2021-03-19,4.23,4.22,4.25,4.21,113445.7
2021-03-22,4.21,4.35,4.38,4.21,323161.82
2021-03-23,4.33,4.23,4.44,4.22,260414.5
2021-03-24,4.16,4.23,4.24,4.12,195900.5
2021-03-25,4.18,4.22,4.23,4.16,111609.9
2021-03-26,4.23,4.36,4.42,4.19,281877.25
2021-03-29,4.22,4.25,4.33,4.18,214882.44
2021-03-30,4.24,4.31,4.34,4.21,175056.04
2021-03-31,4.29,4.34,4.45,4.26,264456.25
2021-04-01,4.3,4.31,4.41,4.28,162910.04
