日期,开盘,最高,最低,收盘,成交量,成交额,换手率,涨跌幅
2022-07-22,94.0,100.44,92.55,95.99,21246668,2047061815.36,69.8258,35.4261
2022-07-25,97.0,99.51,91.4,96.0,11240367,1080041296.44,36.9407,0.0104
2022-07-26,95.0,105.83,95.0,103.6,8769887,893540002.14,28.8217,7.9167
2022-07-27,102.0,105.55,100.03,102.9,4614787,471829077.44,15.1662,-0.6757
2022-07-28,104.0,104.97,99.15,99.89,5466787,551470265.94,17.9662,-2.9252
2022-07-29,98.8,100.7,94.01,95.3,4331723,418657115.62,14.2359,-4.5951
2022-08-01,95.0,109.22,95.0,107.13,5397174,553964373.03,17.7375,12.4134
2022-08-02,106.5,108.49,102.3,103.42,3751782,392159046.6,12.33,-3.4631
2022-08-03,104.1,112.05,102.88,106.7,5480520,592806929.23,18.0114,3.1715
2022-08-04,105.66,110.43,103.66,106.7,3551101,380716147.0,11.6705,0.0
2022-08-05,106.1,124.49,105.3,120.88,5521578,632252630.0,18.1463,13.2896
2022-08-08,117.16,121.6,114.0,120.6,3253512,382615958.0,10.6925,-0.2316
2022-08-09,119.0,119.66,112.4,119.5,3286415,380038326.0,10.8006,-0.9121
2022-08-10,116.7,128.5,116.0,121.6,2872122,352791144.0,9.439,1.7573
2022-08-11,122.42,125.22,116.16,118.81,2883694,344844296.0,9.4771,-2.2944
2022-08-12,117.69,119.22,113.47,114.0,1538784,177661087.0,5.0571,-4.0485
2022-08-15,116.51,117.52,110.0,115.68,2035856,232077091.97,6.6907,1.4737
2022-08-16,114.48,118.5,112.22,113.45,2211605,256176493.79,7.2683,-1.9277
2022-08-17,114.01,116.68,111.45,116.29,1466773,168423124.62,4.8205,2.5033
2022-08-18,115.7,120.5,111.96,120.2,2323872,272895515.87,7.6373,3.3623
2022-08-19,118.32,125.35,117.2,117.2,2275321,278156536.39,7.4777,-2.4958
2022-08-22,116.4,123.81,112.66,113.15,1817985,213259696.01,5.9747,-3.4556
2022-08-23,113.36,114.28,108.0,108.98,1887871,208098480.98,6.2044,-3.6854
2022-08-24,109.05,110.76,105.0,105.32,1506005,161431247.67,4.9494,-3.3584
2022-08-25,105.32,106.5,100.3,104.0,1856753,192294661.97,6.1021,-1.2533
2022-08-26,104.72,105.97,102.56,104.8,1214416,126756753.44,3.9911,0.7692
2022-08-29,102.81,107.44,102.15,105.4,954504,101138701.41,3.1369,0.5725
2022-08-30,106.0,108.58,104.18,107.5,762386,81396826.29,2.5055,1.9924
2022-08-31,108.77,108.77,99.0,100.35,1703610,174820476.14,5.5988,-6.6512
2022-09-01,101.02,102.0,94.64,95.82,2390679,232252382.28,7.8568,-4.5142
2022-09-02,96.0,102.2,95.12,99.9,1220192,120595800.66,4.0101,4.258
2022-09-05,101.88,101.88,96.2,96.95,882517,86960083.5,2.9003,-2.953
2022-09-06,96.52,104.45,95.9,103.0,1403790,142398168.02,4.6135,6.2403
2022-09-07,103.0,108.5,102.12,106.6,1763217,187607114.34,5.7947,3.4951
2022-09-08,106.06,108.04,104.58,106.6,1107305,117871627.55,3.6391,0.0
2022-09-09,105.1,107.48,99.12,101.22,1410666,142515472.04,4.6361,-5.0469
2022-09-13,101.2,102.9,98.31,101.82,618200,62554955.43,2.0317,0.5928
2022-09-14,99.0,107.36,98.7,106.37,1927164,199056516.2,6.3335,4.4687
2022-09-15,105.98,106.58,98.23,100.96,1939231,195885844.42,6.3732,-5.086
2022-09-16,99.58,104.88,99.58,101.32,1426390,146687136.75,4.6877,0.3566
2022-09-19,102.0,106.38,99.5,100.82,1521404,155788119.37,5.0,-0.4935
2022-09-20,101.05,105.0,99.51,104.45,1294604,133684860.7,4.2546,3.6005
2022-09-21,104.12,106.6,100.36,102.6,954070,97698398.18,3.1355,-1.7712
2022-09-22,102.6,108.8,101.62,105.86,1763665,187457143.8,5.7962,3.1774
2022-09-23,105.4,108.3,104.5,104.9,1556793,165723713.32,5.1163,-0.9069
2022-09-26,104.53,105.0,99.95,100.18,1268187,129288611.6,4.1678,-4.4995
2022-09-27,100.54,103.6,99.11,102.83,1059551,108137663.18,3.4821,2.6452
2022-09-28,102.6,104.2,96.0,96.68,1323985,130977682.38,4.3512,-5.9807
2022-09-29,96.8,98.98,96.16,97.29,831674,81244230.24,2.7332,0.6309
2022-09-30,96.01,96.49,90.28,91.17,1480575,136818302.46,4.8658,-6.2905
2022-10-10,91.08,92.0,86.08,87.72,1551881,136395389.68,5.1002,-3.7841
2022-10-11,89.04,92.0,87.09,90.9,1197619,108237155.72,3.9359,3.6252
2022-10-12,91.3,98.5,87.93,97.0,1352087,125442624.5,4.4435,6.7107
2022-10-13,96.99,104.88,96.18,103.78,1999650,203323703.3,6.5717,6.9897
2022-10-14,104.0,105.0,99.68,102.89,1567915,158978412.83,5.1528,-0.8576
2022-10-17,101.1,106.6,101.1,103.89,1017741,106008788.89,3.3447,0.9719
2022-10-18,104.0,105.57,101.0,104.25,957892,99256562.24,3.148,0.3465
2022-10-19,104.0,105.88,103.0,104.1,729664,75984603.87,2.398,-0.1439
2022-10-20,105.14,109.72,103.03,106.39,1292821,138609484.23,4.2488,2.1998
2022-10-21,104.99,108.18,104.16,105.9,1001622,106184730.87,3.2918,-0.4606
2022-10-24,106.37,116.31,106.37,113.51,2182795,246102860.76,7.1736,7.186
2022-10-25,113.71,116.0,109.2,112.9,1272091,143907855.16,4.1806,-0.5374
2022-10-26,113.1,116.2,109.08,115.89,1450540,166081019.68,4.7671,3.105
2022-10-27,117.19,117.23,111.01,113.27,1136261,128867678.5,3.7342,-2.2608
2022-10-28,112.23,118.5,111.99,114.42,1117741,129515179.24,3.6734,1.0153
2022-10-31,115.07,118.64,113.66,114.39,1503819,174425166.1,4.9422,-0.0262
2022-11-01,115.0,116.8,112.12,114.1,1172822,133826227.33,3.8544,-0.2535
2022-11-02,113.13,114.17,107.35,109.19,2674545,292934019.5,8.7897,-4.3032
2022-11-03,107.98,116.98,107.5,115.81,1804907,204489370.21,5.9317,6.0628
2022-11-04,114.99,116.8,112.37,113.97,1137495,129482578.32,3.7383,-1.5888
2022-11-07,114.43,115.57,108.54,109.4,1210216,133830486.2,3.9773,-4.0098
2022-11-08,109.68,111.3,106.19,108.09,960615,103446139.51,3.157,-1.1974
2022-11-09,109.5,111.8,107.01,108.24,987894,108498925.79,3.2466,0.1388
2022-11-10,108.11,109.4,104.53,106.1,895245,95123918.23,2.9422,-1.9771
2022-11-11,108.29,109.28,104.92,105.01,1055833,112662092.27,3.4699,-1.0273
2022-11-14,104.98,105.16,101.05,103.45,1494352,154121599.12,4.9111,-1.4856
2022-11-15,103.44,107.98,102.46,107.33,1093844,116926805.39,3.5948,3.7506
2022-11-16,107.33,109.88,106.02,106.52,691554,74656512.29,2.2727,-0.7547
2022-11-17,106.76,112.22,102.45,111.05,1480114,159408465.54,4.8643,4.2527
2022-11-18,112.41,112.41,107.0,107.08,646600,70291238.52,2.125,-3.575
2022-11-21,106.99,108.38,105.01,107.6,579134,61958156.17,1.9033,0.4856
2022-11-22,107.77,108.0,103.69,104.32,921520,97590553.67,3.0285,-3.0483
2022-11-23,104.7,105.32,101.03,103.11,493129,50788825.64,1.6206,-1.1599
2022-11-24,102.88,105.54,102.0,103.66,547212,56791673.58,1.7984,0.5334
2022-11-25,103.65,105.43,101.66,101.99,411824,42409943.4,1.3534,-1.611
2022-11-28,97.88,101.75,97.88,99.36,954901,95094703.99,3.1382,-2.5787
2022-11-29,99.16,99.5,96.0,96.89,1435919,139356681.51,4.7191,-2.4859
2022-11-30,96.89,98.16,95.25,96.69,618748,59974590.74,2.0335,-0.2064
