日期,开盘,最高,最低,收盘,成交量,成交额,换手率,涨跌幅
2023-08-07,58.88,59.88,52.3,53.06,62845036.0,3436275242.09,60.4429,2.0385
2023-08-08,51.4,54.16,51.01,53.39,31695044.0,1669754376.58,30.4836,0.6219
2023-08-09,52.87,53.53,51.86,52.98,22302415.0,1172289205.71,21.4499,-0.7679
2023-08-10,52.41,55.23,52.22,53.17,28123645.0,1522027163.81,27.0487,0.3586
2023-08-11,52.12,52.38,50.75,50.8,21691597.0,1116413681.98,20.8625,-4.4574
2023-08-14,49.87,49.99,47.8,48.9,16330674.0,797313221.15,15.7065,-3.7402
2023-08-15,48.7,48.93,48.03,48.45,7939469.0,384474466.38,7.636,-0.9202
2023-08-16,48.38,49.45,48.03,48.53,7386279.0,360025791.56,7.104,0.1651
2023-08-17,48.02,49.18,48.01,49.03,8137798.0,396250787.86,7.8267,1.0303
2023-08-18,49.5,50.74,48.86,48.86,12981110.0,649059299.29,12.4849,-0.3467
2023-08-21,48.7,49.06,47.41,47.48,10283599.0,495799790.11,9.8905,-2.8244
2023-08-22,47.89,47.89,45.37,46.48,15785656.0,731123377.36,15.1823,-2.1061
2023-08-23,46.11,46.11,44.88,44.89,7437854.0,338350974.75,7.1536,-3.4208
2023-08-24,45.1,46.33,44.98,45.7,8445708.0,386945474.83,8.1229,1.8044
2023-08-25,45.2,45.2,43.45,43.83,9620174.0,424271311.2,9.2525,-4.0919
2023-08-28,46.77,46.79,44.1,44.33,11803535.0,539178913.25,11.3524,1.1408
2023-08-29,44.39,49.76,44.34,49.46,23291841.0,1113941254.59,22.4015,11.5723
2023-08-30,51.05,52.79,50.11,51.13,27005744.0,1392649295.52,25.9735,3.3765
2023-08-31,50.64,53.43,50.55,52.1,20106726.0,1048569012.41,19.3382,1.8971
2023-09-01,51.9,52.7,50.41,51.2,11682461.0,597399335.77,11.2359,-1.7274
2023-09-04,51.25,51.64,50.5,51.64,9339070.0,476633270.91,8.9821,0.8594
2023-09-05,51.8,52.16,49.6,50.16,14942276.0,757749290.08,14.3711,-2.866
2023-09-06,50.1,51.85,49.61,51.5,14272987.0,724275996.21,13.7274,2.6715
2023-09-07,51.0,51.03,48.7,48.7,11455988.0,569913409.2,11.0181,-5.4369
2023-09-08,48.65,49.46,48.56,48.94,5787497.0,283326234.45,5.5663,0.4928
2023-09-11,48.62,49.55,48.4,48.95,5749409.0,281571638.51,5.5296,0.0204
2023-09-12,48.9,48.9,47.81,48.24,5864113.0,283332328.47,5.64,-1.4505
2023-09-13,48.14,48.18,46.59,47.12,6064329.0,286581086.8,5.8325,-2.3217
2023-09-14,47.15,47.18,46.13,46.28,4422390.0,205649803.41,4.2534,-1.7827
2023-09-15,46.37,47.47,45.83,46.55,6296670.0,294534595.23,6.056,0.5834
2023-09-18,46.17,47.13,45.66,46.55,4724636.0,220120675.62,4.544,0.0
2023-09-19,46.47,46.6,45.82,46.01,3695599.0,170500914.36,3.5543,-1.16
2023-09-20,46.09,46.5,45.38,45.38,3934291.0,180854739.95,3.7839,-1.3693
2023-09-21,45.44,46.15,45.44,45.7,3774838.0,172980759.44,3.6306,0.7052
2023-09-22,45.55,47.48,45.41,47.37,7324866.0,341438094.96,7.0449,3.6543
2023-09-25,47.1,47.1,46.35,46.57,4498736.0,209970248.67,4.3268,-1.6888
2023-09-26,46.57,46.93,46.34,46.41,2901587.0,135213374.02,2.7907,-0.3436
