日期,开盘,收盘,最高,最低,成交量
2024-12-11,88.88,80.08,107.66,79.14,195996.0
2024-12-12,73.0,68.15,75.58,67.97,146350.0
2024-12-13,65.0,64.2,68.74,63.81,102200.0
2024-12-16,63.1,65.48,68.81,62.52,94548.0
2024-12-17,63.99,59.51,64.0,59.48,83052.0
2024-12-18,58.1,56.46,58.75,56.24,64892.0
2024-12-19,55.83,55.26,56.9,54.61,47433.0
2024-12-20,54.8,55.26,56.08,54.8,40571.0
2024-12-23,55.02,54.35,56.19,54.23,41458.0
2024-12-24,54.4,53.88,54.56,52.31,43691.0
2024-12-25,53.5,52.58,54.2,52.51,28354.0
2024-12-26,52.48,52.63,53.63,51.9,29877.0
2024-12-27,52.5,52.2,53.14,52.15,29658.0
2024-12-30,52.0,50.83,52.1,50.78,25848.0
2024-12-31,50.93,51.22,51.54,50.56,27123.0
2025-01-02,51.33,48.87,51.33,48.61,29581.0
2025-01-03,49.01,46.99,49.2,46.89,26754.0
2025-01-06,46.9,46.0,47.1,45.62,20670.0
2025-01-07,46.0,46.47,47.08,45.66,17783.0
2025-01-08,46.21,47.92,47.99,46.21,38732.0
2025-01-09,47.71,47.78,48.37,46.46,30279.0
2025-01-10,47.37,46.28,47.76,46.24,24789.0
2025-01-13,45.72,46.33,46.78,45.0,19901.0
2025-01-14,46.18,47.88,47.88,46.11,33292.0
2025-01-15,47.54,46.97,47.65,46.94,22886.0
2025-01-16,47.08,49.47,49.49,47.0,47538.0
2025-01-17,48.73,48.27,48.88,48.05,27295.0
2025-01-20,48.5,48.56,49.19,48.23,21890.0
2025-01-21,48.39,48.29,48.75,47.58,20809.0
2025-01-22,48.0,47.65,48.44,47.62,14187.0
2025-01-23,48.02,47.32,48.49,47.32,20682.0
2025-01-24,47.07,46.91,47.25,46.33,16280.0
2025-01-27,47.4,45.6,47.5,45.6,15729.0
2025-02-05,45.81,45.85,45.96,45.3,11137.0
2025-02-06,45.92,47.01,47.05,45.52,19322.0
2025-02-07,46.79,47.6,48.18,46.66,25514.0
2025-02-10,47.74,48.59,48.66,47.74,25627.0
2025-02-11,48.45,48.8,49.16,47.91,24436.0
2025-02-12,48.54,48.48,48.86,48.03,17344.0
2025-02-13,49.05,49.85,50.95,49.01,49268.0
2025-02-14,49.5,50.35,50.49,48.62,37599.0
2025-02-17,50.35,50.76,50.83,49.53,33868.0
2025-02-18,50.34,50.11,51.87,50.03,40155.0
2025-02-19,49.78,50.18,50.43,49.6,25253.0
2025-02-20,50.02,49.48,50.16,49.24,20781.0
2025-02-21,49.21,49.31,49.5,48.71,18228.0
2025-02-24,49.13,49.05,49.6,48.7,17653.0
2025-02-25,48.56,48.76,49.29,48.48,14271.0
2025-02-26,48.8,49.4,49.63,48.8,17305.0
2025-02-27,49.25,49.64,49.98,48.66,21995.0
2025-02-28,50.04,53.12,55.35,50.04,77797.0
2025-03-03,52.08,54.59,54.88,52.04,59456.0
2025-03-04,53.83,53.41,53.83,52.6,34759.0
2025-03-05,53.1,52.05,53.76,51.29,30951.0
2025-03-06,52.55,52.61,52.92,51.72,25855.0
2025-03-07,52.39,51.88,53.58,51.65,29776.0
2025-03-10,51.98,53.49,53.5,51.68,30810.0
2025-03-11,52.77,54.73,55.0,52.58,38024.0
