日期,开盘,最高,最低,收盘,成交量,成交额,换手率,涨跌幅
2019-07-22,91.3,97.2,66.3,74.92,58330685,4564778758.0,78.417441,202.0968
2019-07-23,70.02,78.88,70.0,74.13,23906020,1777324317.0,32.138298,-1.054459
2019-07-24,74.13,76.55,72.5,75.88,21608530,1610303284.0,29.049644,2.360718
2019-07-25,75.0,79.98,74.6,78.0,24626920,1910989436.0,33.107447,2.793889
2019-07-26,76.78,76.78,70.3,71.68,16831530,1240093724.0,22.6276,-8.1026
2019-07-29,71.0,74.9,70.9,74.58,15233656,1125368095.0,20.479518,4.045761
2019-07-30,74.4,75.9,72.3,75.1,15434911,1150816877.0,20.7501,0.6972
2019-07-31,74.98,78.5,74.48,77.27,18836308,1452148340.0,25.3228,2.8895
2019-08-01,76.01,80.5,75.6,79.8,20986740,1640911045.0,28.2137,3.2742
2019-08-02,78.0,89.14,77.62,83.87,31803531,2655811987.0,42.7554,5.1003
2019-08-05,84.5,85.91,79.3,85.66,24370858,2044588243.0,32.7632,2.1343
2019-08-06,84.0,89.95,73.8,78.7,28829476,2467241681.0,38.7572,-8.1252
2019-08-07,80.25,81.5,75.33,79.13,16459262,1291939725.0,22.1272,0.5464
2019-08-08,79.3,83.89,78.03,78.49,15390115,1240952591.0,20.6899,-0.8088
2019-08-09,79.0,79.0,74.7,74.83,13224224,1009253338.0,17.7781,-4.663
2019-08-12,74.5,75.3,71.71,73.3,9888454,723614511.0,13.2936,-2.0446
2019-08-13,72.9,74.42,72.36,73.99,8085744,594422043.0,10.8702,0.9413
2019-08-14,74.85,75.97,74.0,74.41,8136375,609671411.0,10.9382,0.5677
2019-08-15,72.4,74.42,72.01,74.11,6344409,465852964.0,8.5292,-0.4032
2019-08-16,74.66,75.49,73.67,74.18,5962029,444653471.0,8.0151,0.0945
2019-08-19,74.6,76.46,73.52,75.76,9084341,681663507.0,12.2126,2.13
2019-08-20,75.7,76.39,74.69,74.98,5811733,439009637.0,7.8131,-1.0296
2019-08-21,74.69,74.88,70.13,70.7,10486912,755280762.0,14.0982,-5.7082
2019-08-22,70.75,72.55,70.01,70.85,5979728,426840374.0,8.0389,0.2122
2019-08-23,70.99,71.32,66.66,67.34,10253197,701753618.0,13.784,-4.9541
2019-08-26,66.75,68.39,66.75,68.0,4618014,312623984.0,6.2083,0.9801
2019-08-27,68.62,69.5,67.82,69.06,5364052,368827844.0,7.2112,1.5588
