日期,开盘,最高,最低,收盘,成交量,成交额,换手率,涨跌幅
2019-01-02,40.48,41.63,40.1,40.28,3369421,137196570.89,1.544914,-1.007618
2019-01-03,40.4,40.4,37.9,38.2,4961923,192227007.73,2.275093,-5.163848
2019-01-04,37.49,39.33,37.31,39.31,3453014,133445422.74,1.583243,2.905761
2019-01-07,39.66,40.77,39.65,40.32,4147545,167003963.15,1.901692,2.569317
2019-01-08,40.88,40.88,39.39,39.91,3158060,126091237.96,1.448003,-1.016865
2019-01-09,39.88,41.25,39.62,40.1,4913318,199741476.68,2.252807,0.476068
2019-01-10,40.1,41.8,39.98,40.86,4987786,204334524.34,2.286952,1.895267
2019-01-11,41.3,42.24,41.2,41.6,4889948,204129942.99,2.242092,1.811057
2019-01-14,41.49,41.49,40.0,40.32,3000653,121401072.28,1.37583,-3.07692
2019-01-15,40.15,40.87,39.75,40.73,2920976,118126967.29,1.339298,1.016865
2019-01-16,40.7,41.45,40.38,40.82,2397340,98111934.67,1.099205,0.220968
2019-01-17,40.7,40.75,39.95,40.08,2524463,101746889.94,1.157492,-1.812832
2019-01-18,40.32,40.54,38.9,39.82,3845466,152090807.03,1.763186,-0.648708
2019-01-21,40.25,41.29,39.62,40.24,5454981,220150716.71,2.501165,1.054751
2019-01-22,39.82,40.27,38.6,38.73,5370366,209467976.88,2.462368,-3.75249
2019-01-23,38.74,38.87,37.96,38.25,3119781,119328221.02,1.430452,-1.239348
2019-01-24,38.38,39.19,37.65,38.97,4521710,174761172.06,2.073251,1.882356
2019-01-25,38.88,38.88,37.71,38.1,5695347,217282561.56,2.611376,-2.232493
2019-01-28,39.01,39.66,38.2,38.67,5511848,214674644.95,2.527239,1.496062
2019-01-29,38.65,38.68,37.45,37.89,4257773,161117967.63,1.952233,-2.017064
2019-01-30,37.71,38.45,37.5,37.75,3035573,115181652.91,1.391842,-0.369489
2019-01-31,37.93,38.85,37.65,38.29,5038984,193023975.92,2.310426,1.430466
2019-02-01,38.63,40.9,38.48,40.9,8184577,326071303.22,3.752713,6.816403
2019-02-11,40.98,42.45,40.51,42.44,8670929,362084080.76,3.975711,3.765274
2019-02-12,42.11,42.58,41.86,42.31,5353459,226064961.45,2.454616,-0.306308
2019-02-13,42.35,44.89,42.2,44.42,9685473,426383942.24,4.44089,4.986993
2019-02-14,44.3,45.5,43.0,44.89,7411413,329508874.31,3.39821,1.058085
2019-02-15,44.6,45.27,44.35,44.7,5422129,243388929.34,2.486102,-0.423254
2019-02-18,44.96,46.96,44.96,46.5,7091336,325386137.1,3.251451,4.026844
2019-02-19,46.46,46.48,44.97,45.65,7042995,321526668.52,3.229286,-1.827954
2019-02-20,45.3,45.49,44.51,45.07,4900146,220710660.6,2.246768,-1.270541
2019-02-21,45.15,49.58,45.15,48.2,15572434,751651198.27,7.140122,6.944755
2019-02-22,47.49,53.02,47.48,53.02,13413769,676667642.25,6.150352,9.999999
2019-02-25,56.5,58.32,56.4,58.2,15295269,881535102.14,7.013039,9.769898
2019-02-26,57.1,58.0,54.7,55.5,13582192,760261405.86,6.227576,-4.639177
2019-02-27,54.61,55.6,53.7,54.08,8196449,445823556.66,3.758157,-2.558555
2019-02-28,53.88,55.08,53.15,54.5,5494502,299904270.34,2.519286,0.776624
2019-03-01,54.78,55.26,53.3,54.4,5023454,271215553.86,2.303306,-0.183483
2019-03-04,54.8,57.16,54.01,54.85,9352145,521158940.57,4.288055,0.8272
2019-03-05,54.97,56.99,54.2,56.9,8411255,469288510.38,3.856647,3.737472
2019-03-06,58.43,62.59,58.43,61.5,14064966,858607031.68,6.448933,8.084355
2019-03-07,61.0,61.0,57.66,59.37,8595578,509704748.61,3.941161,-3.463417
2019-03-08,56.99,64.39,56.0,58.4,9156938,549740196.91,4.198551,-1.633818
2019-03-11,59.99,62.48,59.14,62.18,6894301,419616442.39,3.161108,6.4726
2019-03-12,63.51,64.0,60.77,61.7,7389739,458982465.8,3.388272,-0.771952
2019-03-13,59.95,61.55,58.2,59.1,6551073,390422404.36,3.003735,-4.213942
2019-03-14,58.24,59.95,56.51,58.39,5978195,345981005.1,2.741064,-1.201352
2019-03-15,58.41,59.49,57.6,58.09,3413013,199080106.7,1.564902,-0.513785
2019-03-18,58.58,59.35,56.31,59.26,4187989,243634221.8,1.920236,2.014113
2019-03-19,59.0,60.47,58.01,58.28,3968822,235148041.63,1.819746,-1.653729
2019-03-20,58.0,58.9,56.61,57.61,3462437,199099354.87,1.587563,-1.149619
