日期,开盘,收盘,最高,最低,成交量,MA5,MA10,MA20,MA30,MA60,MA120,MA250,SMA5,SMA10,SMA20,SMA30,SMA60,SMA120,SMA250,EMA12,EMA26,RSI6,RSI12,RSI24,DIF12-26-9,DEA12-26-9,MACD12-26-9,DIF12-26-12,DEA12-26-12,MACD12-26-12,BOLL_UPPER20-2,BOLL_MIDDLE20-2,BOLL_LOWER20-2,BOLL_UPPER26-2,BOLL_MIDDLE26-2,BOLL_LOWER26-2,K9-3-3,D9-3-3,J9-3-3,K10-3-3,D10-3-3,J10-3-3,ATR10,CCI,Williams_R10,BIAS5,BIAS10,BIAS20,BIAS30,BIAS60,BIAS120,BIAS250,PSY10
2021-09-17,16.64,19.97,19.97,16.64,10224.24,,,,,,,,,,,,,,,19.97,19.97,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.3299999999999983,,,,,,,,,,
2021-09-22,21.97,21.97,21.97,21.97,23713.98,,,,,,,,,,,,,,,20.277692307692305,20.118148148148148,,,,0.1595441595441578,0.03190883190883156,0.25527065527065246,0.1595441595441578,0.024545255314485814,0.26999780845934396,,,,,,,,,,,,,3.0881818181818166,,,,,,,,,,259.72868726913185
2021-09-23,22.72,19.85,22.72,19.83,215949.4,,,,,,,,,,,,,,,20.21189349112426,20.0982853223594,,,,0.11360816876486268,0.048248699280037784,0.1307189389696498,0.11360816876486268,0.03824724199915918,0.150721853531407,,,,,,,,,,,,,3.052148760330577,,,,,,,,,,36.24971043812177
2021-09-24,18.09,17.87,18.57,17.87,72512.23,,,,,,,,,,,,,,,19.851602184797454,19.933227150332776,,,,-0.0816249655353225,0.022273966316965727,-0.20779786370457645,-0.0816249655353225,0.019805363916931225,-0.20286065890450744,,,,,,,,,,,,,2.857212622088654,,,,,,,,,,34.965554032284075
2021-09-27,16.2,16.08,16.88,16.08,93162.75,19.148,,,,,,,19.148,,,,,,,19.271355694828614,19.647802916974793,,,,-0.3764472221461794,-0.05747027137566331,-0.6379539015410323,-0.3764472221461794,-0.041156572400470416,-0.670581299491418,,,,,,,,,,,,,2.6631739635270812,,,-0.16022561102987265,,,,,,,34.80285876350185
2021-09-28,15.75,15.68,16.33,15.6,73196.48,18.29,,,,,,,18.29,,,,,,,18.71883943408575,19.353891589791473,24.125452352231605,,,-0.635052155705722,-0.17298664824167506,-0.9241310149280939,-0.635052155705722,-0.13252512367820143,-1.0050540640550412,,,,,,,,,,,,,2.311687788340339,,,-0.1427009294696555,,,,,,,77.73205322312253
2021-09-29,15.44,15.0,15.67,14.99,63843.66,16.896,,,,,,,16.896,,,,,,,18.146710290380252,19.03138110165877,22.296544035674486,,,-0.884670811278518,-0.31532348084904366,-1.1386946608589485,-0.884670811278518,-0.2482398448474809,-1.272861932862074,,,,,,,,,,,,,2.0168354631875496,,,-0.11221590909090913,,,,,,,64.1877285142483
2021-09-30,14.65,15.01,15.29,14.65,43302.61,15.927999999999997,,,,,,,15.927999999999997,,,,,,,17.664139476475597,18.73350102005442,0.14326647564470818,,,-1.0693615435788217,-0.4661310933949993,-1.2064609003676448,-1.0693615435788217,-0.37456626003691795,-1.3895905670838076,,,,,,,,,,,,,1.7665017426079948,,,-0.05763435459568041,,,,,,,100.66867022637362
2021-10-08,15.19,15.12,15.24,14.84,46045.07,15.378,,,,,,,15.378,,,,,,,17.27273340317166,18.46583427782817,2.4144869215291607,,,-1.1931008746565084,-0.6115250496473011,-1.1631516500184145,-1.1931008746565084,-0.5004946622860857,-1.3852124247408453,,,,,,,5.824039653035923,5.824039653035923,5.824039653035921,,,,1.518046880315632,,,-0.016777214202106965,,,,,,,107.57490945669845
2021-10-11,15.07,15.16,15.22,14.92,35132.68,15.193999999999999,17.171,,,,,,15.193999999999999,17.171,,,,,,16.947697494991406,18.22095766465571,5.2805280528052805,,,-1.2732601696643044,-0.7438720736507018,-1.0587761920272052,-1.2732601696643044,-0.6193816634211963,-1.3077570124862163,,,,,,,5.989260636100776,5.879113314057541,6.209555280187246,6.319702602230482,6.319702602230482,6.319702602230482,1.2965838111673353,,-93.68029739776952,-0.002237725417928059,-0.11711606778871349,,,,,,102.67721993695406
