日期,开盘,最高,最低,收盘,成交量,成交额,换手率,涨跌幅,MA5,MA10,MA20,MA30,MA60,MA120,MA250,SMA5,SMA10,SMA20,SMA30,SMA60,SMA120,SMA250,EMA12,EMA26,RSI6,RSI12,RSI24,DIF12-26-9,DEA12-26-9,MACD12-26-9,DIF12-26-12,DEA12-26-12,MACD12-26-12,BOLL_UPPER20-2,BOLL_MIDDLE20-2,BOLL_LOWER20-2,K9-3-3,D9-3-3,J9-3-3,K10-3-3,D10-3-3,J10-3-3,ATR10,CCI,Williams_R10,BIAS5,BIAS10,BIAS20,BIAS30,BIAS60,BIAS120,BIAS250,PSY10
2019-01-02,3.53,3.53,3.49,3.5,25246903,88589453.0,0.230358,-1.408449,,,,,,,,,,,,,,,3.5,3.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.03999999999999959,,,,,,,,,,
2019-01-03,3.51,3.55,3.48,3.52,26714991,93840739.0,0.243754,0.571428,,,,,,,,,,,,,,,3.5030769230769234,3.5014814814814814,,,,0.0015954415954420043,0.00031908831908840086,0.002552706552707207,0.0015954415954420043,0.00024545255314492375,0.002699978084594161,,,,,,,,,,0.04545454545454509,,,,,,,,,,105.86348610179148
2019-01-04,3.48,3.59,3.47,3.57,41628622,147540848.0,0.379829,1.420453,,,,,,,,,,,,,,,3.5133727810650885,3.506556927297668,,,,0.006815853767420332,0.0016184414087547872,0.01039482471733109,0.006815853767420332,0.0012562835091872943,0.011119140516466076,,,,,,,,,,0.05900826446280955,,,,,,,,,,115.14776859158513
2019-01-07,3.59,3.64,3.58,3.62,49944608,180538787.0,0.455706,1.400559,,,,,,,,,,,,,,,3.5297769685935365,3.514960117868211,,,,0.014816850725325459,0.004258123272068922,0.021117454906513074,0.014816850725325459,0.0033425246193623964,0.022948652211926126,,,,,,,,,,0.06100676183320786,,,,,,,,,,114.922097577863
2019-01-08,3.61,3.64,3.59,3.61,38167573,138047581.0,0.34825,-0.276243,3.564,,,,,,,3.564,,,,,,,3.5421189734253002,3.5220001091372324,,,,0.02011886428806786,0.00743027147526871,0.025377185625598302,0.02011886428806786,0.005923499953009391,0.02839072867011694,,,,,,,,,,0.0590055324089883,,,0.012906846240179522,,,,,,,97.27165692859072
2019-01-09,3.61,3.65,3.59,3.59,36529269,132515744.0,0.333301,-0.554016,3.582,,,,,,,3.582,,,,,,,3.5494852852060235,3.52703713809003,79.99999999999989,,,0.02244814711599341,0.01043384660341365,0.02402860102515952,0.02244814711599341,0.00846575336269924,0.027964787506588342,,,,,,,,,,0.05918634469826316,,,0.002233389168062537,,,,,,,94.59593337381862
2019-01-10,3.59,3.6,3.56,3.56,30785563,110104155.0,0.280894,-0.835654,3.59,,,,,,,3.59,,,,,,,3.551102933635866,3.529478831564843,66.66666666666666,,,0.021624102071023277,0.012671897696935577,0.0179044087481754,0.021624102071023277,0.010490114702441398,0.022267974737163757,,,,,,,,,,0.05569791838948804,,,-0.008356545961002732,,,,,,,91.95079615944354
2019-01-11,3.56,3.63,3.56,3.6,34248200,123273555.0,0.312488,1.123595,3.596,,,,,,,3.596,,,,,,,3.5586255592303484,3.534702621819299,70.0,,,0.02392293741104945,0.014922105639758352,0.018001663542582196,0.02392293741104945,0.012556702811458022,0.022732469199182856,,,,,,,,,,0.05829829686412655,,,0.0011123470522803123,,,,,,,111.82142642648584
2019-01-14,3.6,3.63,3.58,3.59,27062912,97621170.0,0.246928,-0.277778,3.59,,,,,,,3.59,,,,,,,3.5634523962718334,3.5387987239067584,56.24999999999998,,,0.024653672365074986,0.01686841898482168,0.015570506760506614,0.024653672365074986,0.014417775050476016,0.02047179462919794,,,,66.66666666666659,66.66666666666659,66.6666666666666,,,,0.0567895156161035,,,0.0,,,,,,,97.25668848892605
2019-01-15,3.59,3.64,3.57,3.62,28127124,101444532.0,0.256638,0.835654,3.592,3.5780000000000003,,,,,,3.592,3.5780000000000003,,,,,,3.5721520276146284,3.5448136332469984,50.0,,,0.02733839436762997,0.01896241406138334,0.01675196061249326,0.02733839436762997,0.01640556263773047,0.021865663459798998,,,,72.2222222222222,68.51851851851846,79.62962962962968,83.33333333333341,83.33333333333341,83.3333333333334,0.0591914218677211,,-16.666666666666586,0.007795100222717156,0.01173840134153153,,,,,,108.67789541097093
2019-01-16,3.62,3.63,3.59,3.6,25550645,92115269.0,0.23313,-0.552486,3.594,3.588,,,,,,3.594,3.588,,,,,,3.576436331058532,3.548901512265739,46.66666666666674,,,0.027534818792792848,0.020676895007665244,0.013715847570255207,0.027534818792792848,0.018117755892355453,0.01883412580087479,,,,72.22222222222223,69.75308641975306,77.16049382716056,79.6296296296297,82.09876543209884,74.69135802469143,0.05570207243722635,,-27.77777777777772,0.0016694490818030684,0.0033444816053511735,,,,,,94.61049230589035
2019-01-17,3.6,3.62,3.55,3.56,40483563,144841213.0,0.369381,-1.11111,3.5940000000000003,3.5919999999999996,,,,,,3.5940000000000003,3.5919999999999996,,,,,,3.5739076647418346,3.549723622468277,41.176470588235375,59.374999999999986,,0.024184042273557527,0.0213783244608437,0.005611435625427652,0.024184042273557527,0.019051030720232696,0.01026602310664966,,,,51.481481481481566,63.66255144032923,27.11934156378622,69.75308641975315,77.98353909465028,53.29218106995887,0.05830169563045797,,-50.0,-0.00946021146355043,-0.008908685968819484,,,,,,89.4282993838775
2019-01-18,3.57,3.71,3.56,3.68,97138532,355460286.0,0.886314,3.37079,3.6100000000000003,3.6029999999999993,,,,,,3.6100000000000003,3.6029999999999993,,,,,,3.5902295624738603,3.559373724507664,73.07692307692304,70.45454545454544,,0.030855837966196287,0.02327382716191422,0.015164021608564136,0.030855837966196287,0.020867154911919403,0.019977366108553767,,,,61.40432098765443,62.9098079561043,58.39334705075467,73.58539094650214,76.51748971193425,67.72119341563794,0.07497411460673832,,-18.74999999999986,0.019390581717451477,0.021371079655842593,,,,,,139.30868957814528
2019-01-21,3.69,3.73,3.67,3.7,65104022,240773516.0,0.594024,0.543478,3.632,3.6109999999999998,,,,,,3.632,3.6109999999999998,,,,,,3.6071173220932664,3.5697904856552447,70.83333333333329,70.45454545454544,,0.037326836438021704,0.026084429017135716,0.022484814841771977,0.037326836438021704,0.023399413608242835,0.027854845659557738,,,,68.71399176954745,64.84453589391869,76.45290352080497,76.83470507544592,76.62322816643814,77.2576588934615,0.07225154831460409,,-16.666666666666544,0.01872246696035244,0.024646912212683583,,,,,,105.56964324577763
2019-01-22,3.72,3.72,3.65,3.67,34459596,126843290.0,0.314417,-0.81081,3.6420000000000003,3.617,,,,,,3.6420000000000003,3.617,,,,,,3.616791580232764,3.5772134126437454,65.38461538461536,61.90476190476188,,0.039578167589018776,0.02878317673151233,0.02158998171501289,0.039578167589018776,0.025888452682208365,0.02737942981362082,,,,68.0315500685872,65.90687395214152,72.28090230147853,73.44535893918618,75.56393842402082,69.2081999695169,0.07184217589376703,,-33.33333333333333,0.007688083470620422,0.014653027370749222,,,,,,92.181421690081
2019-01-23,3.67,3.7,3.64,3.68,25867882,94966992.0,0.236024,0.272479,3.658,3.6260000000000003,,,,,,3.658,3.6260000000000003,,,,,,3.626515952504646,3.584827233929394,62.49999999999998,57.894736842105246,,0.04168871857525236,0.03136428510026033,0.02064886694998405,0.04168871857525236,0.028319262819599747,0.026738911511305224,,,,69.42844078646559,67.08072956358288,74.123863232231,73.03764670019824,74.72184118274663,69.66925773510144,0.06968905300399121,,-27.777777777777658,0.0060142154182614115,0.014892443463871986,,,,,,102.7584498657901
2019-01-24,3.68,3.69,3.63,3.66,26116405,95657933.0,0.238292,-0.543478,3.678,3.636,,,,,,3.678,3.636,,,,,,3.6316673444270084,3.5903955869716606,62.49999999999998,56.41025641025642,,0.041271757455347835,0.03334577957127784,0.015851955768139997,0.041271757455347835,0.03031195430202253,0.02191960630665061,,,,66.65599756134748,66.93915222950442,66.0896882250336,69.06213483716924,72.8352724008875,61.515859709732695,0.06792740700326555,,-38.888888888888765,-0.004893964110929797,0.006600660066006606,,,,,,94.6962251552397
2019-01-25,3.67,3.69,3.66,3.67,21864863,80431413.0,0.1995,0.273224,3.6760000000000006,3.643,,,,,,3.6760000000000006,3.643,,,,,,3.6375646760536227,3.5962922101589454,76.1904761904761,60.52631578947367,,0.04127246589467726,0.03493111683595772,0.012682698117439078,0.04127246589467726,0.03199818685473864,0.018548558079877236,,,,66.65955392978721,66.84595279626535,66.28675619683094,68.26364544700172,71.31139674959225,62.16814284182067,0.061031514820853595,,-33.33333333333333,-0.0016322089227422934,0.007411474059840828,,,,,,102.76607949004368
2019-01-28,3.7,3.71,3.63,3.63,25861697,94859597.0,0.235968,-1.089917,3.662,3.6470000000000007,,,,,,3.662,3.6470000000000007,,,,,,3.6364008797376806,3.5987890834805047,30.769230769230717,58.97435897435893,,0.03761179625717581,0.03546725272020134,0.004289087073948941,0.03761179625717581,0.032861819070498205,0.009499954373355213,,,,59.25451743467296,64.31547434240123,49.13260361921644,60.32391177948263,67.64890175955571,45.673931819336474,0.06448033030797114,,-55.55555555555556,-0.0087383943200437,-0.004661365505895473,,,,,,89.6201379013485
2019-01-29,3.61,3.63,3.53,3.56,33909985,120958496.0,0.309402,-1.928379,3.6399999999999997,3.6409999999999996,3.6094999999999997,,,,,3.6399999999999997,3.6409999999999996,3.6094999999999997,,,,,3.624646898239576,3.5959158180375046,11.111111111111114,45.23809523809524,,0.02873108020207127,0.03412001821657533,-0.010777876029008121,0.02873108020207127,0.03222632078304791,-0.006990481161953277,3.72047178399082,3.6094999999999997,3.4985282160091793,44.50301162311535,57.71132010263928,18.086394664067484,45.21594118632179,60.17124823514441,15.305327088676549,0.07093845207015821,-61.57965194109733,-84.99999999999989,-0.02197802197802188,-0.022246635539686768,-0.013713810777115849,,,,,82.30642328640272
2019-01-30,3.56,3.59,3.55,3.56,19757695,70576600.0,0.180274,0.0,3.6160000000000005,3.6369999999999996,3.6125,,,,,3.6160000000000005,3.6369999999999996,3.6125,,,,,3.6147012215873335,3.5932553870717636,13.333333333333357,46.34146341463418,,0.021445834515569917,0.03158518147637425,-0.020278693921608665,0.021445834515569917,0.030567784434205138,-0.01824389983727044,3.7138332179131384,3.6125,3.5111667820868613,34.66867441541027,50.03043820689628,3.945146832438269,35.14396079088124,51.82881908705669,1.77424419853034,0.06531327896649308,-81.91126279863543,-84.99999999999989,-0.015486725663716948,-0.021171295023370777,-0.014532871972318276,,,,,100.0
2019-01-31,3.57,3.63,3.51,3.53,44954879,160460513.0,0.410179,-0.842696,3.59,3.6340000000000003,3.6130000000000004,,,,,3.59,3.6340000000000003,3.6130000000000004,,,,,3.6016702644200516,3.5885698028442254,5.88235294117635,39.02439024390242,,0.013100461575826117,0.027888237496264626,-0.02957555184087702,0.013100461575826117,0.02788050399445452,-0.029560084837256806,3.7124934538973355,3.6130000000000004,3.5135065461026653,26.14275264057655,42.06787635145637,-5.707494781183087,26.45961022422386,43.37241613277908,-7.36600159288659,0.07525631915440345,-106.19469026548722,-90.9090909090909,-0.016713091922005586,-0.028618602091359528,-0.02297259894824263,,,,,91.885519303637
2019-02-01,3.54,3.62,3.54,3.62,29532691,106069960.0,0.269463,2.549573,3.5799999999999996,3.628,3.6155,,,,,3.5799999999999996,3.628,3.6155,,,,,3.6044902237400436,3.590897965596505,41.666666666666664,52.08333333333333,,0.013592258143538594,0.02502904162571942,-0.02287356696436165,0.013592258143538594,0.025682312325082838,-0.02418010836308849,3.7129355387449894,3.6155,3.5180644612550105,34.88881922070185,39.674857307871534,25.316743046362475,34.30640681614928,40.35041302723582,22.218394393976197,0.07793698839905741,-47.95050270688314,-49.9999999999999,0.011173184357542035,-0.0022050716648291087,0.0012446411284746702,,,,,128.62892836506504
2019-02-11,3.62,3.68,3.62,3.68,31041098,113495325.0,0.283226,1.657464,3.59,3.626,3.6185,,,,,3.59,3.626,3.6185,,,,,3.6161071123954214,3.5974981162930604,51.72413793103452,61.99999999999999,60.97560975609755,0.018608996102360997,0.02374503252104774,-0.010272072837373483,0.018608996102360997,0.024594109829279478,-0.011970227453836961,3.720123660734362,3.6185,3.516876339265638,51.592546147134605,43.647420254292555,67.4827979328187,49.855064861559846,43.518630305343834,62.52793397399188,0.07467571778104698,67.30769230769224,-19.047619047619026,0.025069637883008443,0.01489244346387211,0.016995992814702255,,,,,117.8670682773098
2019-02-12,3.72,3.72,3.67,3.7,43519594,160864637.0,0.397083,0.543478,3.618,3.629,3.623,,,,,3.618,3.629,3.623,,,,,3.6290137104884335,3.6050908484195006,62.96296296296299,52.5,61.90476190476189,0.023922862068932904,0.023780598430624775,0.0002845272766162574,0.023922862068932904,0.024490840943072315,-0.0011359577482788208,3.7308205136228483,3.623,3.515179486377152,64.55376092348656,50.616200477357225,92.42888181574526,63.39544006643673,50.14423355904147,89.89785308122725,0.07018922363903848,112.96738265712048,-9.523809523809513,0.022664455500276477,0.01956461835216318,0.02125310516146838,,,,,105.56964324577763
2019-02-13,3.71,3.88,3.69,3.85,134559834,512361874.0,1.227755,4.05405,3.6760000000000006,3.646,3.636,,,,,3.6760000000000006,3.646,3.636,,,,,3.6630116011825207,3.623232267055093,91.42857142857137,64.15094339622638,67.01030927835049,0.039779334127427735,0.026980345569985367,0.025597977114884735,0.039779334127427735,0.026842916817588533,0.025872834619678403,3.782740013557814,3.636,3.4892599864421863,73.66647124628837,58.29962406700094,104.4001656048632,72.89425734158847,57.72757481989047,103.22762238498449,0.0919730011592133,227.46400885935842,-8.108108108108054,0.04733405875952107,0.05595172792100938,0.058855885588558844,,,,,148.79558815794078
