日期,开盘,收盘,最高,最低,成交量,MA5,MA10,MA20,MA30,MA60,MA120,MA250,SMA5,SMA10,SMA20,SMA30,SMA60,SMA120,SMA250,EMA12,EMA26,RSI6,RSI12,RSI24,DIF12-26-9,DEA12-26-9,MACD12-26-9,DIF12-26-12,DEA12-26-12,MACD12-26-12,BOLL_UPPER20-2,BOLL_MIDDLE20-2,BOLL_LOWER20-2,K9-3-3,D9-3-3,J9-3-3,K10-3-3,D10-3-3,J10-3-3,ATR10,CCI,Williams_R10,BIAS5,BIAS10,BIAS20,BIAS30,BIAS60,BIAS120,BIAS250,PSY10
2021-07-02,48.87,50.4,50.88,47.0,20481.22,50.2,49.69,50.1445,,,,,50.2,49.69,50.1445,,,,,50.2853770862587,52.1082131921576,68.66883116883116,62.76435045317219,,-1.8228361058989009,-2.1565023806685617,0.6673325495393216,-1.8228361058989009,-2.109972188556866,0.5742721653159304,53.512800992926145,50.1445,46.776199007073856,51.83566617601042,45.79069318571449,63.925612156602284,52.55532580574386,45.391965842798214,66.88204573163517,2.7009244215973642,-51.25208378633033,-37.5,0.003984063745019835,0.014288589253370917,0.005095274656243413,,,,,118.30208188154121
2021-07-05,50.1,51.81,51.85,49.3,16284.33,50.724000000000004,49.942,49.977500000000006,,,,,50.724000000000004,49.942,49.977500000000006,,,,,50.51993445760351,52.086123326071856,73.11977715877438,60.0162206001622,44.10230523304728,-1.5661888684683447,-2.0384396782285186,0.9445016195203477,-1.5661888684683447,-2.0263132162355553,0.9202486955344211,52.53430619029616,49.977500000000006,47.420693809703856,64.03014999969325,51.870512123707414,88.34942575166491,64.50992308618221,51.76461825725955,90.00053274402755,2.673483617670571,65.91136968125079,-11.580882352941098,0.021409983439791783,0.03740338792999884,0.03666649992496615,,,,,131.77425161771268
2021-07-06,51.66,55.3,55.87,50.5,34763.79,51.486000000000004,50.433,50.1765,,,,,51.486000000000004,50.433,50.1765,,,,,51.25532915643374,52.32418826488135,80.641925777332,67.48021108179418,47.2027972027972,-1.0688591084476116,-1.8445235642723372,1.5513289116494513,-1.0688591084476116,-1.8790125842681793,1.6203069516411355,53.634112653719,50.1765,46.718887346280994,73.87804813959258,59.2063574623358,103.22142949410613,74.19789686391854,59.242377792812555,104.10893500613052,3.163759323548648,255.48264254870676,-6.426155580608799,0.0740783902420074,0.09650427299585583,0.10210955327693243,,,,,191.91785904311823
2021-07-07,54.07,54.91,55.83,54.06,20045.64,52.396,50.961,50.388999999999996,,,,,52.396,50.961,50.388999999999996,,,,,51.817586209290084,52.51572987489014,71.21588089330022,68.93530997304582,32.442211055276374,-0.6981436656000568,-1.6152475845378813,1.834207837875649,-0.6981436656000568,-1.697340442934622,1.9983935546691303,54.44273849544757,50.388999999999996,46.33526150455242,78.97769913552696,65.79680468673286,105.33948803311517,79.19093161841093,65.89189573467868,105.78900338587542,2.9103485374488933,261.5330759915231,-10.822998872604298,0.04798076189022055,0.07749063008967638,0.08972196312687296,,,,,93.16721725403629
2021-07-08,54.77,55.14,55.55,54.38,16317.88,53.512,51.665,50.594,,,,,53.512,51.665,50.594,,,,,52.328726792476225,52.71012025452791,83.37988826815645,67.00071581961346,40.37987173162309,-0.38139346205168323,-1.3684767600406418,1.974166595977917,-0.38139346205168323,-1.4948870612603238,2.226987198417281,55.16768859547968,50.594,46.02031140452032,83.24180318167038,71.61180418504537,106.50180117492039,83.38395817025969,71.7225832132057,106.70670808436768,2.593921530640002,204.40179727362755,-8.229988726042809,0.0304230826730453,0.06726023420110329,0.08985255168597066,,,,,104.26851314493426
2021-07-09,55.0,55.41,56.73,53.55,20683.0,54.513999999999996,52.357000000000006,50.8815,,,,,54.513999999999996,52.357000000000006,50.8815,,,,,52.80276882440296,52.9101113467851,94.11764705882352,71.43916913946586,50.39370078740157,-0.10734252238214026,-1.1162499125089416,2.0178147802536026,-0.10734252238214026,-1.28141867066368,2.3481522965630797,55.90841398479486,50.8815,45.85458601520514,84.30577217935272,75.8431268498145,101.23106283842915,84.40054217174558,75.94856953271899,101.30448744979876,2.70048125234182,170.3881452356398,-13.566289825282638,0.01643614484352645,0.05831120958038065,0.08900091388815176,,,,,105.00594407823908
2021-07-12,56.7,55.74,56.99,55.43,18430.97,55.3,53.012,51.05800000000001,,,,,55.3,53.012,51.05800000000001,,,,,53.25465054372558,53.11973272850472,93.62745098039215,81.10749185667753,57.48644986449865,0.13491781522085944,-0.8660163669629813,2.001868364367682,0.13491781522085944,-1.0635207497583663,2.3968771299584515,56.511128894207616,51.05800000000001,45.6048711057924,85.36634394873099,79.01753254945334,98.06396674728626,85.42952394365956,79.10888766969919,98.07079649158032,2.4967573882796716,167.42436812123242,-12.512512512512512,0.00795660036166374,0.05146004678186074,0.09169963570840993,,,,,106.11777664629018
2021-07-13,55.3,53.45,55.48,53.38,13264.41,54.92999999999999,53.208000000000006,51.251,52.626333333333335,,,,54.92999999999999,53.208000000000006,51.251,52.626333333333335,,,,53.28470430622934,53.14419697083771,61.714285714285715,67.48942172073343,54.478330658105946,0.14050733539162508,-0.6647116264920601,1.6104379237673703,0.14050733539162508,-0.8782856597352907,2.037585990253832,56.75832679446684,51.251,45.743673205533156,78.43241748734219,78.82249419541628,77.652264071194,78.47453748396124,78.89743760778654,77.62873723631066,2.4718924085924585,87.81285982667697,-35.43543543543542,-0.026943382486801202,0.004548188242369518,0.042906479873563545,0.01565122657224839,,,,65.736632352579
2021-07-14,53.34,54.1,54.55,52.5,10387.0,54.76800000000001,53.58200000000001,51.605000000000004,52.46900000000001,,,,54.76800000000001,53.58200000000001,51.605000000000004,52.46900000000001,,,,53.41013441296329,53.2149971952201,35.57692307692314,67.37438075017694,54.869509866327185,0.19513721774318782,-0.4927418576450105,1.3757581507763965,0.19513721774318782,-0.7131436785847555,1.8165617926558866,56.87217141707406,51.605000000000004,46.33782858292595,75.97863534858516,77.87454124647257,72.18682355281032,76.00671534633119,77.93386352063476,72.15241899772406,2.3951846979392837,65.82529076961158,-28.928928928928926,-0.012196903301197895,0.009667425628009286,0.048348028291832136,0.03108502163182056,,,,112.8484389046519
2021-07-15,53.0,54.11,54.39,52.08,9557.6,54.562,54.037,51.84349999999999,51.86,,,,54.562,54.037,51.84349999999999,51.86,,,,53.51780604173817,53.28129369927787,39.41798941798945,61.064189189189186,57.40432612312812,0.23651234246030128,-0.34689101762394814,1.1668067201684988,0.23651234246030128,-0.5670427522701313,1.6071101894608653,57.11081440609266,51.84349999999999,46.576185593907326,71.50201177551972,75.75036475615497,63.005305814249226,74.39486728794452,76.75419810973801,69.67620564435754,2.3796965710412326,53.07358039158204,-28.82882882882885,-0.008284153806678608,0.0013509262172215408,0.04371811316751392,0.04338603933667567,,,,100.1849967103717
2021-07-16,54.9,55.6,55.88,53.18,14943.0,54.6,54.557,52.1235,51.61533333333333,,,,54.6,54.557,52.1235,51.61533333333333,,,,53.838143573778446,53.45304972155358,54.56349206349207,71.47540983606558,55.84684373922042,0.3850938522248626,-0.200494043654186,1.1711757917580972,0.3850938522248626,-0.42056019773243997,1.6113080999146052,57.570501202979756,52.1235,46.676498797020244,73.86215268855912,75.12096073362302,71.34453659843132,76.90477064970034,76.80438895639213,77.10553403631675,2.4379335581246453,82.32473005377636,-18.075422626788033,0.018315018315018316,0.019117620103744692,0.06669736299365932,0.07719928186714548,,,,131.2117042832459
2021-07-19,54.08,54.34,55.89,53.8,10070.49,54.32000000000001,54.81,52.376,51.58833333333334,,,,54.32000000000001,54.81,52.376,51.58833333333334,,,,53.91535225473561,53.518749742179246,41.1276948590382,68.8783570300158,58.59572927976836,0.39660251255636325,-0.08107473241207616,0.9553544899368789,0.39660251255636325,-0.29484285768800866,1.3828907404887438,57.737474267008025,52.376,47.01452573299197,64.58427287180251,71.60873144634952,50.53535572270849,70.99249733092505,74.8670917479031,63.24330849696892,2.374672911192892,68.72725554137732,-40.83204930662554,0.0003681885125183361,-0.00857507754059476,0.037498090728578085,0.05333893322133554,,,,79.51488313664086
2021-07-20,54.22,53.91,55.83,53.84,10611.28,54.412,54.67100000000001,52.552,51.67466666666667,,,,54.412,54.67100000000001,52.552,51.67466666666667,,,,53.91452883093013,53.54773124275856,35.073409461663914,64.32653061224488,63.51510396233815,0.36679758817157193,0.008499731704653457,0.716595712933837,0.36679758817157193,-0.1930520198634578,1.1196992160700594,57.86989669541988,52.552,47.23410330458012,55.47980716911747,66.23242335393884,33.97457479947474,59.7519568085325,69.82871343477957,39.59844355603835,2.3047323818850924,58.61236952118963,-62.72912423625261,-0.009225906050136045,-0.013919628322145374,0.025841071700410966,0.043257818144287266,,,,92.36277602824502
2021-07-21,53.84,54.77,55.55,53.01,9532.28,54.54600000000001,54.657,52.809000000000005,51.81166666666666,,,,54.54600000000001,54.657,52.809000000000005,51.81166666666666,,,,54.0461397800178,53.63826966922088,64.04255319148933,62.64957264957265,61.2983770287141,0.4078701107969209,0.08837380752310696,0.6389926065476279,0.4078701107969209,-0.10060246130032262,1.016945144194487,58.02820703797646,52.809000000000005,47.58979296202355,55.24858835035533,62.571145019411006,40.60347501224396,58.09668810996534,65.91803832650817,42.453987676879706,2.3475083124514393,51.47697654213739,-45.21384928716898,0.004106625600410601,0.002067438754414012,0.037133821886420844,0.05709782224080825,,,,117.14778756755821
2021-07-22,54.8,54.72,55.76,53.84,12717.0,54.66799999999999,54.614999999999995,53.14,51.934333333333335,,,,54.66799999999999,54.614999999999995,53.14,51.934333333333335,,,,54.14981058309199,53.71839784187119,57.560975609756035,46.48910411622278,60.076857386848836,0.43141274122080375,0.15698159426264635,0.5488622939163148,0.43141274122080375,-0.01875396860476472,0.900333419651137,57.92322947500181,53.14,48.35677052499819,54.7549991582138,59.96576306567861,44.33347134328419,56.65373233128714,62.829936328101155,44.30132433765911,2.2697795283693583,56.78959777320435,-46.23217922606928,0.0009511963122851891,0.0019225487503433854,0.029732781332329664,0.053638248300738704,,,,99.09083266706729
2021-07-23,54.0,57.02,57.5,53.9,23448.19,54.952,54.775999999999996,53.5665,52.17966666666666,,,,54.952,54.775999999999996,53.5665,52.17966666666666,,,,54.59137818569322,53.96296096469555,72.76995305164314,60.373647984267464,65.45381847261095,0.6284172209976759,0.25126871960965225,0.7542970027760474,0.6284172209976759,0.08081082979561077,1.0952127824041304,58.11958929247637,53.5665,49.013410707523626,66.88463658518069,62.27205423884597,76.10980127785012,68.15045870056292,64.60344378558841,75.24448853051194,2.511637795938566,97.86711138418372,-8.85608856088555,0.037632843208618524,0.040966846794216576,0.06447126468968489,0.09276282587725758,,,,150.9423970720692
2021-07-26,57.42,57.92,57.99,55.34,25876.38,55.668000000000006,54.99400000000001,54.003,52.37,,,,55.668000000000006,54.99400000000001,54.003,52.37,,,,55.10347384943273,54.25607496731069,69.99999999999994,62.82287822878227,65.17533252720676,0.8473988821220431,0.37049475211213045,0.9538082600198252,0.8473988821220431,0.1987474532304465,1.297302857783193,58.46238442766309,54.003,49.54361557233691,77.5282800020776,67.35746282658985,97.86991435305308,78.37216141233242,69.19301632783642,96.73045158132442,2.5367945603133717,131.33010444466413,-1.1844331641285997,0.04045412085938053,0.05320580426955658,0.07253300742551343,0.10597670421997335,,,,116.95354818668804
2021-07-27,57.5,56.89,59.97,56.6,22913.44,56.263999999999996,55.338,54.273,52.61333333333334,,,,56.263999999999996,55.338,54.273,52.61333333333334,,,,55.37832402644308,54.451180525287675,72.89048473967672,56.37931034482759,64.4736842105263,0.9271435011554061,0.48182450192078563,0.890637998469241,0.9271435011554061,0.3108083836804403,1.2326702349499317,58.74562127310501,54.273,49.800378726895,72.00660153919665,68.90717573079212,78.20545315600572,72.5691891460332,70.31840726723536,77.07075290362889,2.6882864584382125,152.1724260581683,-39.03675538656525,0.011126119721313893,0.02804582746033466,0.04821918817828381,0.08128484541307647,,,,83.57450361050954
2021-07-28,55.5,50.7,55.97,45.53,16154.8,55.45,54.998000000000005,54.290000000000006,52.736,,,,55.45,54.998000000000005,54.290000000000006,52.736,,,,54.658581868528756,54.17331530119229,35.834068843777615,35.56701030927837,54.37121721587088,0.4852665673364669,0.4825129150039219,0.005507304665089974,0.4852665673364669,0.3376481042429059,0.29523692618712194,58.70217454443115,54.290000000000006,49.87782545556886,59.93884239270544,65.91773128476324,47.98106460858983,60.313900797263145,66.98357177724462,46.97455883730018,4.264961647813083,-138.86150138306945,-64.19667590027699,-0.08566275924256087,-0.07814829630168373,-0.06612635844538595,-0.038607402912621255,,,,31.602413818403946
2021-07-29,50.9,50.92,52.0,50.5,9133.0,54.69,54.678999999999995,54.358000000000004,52.78866666666667,,,,54.69,54.678999999999995,54.358000000000004,52.78866666666667,,,,54.083415427216636,53.93232898258545,31.99251637043966,41.78037686809618,54.108894149475816,0.15108644463118281,0.4162276209293741,-0.5302823525963826,0.15108644463118281,0.308946310456487,-0.3157197316506084,58.49667815154853,54.358000000000004,50.21932184845148,52.40151819716836,61.412326922231614,34.37990074704186,52.651557133540166,62.20623356267647,33.54220427526755,3.762241348210704,-127.87459893426082,-62.67313019390581,-0.06893399158895587,-0.06874668519907082,-0.06324736009419041,-0.035399012414280895,,,,104.42496935393343
2021-07-30,50.3,51.98,52.74,49.5,11517.99,53.682,54.31699999999999,54.437,52.85466666666667,,,,53.682,54.31699999999999,54.437,52.85466666666667,,,,53.75981305379869,53.78771202091246,38.290598290598275,43.29113924050632,54.66087537587705,-0.027898967113770823,0.32740230332074516,-0.710602540869032,-0.027898967113770823,0.25712396006106275,-0.5700458543496671,58.309315232926906,54.437,50.56468476707309,49.82354214067918,57.549398661714136,34.371829098609254,49.99023476492705,58.134233963426674,33.702236367927824,3.667288375808758,-130.63620934819545,-55.33240997229919,-0.03170522707797782,-0.043025203895649546,-0.045134742913827006,-0.01654852299387004,,,,122.87932070036189
2021-08-02,52.39,52.85,53.18,51.77,7750.8,52.668000000000006,54.168000000000006,54.48900000000001,52.97333333333333,,,,52.668000000000006,54.168000000000006,54.48900000000001,52.97333333333333,,,,53.61984181475274,53.718251871215244,29.69814995131449,46.218487394958,52.38596491228069,-0.09841005646250522,0.24223983136409508,-0.6812997756532007,-0.09841005646250522,0.2024264190574369,-0.6016729510398843,58.238772765045056,54.48900000000001,50.73922723495497,50.11320168566055,55.07066633636295,40.198272384255745,50.2243301018258,55.497599342893054,39.677791619691305,3.256872307479892,-85.27855586679141,-49.30747922437672,0.003455608718766519,-0.024331708757938355,-0.030079465580209026,-0.002328215454316532,,,,118.05575548927345
2021-08-03,53.76,55.0,56.3,52.6,17714.99,52.290000000000006,54.277,54.474000000000004,53.126999999999995,,,,52.290000000000006,54.277,54.474000000000004,53.126999999999995,,,,53.83217384325231,53.813196177051154,37.326388888888886,48.26789838337182,57.859078590785906,0.018977666201159593,0.19758739833150799,-0.3572194642606968,0.018977666201159593,0.174203534002625,-0.3104517356029308,58.21249617950994,54.474000000000004,50.73550382049007,55.26937360761489,55.136902093446935,55.5343166359508,55.34345921839172,55.44621930139262,55.137939052389925,3.3374409788471837,12.995370658694934,-34.418282548476455,0.05182635303117218,0.013320559352948744,0.009655982670631792,0.03525514333578039,,,,148.99681280561475
2021-08-04,54.51,58.62,61.51,54.41,25772.53,53.874,54.662,54.6595,53.42666666666666,,,,53.874,54.662,54.6595,53.42666666666666,,,,54.56876248275196,54.16925571949181,56.13040396881644,60.87398373983737,64.00742115027828,0.399506763260149,0.2379712713172362,0.3230709838858256,0.399506763260149,0.2088655692730133,0.3812823879742714,58.832059355952566,54.6595,50.486940644047436,64.15121361075035,58.14167259921474,76.17029563382155,64.20060401793491,58.364347540240054,75.87311697332463,4.0215426190567864,166.25428064294258,-18.08510638297873,0.0880944425882614,0.07240862024806993,0.07245766975548616,0.09720489143998008,,,,189.16084530405035
2021-08-05,58.63,60.29,60.5,56.8,18406.0,55.748000000000005,55.21900000000001,54.916999999999994,53.833,,,,55.748000000000005,55.21900000000001,54.916999999999994,53.833,,,,55.44895287002089,54.62264418471464,100.0,65.24856596558317,64.9080494422671,0.8263086853062518,0.3556387541150393,0.941339862382425,0.8263086853062518,0.30385681789351154,1.0449037348254806,59.79108226179419,54.916999999999994,50.0429177382058,73.555961347509,63.27976884864617,94.10834634523465,73.58888828563204,63.43919445537072,93.88827594615468,3.9630803246828257,178.07146451266777,-7.634543178973711,0.08147377484394049,0.09183433238559173,0.09783855636688102,0.11994501513941265,,,,132.43253661962083
2021-08-06,59.92,61.0,62.28,58.14,20457.65,57.552,55.617,55.1965,54.25,,,,57.552,55.617,55.1965,54.25,,,,56.302960120786906,55.09504091177281,100.0,64.99759268175252,64.1515244841392,1.2079192090140936,0.5260948450948502,1.3636487278384868,1.2079192090140936,0.4429433396043703,1.5299517388194466,60.7792111881707,55.1965,49.6137888118293,79.82337721674729,68.79430497134655,101.88152170754876,79.84532850882933,68.90790580652359,101.72017391344082,3.9952475383768573,183.10700312006395,-7.641791044776126,0.05991103697525717,0.09678695362928606,0.10514253621153515,0.12442396313364056,,,,112.42049972308996
