日期,开盘,最高,最低,收盘,成交量,成交额,换手率,涨跌幅,MA5,MA10,MA20,MA30,MA60,MA120,MA250,SMA5,SMA10,SMA20,SMA30,SMA60,SMA120,SMA250,EMA12,EMA26,RSI6,RSI12,RSI24,DIF12-26-9,DEA12-26-9,MACD12-26-9,DIF12-26-12,DEA12-26-12,MACD12-26-12,BOLL_UPPER20-2,BOLL_MIDDLE20-2,BOLL_LOWER20-2,K9-3-3,D9-3-3,J9-3-3,K10-3-3,D10-3-3,J10-3-3,ATR10,CCI,Williams_R10,BIAS5,BIAS10,BIAS20,BIAS30,BIAS60,BIAS120,BIAS250,PSY10
2019-01-02,8.19,8.38,8.12,8.3,356900.0,2954783.0,0.276593,1.343109,,,,,,,,,,,,,,,8.3,8.3,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.26000000000000156,,,,,,,,,,
2019-01-03,8.21,8.36,8.06,8.14,915525.0,7456844.5,0.709521,-1.927709,,,,,,,,,,,,,,,8.275384615384617,8.28814814814815,,,,-0.012763532763532481,-0.0025527065527064965,-0.02042165242165197,-0.012763532763532481,-0.0019636204251588436,-0.021599824676747276,,,,,,,,,,0.2672727272727283,,,,,,,,,,82.31199448785766
2019-01-04,8.13,8.37,8.01,8.35,706500.0,5822393.0,0.547529,2.579853,,,,,,,,,,,,,,,8.286863905325445,8.292729766803841,,,,-0.005865861478396184,-0.0032153375378444343,-0.005301047881103499,-0.005865861478396184,-0.002563965202579973,-0.006603792551632422,,,,,,,,,,0.2841322314049594,,,,,,,,,,129.0092070726854
2019-01-07,8.4,8.99,8.4,8.88,1658500.0,14470691.0,1.285318,6.347301,,,,,,,,,,,,,,,8.378115612198453,8.336231265559112,,,,0.04188434663934082,0.005804599297592616,0.0721594946834964,0.04188434663934082,0.004274236619253996,0.07522022004017365,,,,,,,,,,0.3488354620586033,,,,,,,,,,185.03969458767128
2019-01-08,8.88,9.22,8.57,8.65,1614000.0,14187988.0,1.250831,-2.590096,8.464,,,,,,,8.464,,,,,,,8.419943979552537,8.359473394036215,,,,0.06047058551632212,0.01673779654133852,0.0874655779499672,0.06047058551632212,0.012919828757264476,0.09510151351811529,,,,,,,,,,0.4035926507752209,,,0.021975425330812846,,,,,,,76.91860811939472
2019-01-09,8.65,8.97,8.6,8.73,1538500.0,13551620.0,1.19232,0.924855,8.55,,,,,,,8.55,,,,,,,8.467644905775224,8.386919809292792,67.76859504132229,,,0.08072509648243198,0.029535256529557213,0.10237967990574953,0.08072509648243198,0.023351408407290247,0.11474737615028346,,,,,,,,,,0.3974848960888172,,,0.021052631578947333,,,,,,,109.64311421830115
2019-01-10,8.73,8.87,8.66,8.74,749800.0,6577727.0,0.581086,0.11455,8.669999999999998,,,,,,,8.669999999999998,,,,,,,8.509545689502112,8.413073897493325,68.03278688524587,,,0.09647179200878675,0.04292256362540312,0.10709845676676726,0.09647179200878675,0.03460069819213586,0.12374218763330178,,,,,,,,,,0.36339673316357757,,,0.008073817762399316,,,,,,,101.15139795664089
2019-01-11,8.76,8.88,8.7,8.76,546000.0,4794041.0,0.423144,0.228838,8.752,,,,,,,8.752,,,,,,,8.548077121886402,8.438772127308633,78.70370370370367,,,0.10930499457776932,0.05619904981587637,0.10621188952378591,0.10930499457776932,0.0460936668668487,0.12642265542184122,,,,,,,,,,0.33005187258838187,,,0.000914076782449625,,,,,,,102.31203792354908
2019-01-14,8.76,8.91,8.71,8.8,632333.0,5570086.43,0.490051,0.456621,8.736,,,,,,,8.736,,,,,,,8.586834487750032,8.465529747507993,74.72527472527473,,,0.12130474024203863,0.06922018790110882,0.10416910468185964,0.12130474024203863,0.05766460123226254,0.1272802780195522,,,,65.28925619834713,65.28925619834713,65.28925619834715,,,,0.3064060775723123,,,0.007326007326007332,,,,,,,104.66118793988193
2019-01-15,8.73,8.95,8.7,8.9,900533.0,7995413.96,0.697903,1.136357,8.786000000000001,8.625,,,,,,8.786000000000001,8.625,,,,,,8.63501379732695,8.497712729174069,52.08333333333328,,,0.13730106815288146,0.08283636395146335,0.10892940840283621,0.13730106815288146,0.06991636537389621,0.13476940555797048,,,,68.04407713498625,66.20752984389351,71.71717171717174,73.55371900826447,73.55371900826447,73.55371900826447,0.29615042710461914,,-26.446280991735545,0.012975187798770655,0.03188405797101453,,,,,,111.96269534406751
2019-01-16,8.9,8.94,8.77,8.89,516800.0,4573091.0,0.400514,-0.112351,8.818000000000001,8.684000000000001,,,,,,8.818000000000001,8.684000000000001,,,,,,8.674242443892034,8.526771045531545,96.15384615384623,,,0.14747139836048895,0.09576337083326847,0.10341605505444096,0.14747139836048895,0.0818479089102951,0.1312469789003877,,,,69.60514233241508,67.34006734006738,74.1352923171105,73.27823691460055,73.46189164370983,72.91092745638201,0.27321398581287015,,-27.27272727272726,0.008165116806532,0.02372178719484103,,,,,,98.88206860665329
2019-01-17,8.83,9.25,8.72,8.88,1236408.0,11110207.89,0.958202,-0.112489,8.846,8.758000000000001,,,,,,8.846,8.758000000000001,,,,,,8.705897452524027,8.552936153269949,89.47368421052651,70.71428571428571,,0.15296129925407875,0.10720295651743053,0.09151668547329644,0.15296129925407875,0.09278843050164642,0.12034573750486466,,,,65.2269576333748,66.63569743783651,62.409478024451346,72.23925471726061,73.05434600156009,70.60907214866162,0.3199023520287118,,-29.838709677419285,0.003843545105132342,0.013930121032199119,,,,,,98.88081745040681
2019-01-18,8.71,8.8,8.6,8.62,991775.0,8586001.25,0.768614,-2.92793,8.818000000000001,8.785,,,,,,8.818000000000001,8.785,,,,,,8.692682459828022,8.557903845620324,36.36363636363629,59.63855421686741,,0.13477861420769877,0.11271808805548418,0.04412105230442917,0.13477861420769877,0.09924845876411602,0.0710603108871655,,,,45.93561881440668,59.73567123002657,18.33551398316692,56.786954125232526,67.63188204278424,35.09709829012911,0.3126473789325826,,-74.11764705882365,-0.0224540712179635,-0.018782014797951156,,,,,,74.29216257917297
2019-01-21,8.68,8.73,8.6,8.67,807200.0,6985969.0,0.625571,0.580049,8.792,8.764,,,,,,8.792,8.764,,,,,,8.689192850623712,8.566207264463262,40.42553191489368,67.09677419354833,,0.12298558616044986,0.11477158767647733,0.016427996967945058,0.12298558616044986,0.10290032451739815,0.040170523286103405,,,,34.21348946601473,51.22827730868929,0.1839137806656055,42.7599302011354,59.341231428901295,9.597327745603593,0.2794387645812041,,-85.29411764705887,-0.013876251137397622,-0.01072569602921034,,,,,,105.95423410536064
2019-01-22,8.89,8.93,8.58,8.61,617200.0,5364151.8,0.478323,-0.692046,8.734,8.76,,,,,,8.734,8.76,,,,,,8.67700933514314,8.569451170799317,30.61224489795913,59.28571428571425,,0.10755816434382304,0.11332890300994647,-0.011541477332246863,0.10755816434382304,0.10361691525992506,0.00788249816779596,,,,24.30153029077596,42.252694969384855,-11.600799066441823,29.999157447523075,49.56054010177523,-9.123607860981238,0.2922680801118942,,-95.5223880597016,-0.014197389512251036,-0.017123287671232917,,,,,,93.29117000266928
2019-01-23,8.52,8.6,8.39,8.53,655600.0,5559858.0,0.508082,-0.929151,8.662,8.74,,,,,,8.662,8.74,,,,,,8.654392514351887,8.56652886185122,10.638297872340516,31.57894736842104,,0.0878636525006673,0.10823585290809064,-0.040744400814846676,0.0878636525006673,0.1011933363738854,-0.026659367746436208,,,,21.627376782997885,35.37758890725587,-5.873047465518084,25.42579488749596,41.515625030348815,-6.75386539820974,0.27912842918245867,,-83.72093023255826,-0.015238974832602337,-0.024027459954233506,,,,,,91.08750306337959
