日期,开盘,收盘,最高,最低,成交量,MA5,MA10,MA20,MA30,MA60,MA120,MA250,SMA5,SMA10,SMA20,SMA30,SMA60,SMA120,SMA250,EMA12,EMA26,RSI6,RSI12,RSI24,DIF12-26-9,DEA12-26-9,MACD12-26-9,DIF12-26-12,DEA12-26-12,MACD12-26-12,BOLL_UPPER20-2,BOLL_MIDDLE20-2,BOLL_LOWER20-2,BOLL_UPPER26-2,BOLL_MIDDLE26-2,BOLL_LOWER26-2,K9-3-3,D9-3-3,J9-3-3,K10-3-3,D10-3-3,J10-3-3,ATR10,CCI,Williams_R10,BIAS5,BIAS10,BIAS20,BIAS30,BIAS60,BIAS120,BIAS250,PSY10
2021-01-04,13.8,13.52,14.05,13.47,13833.65,,,,,,,,,,,,,,,13.52,13.52,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.5800000000000001,,,,,,,,,,
2021-01-05,13.52,13.47,13.71,13.38,7094.4,,,,,,,,,,,,,,,13.512307692307692,13.516296296296296,,,,-0.0039886039886045666,-0.0007977207977209133,-0.006381766381767307,-0.0039886039886045666,-0.000613631382862241,-0.006749945211484651,,,,,,,,,,,,,0.5345454545454545,,,,,,,,,,96.36271799893879
2021-01-06,13.42,13.11,13.6,13.08,9382.0,,,,,,,,,,,,,,,13.450414201183431,13.486200274348423,,,,-0.03578607316499216,-0.0077953912711751635,-0.05598136378763399,-0.03578607316499216,-0.006024776272420691,-0.059522593785142935,,,,,,,,,,,,,0.5319008264462809,,,,,,,,,,76.26951060331632
2021-01-07,13.12,12.67,13.12,12.62,9961.34,,,,,,,,,,,,,,,13.330350477924442,13.42574099476706,,,,-0.09539051684261679,-0.02531441638546349,-0.1401522009143066,-0.09539051684261679,-0.019773351744758555,-0.15123433019571647,,,,,,,,,,,,,0.5261006761833207,,,,,,,,,,71.07866003209081
2021-01-08,12.66,13.22,13.36,12.4,13690.34,13.197999999999999,,,,,,,13.197999999999999,,,,,,,13.313373481320681,13.410500921080612,,,,-0.09712743975993021,-0.03967702106035684,-0.11490083739914675,-0.09712743975993021,-0.03167398067016958,-0.13090691817952127,,,,,,,,,,,,,0.6049914623318077,,,0.001666919230186545,,,,,,,152.94962011796088
2021-01-11,13.23,12.82,13.23,12.79,9964.0,13.058000000000002,,,,,,,13.058000000000002,,,,,,,13.237469868809807,13.366760112111677,30.555555555555586,,,-0.12929024330187033,-0.05759966550865954,-0.1433811555864216,-0.12929024330187033,-0.04669186722889277,-0.16519675214595514,,,,,,,,,,,,,0.5749930146351157,,,-0.01822637463623842,,,,,,,73.54712495951549
2021-01-12,12.78,13.11,13.47,12.78,11891.36,12.985999999999999,,,,,,,12.985999999999999,,,,,,,13.217859119762146,13.34774084454785,40.19138755980861,,,-0.12988172478570448,-0.07205607736406854,-0.11565129484327188,-0.12988172478570448,-0.05949030685301765,-0.14078283586537366,,,,,,,,,,,,,0.5959033756105494,,,0.009548744802094607,,,,,,,125.06813250098567
2021-01-13,13.13,12.89,13.15,12.8,7881.47,12.941999999999998,,,,,,,12.941999999999998,,,,,,,13.167419255183354,13.313834115322084,37.16814159292036,,,-0.14641486013873006,-0.08692783391900084,-0.11897405243945844,-0.14641486013873006,-0.07286331505081955,-0.14710309017582102,,,,,,,,,,,,,0.5511936709540858,,,-0.004017926131973252,,,,,,,84.43106290115786
2021-01-14,12.81,12.9,13.09,12.74,8843.6,12.988,,,,,,,12.988,,,,,,,13.126277831308991,13.283179736409338,44.502617801047144,,,-0.15690190510034618,-0.10092264815526991,-0.11195851389015254,-0.15690190510034618,-0.08579232890459287,-0.14221915239150662,,,,,,,30.303030303030297,30.303030303030297,30.303030303030297,,,,0.5146130035078883,,,-0.00677548506313514,,,,,,,100.77850916250411
2021-01-15,12.9,12.94,13.1,12.87,7109.67,12.931999999999999,13.065000000000001,,,,,,12.931999999999999,13.065000000000001,,,,,,13.097619703415301,13.257759015193832,58.94039735099337,,,-0.16013931177853102,-0.11276598087992214,-0.09474666179721777,-0.16013931177853102,-0.09723032626981412,-0.1258179710174338,,,,,,,33.942478217287345,31.516179607782647,38.79507543629674,32.72727272727266,32.72727272727266,32.72727272727266,0.4628651846882723,,-67.27272727272732,0.0006186204763378361,-0.009567546880979851,,,,,,103.1444015332396
