日期,开盘,收盘,最高,最低,成交量,MA5,MA10,MA20,MA30,MA60,MA120,MA250,SMA5,SMA10,SMA20,SMA30,SMA60,SMA120,SMA250,EMA12,EMA26,RSI6,RSI12,RSI24,DIF12-26-9,DEA12-26-9,MACD12-26-9,DIF12-26-12,DEA12-26-12,MACD12-26-12,BOLL_UPPER20-2,BOLL_MIDDLE20-2,BOLL_LOWER20-2,K9-3-3,D9-3-3,J9-3-3,K10-3-3,D10-3-3,J10-3-3,ATR10,CCI,Williams_R10,BIAS5,BIAS10,BIAS20,BIAS30,BIAS60,BIAS120,BIAS250,PSY10
2021-01-04,32.4,33.5,33.98,32.39,317621.11,,,,,,,,,,,,,,,33.5,33.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.5899999999999963,,,,,,,,,,
2021-01-05,33.12,36.85,36.85,33.12,451186.97,,,,,,,,,,,,,,,34.01538461538462,33.74814814814815,,,,0.2672364672364722,0.053447293447294444,0.42757834757835556,0.2672364672364722,0.04111330265176496,0.4522463291694145,,,,,,,,,,1.9790909090909066,,,,,,,,,,259.3742460100002
2021-01-06,36.8,36.0,37.65,35.78,642072.79,,,,,,,,,,,,,,,34.3207100591716,33.91495198902606,,,,0.405758070145545,0.12390944878694457,0.5636972427172009,0.405758070145545,0.09721249765080804,0.6170911449894739,,,,,,,,,,1.9592561983471048,,,,,,,,,,79.18630634567879
2021-01-07,35.7,36.71,37.05,35.64,413728.73,,,,,,,,,,,,,,,34.688293126991354,34.12199258243153,,,,0.566300544559823,0.21238766794152028,0.7078257532366055,0.566300544559823,0.1693798894829642,0.7938413101537176,,,,,,,,,,1.8593914350112668,,,,,,,,,,121.56787837239591
2021-01-08,36.46,36.81,37.5,36.13,344363.76,35.974000000000004,,,,,,,35.974000000000004,,,,,,,35.014709568992686,34.32110424299216,,,,0.6936053260005224,0.30863119955332075,0.7699482528944033,0.6936053260005224,0.25002995663951166,0.8871507387220214,,,,,,,,,,1.7704111741001267,,,0.023239005948740715,,,,,,,102.75768921749808
2021-01-11,37.03,36.81,38.5,36.09,386867.46,36.636,,,,,,,36.636,,,,,,,35.29090809683996,34.50546689165941,83.03393213572853,,,0.7854412051805539,0.40399320067876743,0.762896009003573,0.7854412051805539,0.33240091795351817,0.9060805744540715,,,,,,,,,,1.8867000515364667,,,0.004749426793318034,,,,,,,100.0
2021-01-12,36.21,37.88,38.3,36.13,394927.19,36.842,,,,,,,36.842,,,,,,,35.68922992809535,34.75543230709204,86.01973684210525,,,0.9337976210033077,0.5099540847436755,0.8476870725192642,0.9337976210033077,0.4249234876534858,1.0177482666996438,,,,,,,,,,1.93820913307529,,,0.028174366212475,,,,,,,133.1807722564697
2021-01-13,37.75,37.7,38.5,37.13,339351.28,37.182,,,,,,,37.182,,,,,,,35.998579169926835,34.973548432492635,64.60481099656357,,,1.0250307374342,0.6129694152817805,0.8241226443048391,1.0250307374342,0.5172476799274418,1.0155661150135165,,,,,,,,,,1.8348983816070548,,,0.013931472217739785,,,,,,,95.34848540612654
2021-01-14,37.38,34.23,37.39,34.0,433445.41,36.686,,,,,,,36.686,,,,,,,35.72649006686117,34.91847077082651,33.99638336347196,,,0.8080192960346579,0.651979391432356,0.312079809204604,0.8080192960346579,0.5619817747131673,0.4920750426429812,,,,30.11456628477899,30.11456628477899,30.114566284778995,,,,2.174007766769409,,,-0.06694651910810671,,,,,,,38.07636570194883
2021-01-15,34.2,34.57,35.27,33.45,237289.83,36.238,36.106,,,,,,36.238,36.106,,,,,,35.5485685181133,34.89265812113566,29.263565891472908,,,0.6559103969776388,0.6527655925414125,0.006289608872452446,0.6559103969776388,0.5764323319846245,0.15895612998602848,,,,29.06026847733719,29.763133682298392,27.654538067414784,35.67921440261866,35.67921440261866,35.679214402618655,2.1096427182658797,,-64.32078559738135,-0.04602903029968539,-0.04254140586052183,,,,,,110.38874706650532
2021-01-18,34.6,34.76,35.34,34.42,184403.56,35.827999999999996,36.232,,,,,,35.827999999999996,36.232,,,,,,35.42725028455741,34.88283159364413,30.476190476190467,,,0.5444186909132824,0.6310962122157866,-0.17335504260500834,0.5444186909132824,0.5715071564351872,-0.054176931043809606,,,,28.02037700469341,29.1822147897634,25.696701434553432,33.94723339356734,35.10188739960155,31.637925381498917,1.8933440422175383,,-69.51672862453532,-0.0298090878642402,-0.04062706999337606,,,,,,105.6340381842325
2021-01-19,34.47,34.07,35.19,33.68,231400.51,35.066,35.95399999999999,,,,,,35.066,35.95399999999999,,,,,,35.21844254847166,34.822621845966786,26.936026936026934,52.602739726027394,,0.3958207025048708,0.5840411102736035,-0.37644081553746545,0.3958207025048708,0.5444784712151385,-0.2973155374205354,,,,22.772660577386354,27.04569671897105,14.226588294216967,26.723898169968972,32.309224323057364,15.553245863792185,1.8236451254507127,,-87.72277227722776,-0.028403581817144873,-0.05240028925849679,,,,,,81.8320927640079
2021-01-20,34.09,34.17,34.34,33.65,143307.03,34.36,35.771,,,,,,34.36,35.771,,,,,,35.057143694860635,34.77427948700628,12.676056338028204,53.0316742081448,,0.2828642078543524,0.5238057297897533,-0.4818830438708017,0.2828642078543524,0.5042301230057867,-0.44273183030286867,,,,19.934248965782317,24.67521413457481,10.452318628197332,22.568407360837398,29.062285335650714,9.580651411210766,1.6175278299142202,,-85.74257425742576,-0.005529685681024381,-0.04475692600150958,,,,,,102.97420608735288
