日期,开盘,收盘,最高,最低,成交量,MA5,MA10,MA20,MA30,MA60,MA120,MA250,SMA5,SMA10,SMA20,SMA30,SMA60,SMA120,SMA250,EMA12,EMA26,RSI6,RSI12,RSI24,DIF12-26-9,DEA12-26-9,MACD12-26-9,DIF12-26-12,DEA12-26-12,MACD12-26-12,BOLL_UPPER20-2,BOLL_MIDDLE20-2,BOLL_LOWER20-2,K9-3-3,D9-3-3,J9-3-3,K10-3-3,D10-3-3,J10-3-3,ATR10,CCI,Williams_R10,BIAS5,BIAS10,BIAS20,BIAS30,BIAS60,BIAS120,BIAS250,PSY10
2021-01-04,12.45,12.8,12.91,12.44,87862.08,,,,,,,,,,,,,,,12.8,12.8,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.47000000000000064,,,,,,,,,,
2021-01-05,12.82,13.41,13.78,12.71,178260.94,,,,,,,,,,,,,,,12.893846153846155,12.845185185185187,,,,0.04866096866096825,0.009732193732193651,0.0778575498575492,0.04866096866096825,0.007486302870918193,0.08234933158010012,,,,,,,,,,0.5790909090909093,,,,,,,,,,159.2898422013035
2021-01-06,13.18,12.95,13.27,12.85,102120.75,,,,,,,,,,,,,,,12.902485207100593,12.85294924554184,,,,0.04953596155875317,0.017692947297505555,0.06368602852249523,0.04953596155875317,0.013955481130585113,0.07116096085633612,,,,,,,,,,0.5756198347107441,,,,,,,,,,70.53585023268978
2021-01-07,12.88,12.5,12.95,12.37,72963.84,,,,,,,,,,,,,,,12.840564406008195,12.826804856983184,,,,0.013759549025010642,0.016906267643006574,-0.006293437235991864,0.013759549025010642,0.013925337729727502,-0.00033157740943371913,,,,,,,,,,0.5764162283996996,,,,,,,,,,70.21056144254938
2021-01-08,12.41,12.47,12.71,12.2,59327.52,12.825999999999999,,,,,,,12.825999999999999,,,,,,,12.78355449739155,12.800374867577021,,,,-0.01682037018547078,0.010160940077311104,-0.05396262052556376,-0.01682037018547078,0.009195228819696996,-0.05203119801033555,,,,,,,,,,0.5643405505088455,,,-0.02775612038047701,,,,,,,97.62575480672707
2021-01-11,12.34,11.43,12.35,11.28,140031.64,12.552000000000001,,,,,,,12.552000000000001,,,,,,,12.575315343946697,12.69886561812687,23.552123552123533,,,-0.1235502741801735,-0.01658130277418582,-0.21393794281197537,-0.1235502741801735,-0.011227156257206158,-0.22464623584593468,,,,,,,,,,0.678096814052692,,,-0.0893881453154877,,,,,,,41.85985977417345
2021-01-12,11.45,11.75,12.17,11.18,92623.88,12.22,,,,,,,12.22,,,,,,,12.448343752570283,12.628579276043398,31.958762886597924,,,-0.18023552347311522,-0.0493121469139717,-0.26184675311828703,-0.18023552347311522,-0.03722844352119217,-0.2860141599038461,,,,,,,,,,0.7348064842249298,,,-0.03846153846153851,,,,,,,131.80028887351645
2021-01-13,11.8,11.33,11.9,11.27,80612.3,11.896,,,,,,,11.896,,,,,,,12.27629086755947,12.532388218558703,11.764705882352942,,,-0.2560973509992319,-0.09066918773102375,-0.33085632653641633,-0.2560973509992319,-0.07090058313319829,-0.37039353573206724,,,,,,,,,,0.7157507598203973,,,-0.04757901815736388,,,,,,,69.48969932849197
2021-01-14,11.2,11.23,11.33,10.96,61311.72,11.642000000000001,,,,,,,11.642000000000001,,,,,,,12.11532304178109,12.435915017183984,13.559322033898312,,,-0.32059197540289297,-0.13665374526539759,-0.36787646027499077,-0.32059197540289297,-0.1093146434823821,-0.42255466384102175,,,,9.574468085106373,9.574468085106373,9.574468085106371,,,,0.6528869853075976,,,-0.03538910840061851,,,,,,,91.51630225129159
2021-01-15,11.23,11.4,11.41,11.1,41957.02,11.428,12.126999999999999,,,,,,11.428,12.126999999999999,,,,,,12.00527334304554,12.359180571466652,23.55769230769232,,,-0.35390722842111266,-0.18010444189654062,-0.3476055730491441,-0.35390722842111266,-0.1469442719344945,-0.41392591297323633,,,,11.583924349881787,10.244286840031512,14.263199369582342,15.602836879432616,15.602836879432616,15.602836879432616,0.5905438970698527,,-84.39716312056738,-0.0024501225061253473,-0.059948874412467934,,,,,,116.21199339677739
2021-01-18,11.48,11.59,11.65,11.33,54670.43,11.459999999999999,12.006,,,,,,11.459999999999999,12.006,,,,,,11.941385136423149,12.302204232839493,30.357142857142847,,,-0.36081909641634446,-0.2162473728005014,-0.2891434472316861,-0.36081909641634446,-0.17984809108554833,-0.36194201066159226,,,,16.813525324163606,12.434033001408878,25.572509969673064,17.848699763593366,16.351457840819535,20.84318360914103,0.5413540976026068,,-77.65957446808514,0.011343804537521884,-0.03464934199566886,,,,,,117.9738754544164
2021-01-19,11.5,11.82,12.16,11.5,71762.5,11.474,11.847000000000001,,,,,,11.474,11.847000000000001,,,,,,11.922710500050357,12.26648540077731,63.63636363636366,37.81094527363183,,-0.3437749007269524,-0.24175287838579163,-0.2040440446823215,-0.3437749007269524,-0.20506760026114895,-0.27741460093160686,,,,25.61437701677909,16.82748100653228,43.188169037272715,24.308945585541316,19.003953755726798,34.91892924517035,0.5629260798566783,,-62.770562770562776,0.030155133344953816,-0.002279057989364482,,,,,,121.71396371677035
2021-01-20,11.8,11.7,12.05,11.54,56572.4,11.548,11.722,,,,,,11.548,11.722,,,,,,11.888447346196456,12.22452351923825,47.96747967479672,36.71497584541061,,-0.3360761730417945,-0.2606175373169922,-0.15091727144960454,-0.3360761730417945,-0.22522276530432517,-0.22170681547493865,,,,31.171489439757462,21.608817150940673,50.296834017391035,28.601273606441268,22.20306037263162,41.397700074060566,0.5533031562463734,,-62.81407035175884,0.013162452372705165,-0.001876812830575008,,,,,,90.29918945483071
2021-01-21,11.79,12.27,12.57,11.61,139637.5,11.756,11.699000000000002,,,,,,11.756,11.699000000000002,,,,,,11.947147754473924,12.227892147442825,84.05797101449272,36.09756097560975,,-0.2807443929689004,-0.26464290844737387,-0.03220296904305309,-0.2807443929689004,-0.23376455417579828,-0.09395967758620427,,,,47.90314616894803,30.37359349027646,82.96225152629117,44.01989669000844,29.475339145090558,73.1090117798442,0.6272480369288511,,-25.142857142857217,0.04372235454236129,0.048807590392341046,,,,,,160.911472769005
2021-01-22,12.18,12.36,12.5,11.88,113400.79,11.947999999999999,11.688,,,,,,11.947999999999999,11.688,,,,,,12.01066348455486,12.237677914298912,91.2408759124087,42.0911528150134,,-0.2270144297440524,-0.2571172127067096,0.06020556592531445,-0.2270144297440524,-0.23272607349399121,0.011423287499877643,,,,60.92093802567548,40.5560416687428,101.65073073954086,58.332105039715756,39.09426110996563,96.807792899216,0.6259302120326962,,-13.043478260869623,0.034482758620689724,0.05749486652977402,,,,,,107.58186784279262
2021-01-25,12.26,11.57,12.31,11.5,102286.44,11.943999999999999,11.702,,,,,,11.943999999999999,11.702,,,,,,11.942869102315651,12.18822029101751,54.27135678391959,38.57493857493858,,-0.2453511887018589,-0.2547640079057395,0.01882563840776119,-0.2453511887018589,-0.23466839891058625,-0.021365579582545313,,,,53.24335826970497,44.78514720239686,70.1597804043212,51.517469612398486,43.235330610776586,68.08174761564229,0.6684883552994786,,-62.11180124223604,-0.03131279303415931,-0.011280123055887855,,,,,,51.659343409746874
2021-01-26,11.4,11.16,11.52,11.03,55713.58,11.812000000000001,11.642999999999999,,,,,,11.812000000000001,11.642999999999999,,,,,,11.822427701959397,12.112055825016213,40.2714932126697,35.28089887640449,,-0.28962812305681673,-0.26173683093595496,-0.055782584241723554,-0.28962812305681673,-0.24312374108692938,-0.0930087639397747,,,,39.636358929285706,43.06888444469314,32.77130789847084,38.485766491081385,41.65214257087819,32.15301433148777,0.645126836154119,,-87.57763975155284,-0.05519810362343388,-0.04148415356866777,,,,,,69.71213064660098
2021-01-27,11.16,11.17,11.35,11.03,33313.02,11.706,11.626999999999999,,,,,,11.706,11.626999999999999,,,,,,11.722054209350258,12.04227391205205,33.6683417085427,46.198830409356724,,-0.3202197027017917,-0.2734334052891223,-0.09357259482533875,-0.3202197027017917,-0.2549846582584467,-0.13047008888668998,,,,29.454542316493516,38.530770401959934,11.30208614556068,30.005003747677428,37.76976296314461,14.475485316743075,0.5860128659442793,,-86.9565217391305,-0.04578848453784381,-0.03930506579513193,,,,,,100.89967912922458
2021-01-28,11.05,10.98,11.32,10.98,32966.99,11.448,11.602,,,,,,11.448,11.602,,,,,,11.607892023296372,11.963586955603748,32.524271844660205,38.297872340425535,,-0.3556949323073759,-0.289885710692773,-0.1316184432292058,-0.3556949323073759,-0.2704785465736666,-0.17043277146741864,,,,19.636361544329013,32.23263411608296,-5.556183599178887,20.003335831784955,31.847620586024725,-3.6852336766945797,0.5412832539544102,,-100.0,-0.040880503144654086,-0.05361144630236165,,,,,,84.23482345648573
2021-01-29,11.07,10.4,11.14,10.21,64529.83,11.056000000000001,11.502,11.814499999999999,,,,,11.056000000000001,11.502,11.814499999999999,,,,,11.422062481250777,11.8477656996331,4.830917874396135,36.52173913043479,,-0.42570321838232417,-0.3170492122306833,-0.21730801230328178,-0.42570321838232417,-0.2943592653134601,-0.2626879061377282,13.320648451479713,11.814499999999999,10.308351548520285,15.774523515428376,26.746597249198103,-6.169623952111081,16.019173040399007,26.571471404149484,-5.085423687101951,0.6119590259626992,-150.05110191607355,-91.9491525423729,-0.059334298118668645,-0.09580942444792212,-0.11972576071776196,,,,,58.11791050414963
2021-02-01,10.45,10.28,10.45,10.0,43289.64,10.798,11.371,11.6885,,,,,10.798,11.371,11.6885,,,,,11.24636056105835,11.731634907067686,0.4761904761904674,36.311239193083566,,-0.48527434600933717,-0.3506942389864141,-0.2691602140458461,-0.48527434600933717,-0.32373081618974886,-0.3230870596391766,13.267390683193009,11.6885,10.10960931680699,14.147996221699325,22.54706357336518,-2.650138481632382,14.311095905013078,22.484679571104017,-2.0360714271687996,0.5825119303331174,-172.94796333714015,-89.10505836575878,-0.04797184663826641,-0.09594582710403668,-0.1205030585618343,,,,,89.04258378397768
2021-02-02,10.24,10.4,10.62,10.2,46168.69,10.645999999999999,11.229,11.538,,,,,10.645999999999999,11.229,11.538,,,,,11.11615124397245,11.632995284321932,9.090909090909136,35.38011695906434,,-0.5168440403494827,-0.3839241992590279,-0.2658396821809097,-0.5168440403494827,-0.3534405429835541,-0.32680699473185726,12.995100220517307,11.538,10.080899779482694,14.620064926009672,19.904730690913347,4.050733396202318,14.728798048218842,19.899385730142292,4.387622684371941,0.5529643066361869,-141.50772025431408,-84.43579766536963,-0.023107270336276412,-0.07382669872651161,-0.0986306118911423,,,,,112.30581565625471
2021-02-03,10.38,10.09,10.4,10.07,32351.34,10.430000000000001,11.068000000000001,11.395,,,,,10.430000000000001,11.068000000000001,11.395,,,,,10.958281821822842,11.518699337335123,9.774436090225606,28.81355932203391,,-0.560417515512281,-0.41922286250967855,-0.28238930600520495,-0.560417515512281,-0.3852831541418198,-0.35026872274092247,12.829822563759604,11.395,9.960177436240395,10.946709950673114,16.918723777499938,-0.9973177029805314,10.986513873909836,16.928428444731473,-0.8973152677334397,0.5124253417932438,-151.38635903663223,-96.49805447470817,-0.032598274209012616,-0.0883628478496568,-0.11452391399736725,,,,,73.88874146964608
2021-02-04,10.17,10.06,10.41,9.81,56348.41,10.246,10.847,11.273,,,,,10.246,10.847,11.273,,,,,10.820084618465483,11.41064753456956,8.888888888888957,23.652694610778454,31.38586956521739,-0.5905629161040764,-0.4534908732285582,-0.27414408575103644,-0.5905629161040764,-0.41686465598216693,-0.34739652024381895,12.727026713719706,11.273,9.818973286280293,10.63113996711541,14.822862507371763,2.2476948866027016,10.422236015072482,14.759697634845143,1.7473127755271598,0.5283480069217449,-145.25518341307787,-90.70631970260223,-0.018153425727113013,-0.07255462339817452,-0.10760223542978792,,,,,97.06622612035204
2021-02-05,10.06,9.69,10.23,9.62,48483.58,10.104000000000001,10.58,11.134,,,,,10.104000000000001,10.58,11.134,,,,,10.64622544639387,11.283192161638482,7.843137254902004,22.005571030640695,29.88357050452781,-0.6369667152446112,-0.4901860416317688,-0.29356134722568483,-0.6369667152446112,-0.4507265112533122,-0.37248040798259807,12.636915062207617,11.134,9.631084937792384,8.315496820182208,12.653740611641911,-0.3609907627371989,7.815567504472117,12.444987591387468,-1.443272669358585,0.5431938238450642,-153.19361277445105,-97.39776951672862,-0.04097387173396689,-0.08412098298676754,-0.1296928327645052,,,,,68.74766678505844
2021-02-08,9.69,9.34,9.75,9.31,55118.83,9.916,10.357000000000001,11.0295,,,,,9.916,10.357000000000001,11.0295,,,,,10.445267685410197,11.139252001517113,9.230769230769283,6.5281899109792505,22.75769745649265,-0.6939843161069152,-0.5309456965267981,-0.32607723916023423,-0.6939843161069152,-0.48815078892309727,-0.41166705436763595,12.724166245669196,11.0295,9.334833754330806,6.033860625219501,10.447113949501109,-2.792646023343714,5.662867024097541,10.18428073562416,-3.3799603989556957,0.5244313104186888,-160.68856961050258,-98.64253393665162,-0.05808793868495366,-0.0981944578545912,-0.15318010789247025,,,,,69.2199038646767
2021-02-09,9.38,9.56,9.67,9.2,47887.89,9.748000000000001,10.197,10.92,,,,,9.748000000000001,10.197,10.92,,,,,10.30907265688555,11.022270371775104,24.285714285714377,10.000000000000043,26.55601659751038,-0.713197714889553,-0.567396100199349,-0.29160322938040784,-0.713197714889553,-0.5227733929179366,-0.3808486439432328,12.699532759492014,10.92,9.140467240507986,9.682951108636917,10.192393002546378,8.664067320817995,9.35664003156892,9.90840050093908,8.253119092828598,0.5145347085243819,-134.3421491108485,-83.25581395348833,-0.01928600738613055,-0.06246935373148953,-0.12454212454212449,,,,,126.21476425782367
2021-02-10,9.56,9.61,9.77,9.51,35317.19,9.652,10.041,10.834,,,,,9.652,10.041,10.834,,,,,10.201523017364696,10.917657751643615,20.300751879699206,14.492753623188406,28.84333821376282,-0.7161347342789188,-0.597143827015263,-0.2379818145273116,-0.7161347342789188,-0.5525212915888569,-0.3272268853801239,12.694508136589514,10.834,8.973491863410485,13.499974278610178,11.294920094567646,17.91008264669524,12.684300901549092,10.83370063447575,16.385501435695772,0.4682556706108578,-104.9909049567984,-80.66037735849056,-0.004351429755491071,-0.04292401155263429,-0.11297766291305153,,,,,105.35495208542417
2021-02-18,9.72,10.0,10.25,9.7,63182.03,9.64,9.943000000000001,10.772499999999999,,,,,9.64,9.943000000000001,10.772499999999999,,,,,10.170519476231666,10.849683103373717,46.80851063829788,28.832116788321187,32.823365785813635,-0.6791636271420511,-0.6135477870406207,-0.1312316802028608,-0.6791636271420511,-0.5720047278278099,-0.21431779862848255,12.659027023534597,10.772499999999999,8.885972976465402,27.779325575411498,16.789721921515596,49.75853288320331,22.201905068386683,14.623102112446063,37.35951098026793,0.4994819123179747,-67.35239662620876,-58.762886597938135,0.0373443983402489,0.005732676254651373,-0.07171037363657454,,,,,148.85592414615715
2021-02-19,10.29,10.95,10.97,10.16,107978.6,9.892,9.998,10.75,11.209,,,,9.892,9.998,10.75,11.209,,,,10.290439556811409,10.857113984605295,69.09871244635191,47.01086956521738,46.61971830985915,-0.5666744277938864,-0.6041731151912739,0.07499737479477497,-0.5666744277938864,-0.5711846816687447,0.009020507749716522,12.615633799459102,10.75,8.884366200540898,51.47623588266602,28.35189324189907,97.72492116419993,47.75795554464948,25.66805325651387,91.9377601209207,0.5850306555328885,-6.6034541144599705,-1.1299435028249343,0.10695511524464213,0.09521904380876176,0.01860465116279063,-0.02310643233116249,,,,247.82276134586456
2021-02-22,10.96,10.84,11.09,10.79,81404.45,10.192,10.053999999999998,10.7125,11.143666666666666,,,,10.192,10.053999999999998,10.7125,11.143666666666666,,,,10.374987317301962,10.85584628204194,77.7777777777778,48.05555555555555,43.39622641509434,-0.48085896473997813,-0.5795102851010148,0.19730264072207326,-0.48085896473997813,-0.5572884175258576,0.15285890557175885,12.53673307605949,10.7125,8.888266923940511,63.241652845939605,39.98181310991258,109.76133231799366,60.76279928726191,37.36630193342988,107.55579399492598,0.5332068999814543,14.700786646908231,-13.227513227513224,0.06357927786499212,0.0781778396658048,0.011901983663943945,-0.02725015703987316,,,,90.39650304125824
