日期,开盘,收盘,最高,最低,成交量,MA5,MA10,MA20,MA30,MA60,MA120,MA250,SMA5,SMA10,SMA20,SMA30,SMA60,SMA120,SMA250,EMA12,EMA26,RSI6,RSI12,RSI24,DIF12-26-9,DEA12-26-9,MACD12-26-9,DIF12-26-12,DEA12-26-12,MACD12-26-12,BOLL_UPPER20-2,BOLL_MIDDLE20-2,BOLL_LOWER20-2,BOLL_UPPER26-2,BOLL_MIDDLE26-2,BOLL_LOWER26-2,K9-3-3,D9-3-3,J9-3-3,K10-3-3,D10-3-3,J10-3-3,ATR10,CCI,Williams_R10,BIAS5,BIAS10,BIAS20,BIAS30,BIAS60,BIAS120,BIAS250,PSY10
2022-12-23,29.9,27.45,31.0,26.88,25182599.0,,,,,,,,,,,,,,,27.45,27.45,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4.120000000000001,,,,,,,,,,
2022-12-26,27.5,27.81,28.43,25.66,12604257.0,,,,,,,,,,,,,,,27.505384615384614,27.476666666666667,,,,0.028717948717947195,0.0057435897435894395,0.04594871794871551,0.028717948717947195,0.004418145956607261,0.04859960552267987,,,,,,,,,,,,,3.874545454545455,,,,,,,,,,113.9164390563226
2022-12-27,27.7,27.76,29.0,26.59,9255904.0,,,,,,,,,,,,,,,27.54455621301775,27.497654320987653,,,,0.04690189203009609,0.01397525020089077,0.06585328365841064,0.04690189203009609,0.010954106890990158,0.07189557027821186,,,,,,,,,,,,,3.6082644628099176,,,,,,,,,,98.21656229182942
2022-12-28,27.59,26.94,29.27,26.81,8756802.0,,,,,,,,,,,,,,,27.451547564861173,27.456346593507085,,,,-0.004799028645912529,0.010220394431530113,-0.030038846154885283,-0.004799028645912529,0.008530547577620513,-0.026659152447066084,,,,,,,,,,,,,3.399489105935387,,,,,,,,,,74.09370229538823
2022-12-29,26.25,26.42,27.39,26.0,5274823.0,27.276,,,,,,,27.276,,,,,,,27.292847939497918,27.379580179173228,,,,-0.0867322396753103,-0.00917013238983797,-0.15512421457094466,-0.0867322396753103,-0.006125265845907305,-0.16121394765880598,,,,,,,,,,,,,3.034127450310771,,,-0.03138290071858037,,,,,,,82.29097707529962
2022-12-30,26.8,25.08,27.0,24.65,7561968.0,26.802,,,,,,,26.802,,,,,,,26.952409794959777,27.209240906641877,11.650485436893192,,,-0.25683111168210004,-0.058702328248290386,-0.3962575668676193,-0.25683111168210004,-0.04469539597455234,-0.4242714314150954,,,,,,,,,,,,,2.9097406411633586,,,-0.06424893664651897,,,,,,,59.4219895729078
2023-01-03,25.12,27.45,27.71,25.12,7629415.0,26.73,,,,,,,26.73,,,,,,,27.028962134196735,27.227074913557296,50.0,,,-0.19811277936056015,-0.08658441847074434,-0.22305672177963162,-0.19811277936056015,-0.06829807034163046,-0.2596294180378594,,,,,,,,,,,,,2.8588787064063843,,,0.026936026936026893,,,,,,,246.68808081979688
2023-01-04,27.17,26.48,27.9,26.13,4874127.0,26.474,,,,,,,26.474,,,,,,,26.944506421243393,27.17173603107157,39.04448105436575,,,-0.22722960982817852,-0.11471345674223118,-0.22503230617189468,-0.22722960982817852,-0.09274907641648401,-0.26896106682338905,,,,,,,,,,,,,2.6609007597870415,,,0.0002266374556168402,,,,,,,69.78407397037107
2023-01-05,26.71,28.0,28.26,26.5,5854435.0,26.686,,,,,,,26.686,,,,,,,27.10689004874441,27.23308891765886,51.591511936339515,,,-0.1261988689144502,-0.11701053917667499,-0.018376659475550422,-0.1261988689144502,-0.09789519833924804,-0.05660734115040433,,,,,,,52.75590551181103,52.75590551181103,52.75590551181104,,,,2.5007369852803065,,,0.04923930150640786,,,,,,,174.74328901905474
2023-01-06,27.87,27.81,29.2,27.66,5774981.0,26.964,27.119999999999997,,,,,,26.964,27.119999999999997,,,,,,27.21506081047604,27.275823071906352,56.29522431259043,,,-0.06076226143031249,-0.1057608836274025,0.08999724439418003,-0.06076226143031249,-0.09218243881479642,0.06284035476896785,,,,,,,57.970026473963486,54.493945832528524,64.92218775683341,49.76377952755905,49.76377952755905,49.76377952755905,2.3260575334111597,,-50.23622047244095,0.03137516688918558,0.025442477876106245,,,,,,93.41778705782808
