日期,开盘,最高,最低,收盘,成交量,成交额,换手率,涨跌幅,MA5,MA10,MA20,MA30,MA60,MA120,MA250,SMA5,SMA10,SMA20,SMA30,SMA60,SMA120,SMA250,EMA12,EMA26,RSI6,RSI12,RSI24,DIF12-26-9,DEA12-26-9,MACD12-26-9,DIF12-26-12,DEA12-26-12,MACD12-26-12,BOLL_UPPER20-2,BOLL_MIDDLE20-2,BOLL_LOWER20-2,K9-3-3,D9-3-3,J9-3-3,K10-3-3,D10-3-3,J10-3-3,ATR10,CCI,Williams_R10,BIAS5,BIAS10,BIAS20,BIAS30,BIAS60,BIAS120,BIAS250,PSY10
2023-08-07,58.88,59.88,52.3,53.06,62845036.0,3436275242.09,60.4429,2.0385,,,,,,,,,,,,,,,53.06,53.06,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,7.580000000000005,,,,,,,,,,
2023-08-08,51.4,54.16,51.01,53.39,31695044.0,1669754376.58,30.4836,0.6219,,,,,,,,,,,,,,,53.110769230769236,53.08444444444445,,,,0.02632478632478552,0.005264957264957105,0.04211965811965683,0.02632478632478552,0.004049967126890081,0.04454963839579088,,,,,,,,,,6.774545454545458,,,,,,,,,,106.39635555444822
2023-08-09,52.87,53.53,51.86,52.98,22302415.0,1172289205.71,21.4499,-0.7679,,,,,,,,,,,,,,,53.090650887573965,53.076707818930046,,,,0.013943068643918366,0.007000579540749357,0.013884978206338019,0.013943068643918366,0.005571982744894432,0.016742171798047868,,,,,,,,,,5.846446280991738,,,,,,,,,,92.58067247608957
2023-08-10,52.41,55.23,52.22,53.17,28123645.0,1522027163.81,27.0487,0.3586,,,,,,,,,,,,,,,53.10285844333182,53.08361835086116,,,,0.019240092470660386,0.009448482126731564,0.019583220687857644,0.019240092470660386,0.007674768856550733,0.023130647228219305,,,,,,,,,,5.330728775356875,,,,,,,,,,103.64469157987124
2023-08-11,52.12,52.38,50.75,50.8,21691597.0,1116413681.98,20.8625,-4.4574,52.67999999999999,,,,,,,52.67999999999999,,,,,,,52.74857252897308,52.91446143598256,,,,-0.16588890700948156,-0.02561899570051106,-0.28053982261794097,-0.16588890700948156,-0.01902733512283885,-0.2937231437732854,,,,,,,,,,4.801505361655625,,,-0.03568716780561875,,,,,,,63.38266850674369
2023-08-14,49.87,49.99,47.8,48.9,16330674.0,797313221.15,15.7065,-3.7402,51.848,,,,,,,51.848,,,,,,,52.156484447592604,52.617093922206074,10.000000000000043,,,-0.4606094746134701,-0.11261709148310288,-0.6959847662607345,-0.4606094746134701,-0.08696304889062828,-0.7472928514456837,,,,,,,,,,4.4739589322636935,,,-0.05685850948927636,,,,,,,68.30483843240083
2023-08-15,48.7,48.93,48.03,48.45,7939469.0,384474466.38,7.636,-0.9202,50.86,,,,,,,50.86,,,,,,,51.5862560710399,52.30842029833896,9.20353982300891,,,-0.7221642272990607,-0.23452651864629445,-0.9752754173055325,-0.7221642272990607,-0.1846863071073102,-1.0749558403835011,,,,,,,,,,3.824148217306658,,,-0.04738497837200151,,,,,,,91.16942644684578
2023-08-16,48.38,49.45,48.03,48.53,7386279.0,360025791.56,7.104,0.1651,49.97,,,,,,,49.97,,,,,,,51.11606282934145,52.028537313276814,5.000000000000057,,,-0.9124744839353625,-0.3701161117041081,-1.0847167444625088,-0.9124744839353625,-0.29665371892701053,-1.2316415300167038,,,,,,,,,,3.3870303596145384,,,-0.02881729037422449,,,,,,,101.66350984899388
2023-08-17,48.02,49.18,48.01,49.03,8137798.0,396250787.86,7.8267,1.0303,49.142,,,,,,,49.142,,,,,,,50.795130086365845,51.80642343821927,14.02550091074687,,,-1.0112933518534248,-0.4983515597339715,-1.0258835842389067,-1.0112933518534248,-0.4065982778387666,-1.2093901480293163,,,,10.182119205298042,10.182119205298042,10.18211920529804,,,,2.983933930593713,,,-0.0022791095193521196,,,,,,,110.79394318771863
2023-08-18,49.5,50.74,48.86,48.86,12981110.0,649059299.29,12.4849,-0.3467,48.754,50.717,,,,,,48.754,50.717,,,,,,50.49741776538649,51.58816985020303,10.60329067641679,,,-1.0907520848165433,-0.6168316647504859,-0.9478408401321148,-1.0907520848165433,-0.5118527096815015,-1.1577987502700835,,,,11.543575208197808,10.635937872931297,13.35884987873083,8.774834437086106,8.774834437086106,8.774834437086106,2.7832186704857658,,-91.22516556291389,0.0021741805800550035,-0.03661494173551273,,,,,,96.58633655193287
2023-08-21,48.7,49.06,47.41,47.48,10283599.0,495799790.11,9.8905,-2.8244,48.470000000000006,50.159,,,,,,48.470000000000006,50.159,,,,,,50.03319964763472,51.28386097241021,12.946428571428555,,,-1.2506613247754927,-0.7435975967554873,-1.0141274560400109,-1.2506613247754927,-0.6255155735421156,-1.2502915024667542,,,,7.9940970271190865,9.755324257660561,4.471642566036138,6.148269846377952,7.899312906850056,2.6461837254337457,2.5771789122156274,,-99.10485933503837,-0.02042500515782977,-0.05341015570485859,,,,,,75.0883353478685
2023-08-22,47.89,47.89,45.37,46.48,15785656.0,731123377.36,15.1823,-2.1061,48.076,49.468,,,,,,48.076,49.468,,,,,,49.486553547998604,50.928019418898344,16.201117318435706,12.52847380410023,,-1.4414658708997408,-0.8831712515843381,-1.1165892386308054,-1.4414658708997408,-0.7510463885202118,-1.380838964759058,,,,9.081933515036793,9.530860676785972,8.184079191538434,7.851382061209371,7.883335958303161,7.787474267021791,2.5667827463582413,,-88.7423935091278,-0.03319743739079798,-0.06040268456375852,,,,,,80.82655916149548
2023-08-23,46.11,46.11,44.88,44.89,7437854.0,338350974.75,7.1536,-3.4208,47.348,48.659,,,,,,47.348,48.659,,,,,,48.77939146369113,50.48075872120217,12.288135593220304,10.607521697203467,,-1.7013672575110448,-1.0468104527696795,-1.3091136094827305,-1.7013672575110448,-0.897249599134186,-1.6082353167537176,,,,6.099066787802298,8.386929380458081,1.5233416024907314,5.26646082663555,7.011044247747291,1.7772939844120668,2.391004065202196,,-99.9033816425121,-0.05191349159415389,-0.0774574076738116,,,,,,70.60490291598364
2023-08-24,45.1,46.33,44.98,45.7,8445708.0,386945474.83,8.1229,1.8044,46.682,47.912,,,,,,46.682,47.912,,,,,,48.30563893081557,50.126628445557564,24.036697247706456,14.562211981566861,,-1.8209895147419957,-1.2016462651641429,-1.2386864991557056,-1.8209895147419957,-1.0393634323046181,-1.563252164874755,,,,8.730435879012683,8.50143154664295,9.188444543752151,7.155418328868146,7.059168941454243,7.347917103695954,2.2180942351654327,,-89.06666666666666,-0.02103594533224796,-0.04616797462013684,,,,,,119.58203689505824
2023-08-25,45.2,45.2,43.45,43.83,9620174.0,424271311.2,9.2525,-4.0919,45.676,47.215,,,,,,45.676,47.215,,,,,,47.61707909530548,49.660211523664415,11.876832844574807,12.835093419983792,,-2.0431324283589376,-1.369943497803102,-1.3463778611116712,-2.0431324283589376,-1.1937894316975903,-1.6986859933226945,,,,7.557830595153383,8.186897896146426,6.299695993167294,6.507818895057024,6.875385592655171,5.7726854998607315,2.223895283317172,,-94.78737997256522,-0.04041509764427716,-0.07169331780154622,,,,,,65.84953398807293
2023-08-28,46.77,46.79,44.1,44.33,11803535.0,539178913.25,11.3524,1.1408,45.046,46.757999999999996,,,,,,45.046,46.757999999999996,,,,,,47.11137461910464,49.265381040430015,18.321678321678334,14.97622820919176,,-2.154006421325377,-1.526756082507557,-1.2545006776356402,-2.154006421325377,-1.3415151224095576,-1.624982597831639,,,,9.062330593385271,8.47870879522604,10.229574189703733,8.362322793321033,7.371031326210458,10.34490572754218,2.3577325045322315,,-87.92866941015095,-0.015894863028903812,-0.05192694298301889,,,,,,112.01149828119425
2023-08-29,44.39,49.76,44.34,49.46,23291841.0,1113941254.59,22.4015,11.5723,45.642,46.858999999999995,,,,,,45.642,46.858999999999995,,,,,,47.472701600780844,49.27979725965742,59.08256880733947,45.64369310793239,,-1.8070956588765767,-1.582823997781361,-0.4485433221904316,-1.8070956588765767,-1.4131428972506375,-0.7879055232518786,,,,33.522120715663334,16.826512768705136,66.91333660957973,33.055448848953844,15.932503833791586,67.30133887927836,2.9163265946172805,,-17.55829903978054,0.08365102318040396,0.05550694637102812,,,,,,298.9260801810489
2023-08-30,51.05,52.79,50.11,51.13,27005744.0,1392649295.52,25.9735,3.3765,46.89,47.11899999999999,,,,,,46.89,47.11899999999999,,,,,,48.03536289296841,49.41684931449761,70.09507346586,57.35973597359737,,-1.3814864215292033,-1.5425564825309295,0.3221401220034523,-1.3814864215292033,-1.4082726702165707,0.053572497374734684,,,,49.75707405312603,27.803366530178767,93.66448909902059,49.44595947531971,27.10365571430096,94.13056699735722,2.9915399410505015,,-17.773019271948577,0.09042439752612501,0.08512489653855156,,,,,,139.38524635693145
2023-08-31,50.64,53.43,50.55,52.1,20106726.0,1048569012.41,19.3382,1.8971,48.17,47.426,,,,,,48.17,47.426,,,,,,48.66069167866557,49.61560121712742,82.92237442922372,61.64645820038288,,-0.9549095384618482,-1.4250270937171132,0.94023511051053,-0.9549095384618482,-1.3385244961004594,0.7672299152772224,,,,62.062498266546285,39.22307710896794,107.74134058170296,61.85508854800874,38.68746665887022,108.19033232628578,2.9712599517685927,,-13.326653306613215,0.08158604940834543,0.09855353603508622,,,,,,120.6755552409105
2023-09-01,51.9,52.7,50.41,51.2,11682461.0,597399335.77,11.2359,-1.7274,49.644,47.66,49.1885,,,,,49.644,47.66,49.1885,,,,,49.051354497332404,49.73296408993279,74.90942028985506,58.09581564584597,,-0.6816095926003882,-1.2763435934937684,1.1894680017867603,-0.6816095926003882,-1.237460664792756,1.1117021443847355,55.279864984009826,49.1885,43.09713501599017,67.26010238477836,48.568752200904754,104.6428027525256,67.12182923908667,48.165587518942374,105.03431267937526,2.8473945059924857,54.0036152866297,-22.34468937875749,0.031343163322858844,0.07427612253462036,0.040893704829380956,,,,,84.008334894007
2023-09-04,51.25,51.64,50.5,51.64,9339070.0,476633270.91,8.9821,0.8594,51.106,48.07600000000001,49.1175,,,,,51.106,48.07600000000001,49.1175,,,,,49.44960765158896,49.87422600919703,90.63475546305932,57.942787583688364,,-0.4246183576080682,-1.1059985463166284,1.3627603774171204,-0.4246183576080682,-1.112408002148958,1.3755792890817795,55.04989057166138,49.1175,43.18510942833862,72.19477767535659,56.44409402572204,103.6961449746257,72.10259557822879,56.14459020537118,104.01860632394401,2.5369591412665793,59.23835055543341,-17.93587174348697,0.010448870974053906,0.0741326233463681,0.05135644118694968,,,,,108.93381819669531
2023-09-05,51.8,52.16,49.6,50.16,14942276.0,757749290.08,14.3711,-2.866,51.246,48.444,48.956,,,,,51.246,48.444,48.956,,,,,49.558898782113744,49.89539445296021,77.52596789423983,53.664036076662896,,-0.3364956708464675,-0.9520979712225962,1.2312046007522575,-0.3364956708464675,-0.9930368742562672,1.3130824068195994,54.565744904604564,48.956,43.34625509539544,70.54134142952964,61.14317649365791,89.33767130127309,70.4798866981111,60.923022369617826,89.59361535509765,2.5411483883090185,47.2361633644234,-32.76553106212429,-0.02119189790422678,0.03542234332425055,0.024593512541874203,,,,,74.76751427068672
2023-09-06,50.1,51.85,49.61,51.5,14272987.0,724275996.21,13.7274,2.6715,51.32000000000001,49.105000000000004,48.882000000000005,,,,,51.32000000000001,49.105000000000004,48.882000000000005,,,,,49.857529738711634,50.01425412311131,64.99999999999999,61.355932203389834,,-0.1567243843996735,-0.7930232538580118,1.2725977389166765,-0.1567243843996735,-0.8643734142783297,1.4152980597573124,54.30415183541699,48.882000000000005,43.45984816458302,73.91466850144997,65.40034049625527,90.94332451183936,73.87369868050428,65.23991447324664,91.14126709501954,2.486394135889197,63.11482681780017,-19.33867735470942,0.003507404520654571,0.04877303736890329,0.05355754674522308,,,,,130.16583605326068
2023-09-07,51.0,51.03,48.7,48.7,11455988.0,569913409.2,11.0181,-5.4369,50.64,49.405,48.6585,,,,,50.64,49.405,48.6585,,,,,49.6794482404483,49.916901965843806,34.67843631778058,55.69230769230771,42.29137199434229,-0.23745372539550402,-0.6819093481655102,0.8889112455400123,-0.23745372539550402,-0.7679242313732796,1.0609410119555511,53.690939086357105,48.6585,43.62606091364289,65.71088653937323,65.50385584396126,66.12494793019718,66.78420259395008,65.7546771801478,68.84325342155466,2.5434133839093427,24.631511887180288,-47.3947895791583,-0.03830963665086883,-0.014269810747899975,0.0008528828467792125,,,,,57.176467716398804
2023-09-08,48.65,49.46,48.56,48.94,5787497.0,283326234.45,5.5663,0.4928,50.188,49.916,48.5655,,,,,50.188,49.916,48.5655,,,,,49.565686972687026,49.844538857262776,28.055555555555515,61.15702479338842,42.77699859747545,-0.27885188457575083,-0.6012978554475583,0.644891941743615,-0.27885188457575083,-0.6926823318659675,0.8276608945804333,53.49908191644933,48.5655,43.63191808355067,60.675611194932344,63.89444096095163,54.23795166289378,61.8146916900003,64.44134868343197,56.56137770313697,2.24461095047128,12.318440889869747,-48.12433011789928,-0.024866501952658097,-0.019552848785960395,0.007711235341960808,,,,,105.0388692770994
2023-09-11,48.62,49.55,48.4,48.95,5749409.0,281571638.51,5.5296,0.0204,49.65,50.378,48.568,,,,,49.65,50.378,48.568,,,,,49.47096589996595,49.77827671968776,32.171156893819344,59.36599423631123,42.1276595744681,-0.3073108197218133,-0.5425004483024094,0.4703792571611922,-0.3073108197218133,-0.633394406920713,0.6521671743977995,53.50234622129203,48.568,43.633653778707966,44.09520534267859,57.29469575486061,17.69622451831455,58.114818295717114,62.332505220860355,49.67944444543065,2.0455907776583198,11.43664867643288,-49.284928492849275,-0.014098690835850872,-0.028345706459168632,0.007865261077252616,,,,,100.20451981905481
2023-09-12,48.9,48.9,47.81,48.24,5864113.0,283332328.47,5.64,-1.4505,49.266000000000005,50.25600000000001,48.5575,,,,,49.266000000000005,50.25600000000001,48.5575,,,,,49.28158653074041,49.66433029600718,24.164133738601862,63.61951822112416,41.6842105263158,-0.3827437652667669,-0.5105491116952809,0.2556106928570281,-0.3827437652667669,-0.5948327697431829,0.424178008952832,53.49379682209138,48.5575,43.62120317790861,31.947218745652872,48.84553675179137,-1.8494172666241298,41.29362738101189,55.31954594091087,13.241790261213922,1.8809379089931708,-12.085235920852009,-92.34875444839858,-0.020825721592985087,-0.04011461318051586,-0.006538639756989043,,,,,86.40642361240647
