日期,开盘,收盘,最高,最低,成交量,MA5,MA10,MA20,MA30,MA60,MA120,MA250,SMA5,SMA10,SMA20,SMA30,SMA60,SMA120,SMA250,EMA12,EMA26,RSI6,RSI12,RSI24,DIF12-26-9,DEA12-26-9,MACD12-26-9,DIF12-26-12,DEA12-26-12,MACD12-26-12,BOLL_UPPER20-2,BOLL_MIDDLE20-2,BOLL_LOWER20-2,K9-3-3,D9-3-3,J9-3-3,K10-3-3,D10-3-3,J10-3-3,ATR10,CCI,Williams_R10,BIAS5,BIAS10,BIAS20,BIAS30,BIAS60,BIAS120,BIAS250,PSY10
2021-01-04,18.41,20.12,20.12,18.08,703674.63,,,,,,,,,,,,,,,20.12,20.12,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2.0400000000000027,,,,,,,,,,
2021-01-05,19.69,19.27,20.38,19.1,661814.28,,,,,,,,,,,,,,,19.98923076923077,20.057037037037038,,,,-0.06780626780626875,-0.01356125356125375,-0.10849002849003,-0.06780626780626875,-0.010431733508656732,-0.11474906859522403,,,,,,,,,,1.9018181818181834,,,,,,,,,,64.94375307291989
2021-01-06,18.87,19.21,19.64,18.3,460514.67,,,,,,,,,,,,,,,19.869349112426036,19.99429355281207,,,,-0.12494444038603447,-0.0358378909262099,-0.17821309891964915,-0.12494444038603447,-0.028049073028253307,-0.19379073471556232,,,,,,,,,,1.7996694214876046,,,,,,,,,,96.92961819595159
2021-01-07,18.88,18.82,20.0,18.53,532277.76,,,,,,,,,,,,,,,19.707910787437413,19.90730884519636,,,,-0.19939805775894826,-0.06854992429275757,-0.26169626693238135,-0.19939805775894826,-0.05441045529451407,-0.28997520492886836,,,,,,,,,,1.7397295266716761,,,,,,,,,,81.45589920606538
2021-01-08,18.5,16.94,18.52,16.94,209249.62,18.872,,,,,,,18.872,,,,,,,19.28207835860089,19.68750818999663,,,,-0.4054298313957396,-0.135925905713354,-0.5390078513647713,-0.4054298313957396,-0.10841343623316416,-0.594032790325151,,,,,,,,,,1.7652332490950073,,,-0.10237388724035601,,,,,,,34.90903703970936
2021-01-11,16.36,15.45,16.75,15.25,700737.85,17.938,,,,,,,17.938,,,,,,,18.692527841893064,19.373618694441326,0.0,,,-0.6810908525482624,-0.2449588950803357,-0.8722639149358534,-0.6810908525482624,-0.19651765412779465,-0.9691463968409355,,,,,,,,,,1.751554476532279,,,-0.138699966551455,,,,,,,39.82454087577077
2021-01-12,15.51,15.77,16.15,15.39,442960.02,17.238,,,,,,,17.238,,,,,,,18.242908173909516,19.106683976334562,6.412825651302612,,,-0.8637758024250459,-0.36872227654927775,-0.9901070517515363,-0.8637758024250459,-0.2991727538658333,-1.1292060971184252,,,,,,,,,,1.5712718444355005,,,-0.08516069149553313,,,,,,,122.75299459954363
2021-01-13,15.68,14.77,16.0,14.68,465429.45,16.35,,,,,,,16.35,,,,,,,17.708614608692667,18.785448126235707,6.225680933852132,,,-1.0768335175430401,-0.5103445247480303,-1.1329779855900197,-1.0768335175430401,-0.41881287135463435,-1.3160412923768114,,,,,,,,,,1.5255860545381366,,,-0.09663608562691142,,,,,,,51.93833459329317
2021-01-14,14.8,14.59,14.86,14.11,383287.78,15.504,,,,,,,15.504,,,,,,,17.228827745816872,18.47467419095899,6.0836501901140565,,,-1.2458464451421172,-0.6574449088268477,-1.176803072630539,-1.2458464451421172,-0.5460488057834778,-1.3995952787172787,,,,7.655502392344504,7.655502392344504,7.655502392344506,,,,1.384570408258475,,,-0.058952528379772946,,,,,,,88.46020995669498
2021-01-15,14.53,14.58,14.65,13.83,344743.16,15.032,16.952,,,,,,15.032,16.952,,,,,,16.821315784921968,18.18617980644351,6.557377049180332,,,-1.3648640215215408,-0.7989287313657865,-1.1318705803115088,-1.3648640215215408,-0.6720203774354875,-1.3856872881721067,,,,8.920462154692775,8.077155646460595,10.607075171157135,11.450381679389315,11.450381679389315,11.450381679389313,1.2819212431205704,,-88.54961832061069,-0.030069185737094196,-0.13992449268522897,,,,,,99.3167091664019
