日期,开盘,收盘,最高,最低,成交量,MA5,MA10,MA20,MA30,MA60,MA120,MA250,SMA5,SMA10,SMA20,SMA30,SMA60,SMA120,SMA250,EMA12,EMA26,RSI6,RSI12,RSI24,DIF12-26-9,DEA12-26-9,MACD12-26-9,DIF12-26-12,DEA12-26-12,MACD12-26-12,BOLL_UPPER20-2,BOLL_MIDDLE20-2,BOLL_LOWER20-2,BOLL_UPPER26-2,BOLL_MIDDLE26-2,BOLL_LOWER26-2,K9-3-3,D9-3-3,J9-3-3,K10-3-3,D10-3-3,J10-3-3,ATR10,CCI,Williams_R10,BIAS5,BIAS10,BIAS20,BIAS30,BIAS60,BIAS120,BIAS250,PSY10
2024-12-11,88.88,80.08,107.66,79.14,195996.0,,,,,,,,,,,,,,,80.08,80.08,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,28.519999999999996,,,,,,,,,,
2024-12-12,73.0,68.15,75.58,67.97,146350.0,,,,,,,,,,,,,,,78.24461538461537,79.1962962962963,,,,-0.9516809116809242,-0.19033618233618485,-1.5226894586894786,-0.9516809116809242,-0.1464124479509114,-1.6105369274600254,,,,,,,,,,,,,25.53636363636363,,,,,,,,,,19.925900484248977
2024-12-13,65.0,64.2,68.74,63.81,102200.0,,,,,,,,,,,,,,,76.08390532544378,78.08545953360769,,,,-2.0015542081639097,-0.5525797875017299,-2.89794884132436,-2.0015542081639097,-0.43181887259906504,-3.1394706711296894,,,,,,,,,,,,,21.789752066115696,,,,,,,,,,55.04167973066741
2024-12-16,63.1,65.48,68.81,62.52,94548.0,,,,,,,,,,,,,,,74.45253527537551,77.1517217903775,,,,-2.6991865150019834,-0.9819011330017806,-3.4345707640004055,-2.6991865150019834,-0.7806446637379756,-3.8370837025280156,,,,,,,,,,,,,18.971615326821933,,,,,,,,,,121.82500186742
2024-12-17,63.99,59.51,64.0,59.48,83052.0,67.48400000000001,,,,,,,67.48400000000001,,,,,,,72.1536836945485,75.84492758368286,,,,-3.6912438891343555,-1.5237696842282957,-4.334948409812119,-3.6912438891343555,-1.2284291599528032,-4.925629458363105,,,,,,,,,,,,,16.61313981285431,,,-0.11816134194772109,,,,,,,38.44260376100855
2024-12-18,58.1,56.46,58.75,56.24,64892.0,62.760000000000005,,,,,,,62.760000000000005,,,,,,,69.73927081846412,74.40900702192857,4.889228418640187,,,-4.669736203464453,-2.152962988075527,-5.033546430777851,-4.669736203464453,-1.7578610128007495,-5.8237503813274065,,,,,,,,,,,,,14.187114392335344,,,-0.10038240917782033,,,,,,,59.089353104913215
2024-12-19,55.83,55.26,56.9,54.61,47433.0,60.181999999999995,,,,,,,60.181999999999995,,,,,,,67.51169069254657,72.99056205734128,4.674945215485764,,,-5.478871364794713,-2.818144663419365,-5.321453402750697,-5.478871364794713,-2.330324143876744,-6.297094441835939,,,,,,,,,,,,,12.024002684638008,,,-0.08178525140407426,,,,,,,80.66777303362245
2024-12-20,54.8,55.26,56.08,54.8,40571.0,58.394000000000005,,,,,,,58.394000000000005,,,,,,,65.62681520138555,71.67718709013081,8.284789644012946,,,-6.050371888745261,-3.4645901084845443,-5.171563560521433,-6.050371888745261,-2.9026391815488233,-6.295465414392875,,,,,,,,,,,,,10.07054765106746,,,-0.053669897592218505,,,,,,,100.0
2024-12-23,55.02,54.35,56.19,54.23,41458.0,56.16799999999999,,,,,,,56.16799999999999,,,,,,,63.891920555018544,70.39369175012114,10.31426269137792,,,-6.501771195102592,-4.072026325808154,-4.859489738588875,-6.501771195102592,-3.456351799018634,-6.090838792167915,,,,,,,0.22459292532286085,0.22459292532286085,0.2245929253228608,,,,8.59590262360065,,,-0.03236718416180015,,,,,,,84.70063737409616
2024-12-24,54.4,53.88,54.56,52.31,43691.0,55.041999999999994,61.263,,,,,,55.041999999999994,61.263,,,,,,62.35162508501569,69.17045532418624,0.0,,,-6.818830239170545,-4.621387108480633,-4.394886261379824,-6.818830239170545,-3.973656174426621,-5.690348129487848,,,,,,,2.39869008372047,0.9492919781220639,5.297486294917282,2.8364950316169835,2.8364950316169835,2.836495031616983,7.44210214658235,,-97.16350496838302,-0.02111115148432092,-0.12051319719896178,,,,,,91.68122052297957
2024-12-25,53.5,52.58,54.2,52.51,28354.0,54.266000000000005,58.513,,,,,,54.266000000000005,58.513,,,,,,60.84829814885943,67.94153270757984,0.0,,,-7.093234558720411,-5.115756598528589,-3.954955920383645,-7.093234558720411,-4.453591310471819,-5.279286496497184,,,,,,,2.144581267934851,1.3477217413929927,3.738300321018567,2.277760761659562,2.6502502749645096,1.5327817350496664,6.396265392658287,,-98.83970777825527,-0.031069177754026588,-0.10139627091415583,,,,,,78.33032837607955
2024-12-26,52.48,52.63,53.63,51.9,29877.0,53.739999999999995,56.961,,,,,,53.739999999999995,56.961,,,,,,59.58394458749644,66.80734509961096,1.272264631043356,4.417137163733003,,-7.223400512114516,-5.537285381245774,-3.3722302617374833,-7.223400512114516,-4.879715803032234,-4.687369418164565,,,,,,,2.868711580555037,1.8547183544470076,4.896698032771097,2.957497909704845,2.752666153211288,3.367161422691958,5.5478535030840535,,-95.68302779420459,-0.0206550055824338,-0.07603447973174621,,,,,,100.9550114710406
2024-12-27,52.5,52.2,53.14,52.15,29658.0,53.128,55.761,,,,,,53.128,55.761,,,,,,58.44795311249699,65.7253195366768,1.5822784810127928,4.354944335297972,,-7.277366424179817,-5.885301589832583,-2.7841296686944688,-7.277366424179817,-5.248585129362631,-4.057562589634372,,,,,,,2.738920668028439,2.1494524589741513,3.9178570861370154,2.563031328724981,2.689454545049186,2.3101848960765716,4.71915286615968,,-98.22590183323476,-0.01746724890829689,-0.06386183891967503,,,,,,92.12369097824198
2024-12-30,52.0,50.83,52.1,50.78,25848.0,52.424,54.29600000000001,,,,,,52.424,54.29600000000001,,,,,,57.27596032595899,64.62196253396,1.1037527593820045,6.656656656656679,,-7.346002208001011,-6.177441713466269,-2.337120989069483,-7.346002208001011,-5.571264679922382,-3.5494750561572577,,,,,,,2.035064636067463,2.111323184671922,1.882547538858545,1.8347591611570404,2.404556083751804,0.6951653159675129,4.119306890494284,,-99.62178517397884,-0.03040592095223564,-0.06383527331663488,,,,,,76.64715989206661
2024-12-31,50.93,51.22,51.54,50.56,27123.0,51.89200000000001,53.467,,,,,,51.89200000000001,53.467,,,,,,56.3442741219653,63.62922456848148,10.972568578553705,10.475030450669948,,-7.284950446516184,-6.398943460076253,-1.7720139728798632,-7.284950446516184,-5.834908644013735,-2.900083605004898,,,,,,,4.826741303119618,3.01646255748782,8.447298794383212,3.909375460307367,2.9061625426036586,5.915801295714785,3.548523819495322,,-91.94139194139198,-0.012949973020889754,-0.04202592253165504,,,,,,107.94303984080203
2025-01-02,51.33,48.87,51.33,48.61,29581.0,51.15,52.708000000000006,,,,,,51.15,52.708000000000006,,,,,,55.1943857955091,62.53594867451989,7.470288624787827,2.515723270440276,,-7.341562879010787,-6.58746734386316,-1.5081910702952541,-7.341562879010787,-6.06670160324405,-2.549722551533474,,,,,,,4.3611872539706775,3.4647041229821065,6.1541535159478205,3.6516865754682737,3.1546705535585304,4.64571861928776,3.3978831250416266,,-96.8636911942099,-0.04457478005865105,-0.07281627077483509,,,,,,62.52124950855046
2025-01-03,49.01,46.99,49.2,46.89,26754.0,50.022000000000006,51.88100000000001,,,,,,50.022000000000006,51.88100000000001,,,,,,53.932172596200004,61.38439692085175,6.800618238021713,3.2835820895522687,,-7.452224324651745,-6.760418740020877,-1.3836111692617354,-7.452224324651745,-6.27985894499908,-2.34473075930533,,,,,,,3.265881108381891,3.398429784782035,3.000783755581603,2.792880656046955,3.0340739210546723,2.3104941260315206,3.2000861932158764,,-98.92473118279568,-0.06061333013474078,-0.09427343343420529,,,,,,67.55088760665028
2025-01-06,46.9,46.0,47.1,45.62,20670.0,48.782,50.955,,,,,,48.782,50.955,,,,,,52.71183835063078,60.244811963751616,5.26315789473685,3.880070546737244,,-7.532973613120838,-6.914929714640869,-1.2360877969599375,-7.532973613120838,-6.472645817017812,-2.1206555922060524,,,,,,,3.594107166960047,3.4636555788413723,3.855010343197396,3.0602805761221346,3.042809472743827,3.095222782878749,2.8873432489948088,,-96.4049195837275,-0.057029232093805025,-0.09724266509665389,,,,,,80.82093429118464
2025-01-07,46.0,46.47,47.08,45.66,17783.0,47.910000000000004,50.167,,,,,,47.910000000000004,50.167,,,,,,51.75155552745681,59.22445552199223,11.543624161073808,8.576814326107467,,-7.472899994535425,-7.0265237706197805,-0.8927524478312883,-7.472899994535425,-6.626531075097445,-1.69273783887596,,,,,,,5.698324746893337,4.20854530152536,8.67788363762929,5.209463709957639,3.7650275518150975,8.098336026242722,2.620553567359389,,-90.49217002237135,-0.03005635566687549,-0.07369386249925255,,,,,,110.70020062748387
2025-01-08,46.21,47.92,47.99,46.21,38732.0,47.25,49.571000000000005,55.416999999999994,,,,,47.25,49.571000000000005,55.416999999999994,,,,,51.16208544630961,58.387088446289106,30.677290836653412,19.56882255389722,,-7.225002999979495,-7.066219616491724,-0.317566766975542,-7.225002999979495,-6.718603678925453,-1.0127986421080841,72.42362545814672,55.416999999999994,38.41037454185327,,,,13.37025228652649,7.26244762985907,25.585861599861328,12.408484742147373,6.646179948592522,23.933094329257074,2.467725646021318,-84.00030060496738,-73.19347319347315,0.014179894179894216,-0.033305763450404535,-0.13528339679159812,,,,,135.9694588300843
2025-01-09,47.71,47.78,48.37,46.46,30279.0,47.032,49.090999999999994,53.80200000000001,,,,,47.032,49.090999999999994,53.80200000000001,,,,,50.641764608415826,57.601378191008436,26.373626373626394,20.90345438441102,,-6.95961358259261,-7.044898409711902,0.17056965423858372,-6.95961358259261,-6.755682125643477,-0.40786291389826523,66.54823510977593,53.80200000000001,41.05576489022409,,,,18.487969609457387,11.004288289725176,33.455332248921806,17.26108720637541,10.184482367853484,31.41429688341927,2.3663209831083503,-86.25900205761305,-73.03370786516851,0.01590406531723092,-0.026705506100914485,-0.11192892457529469,,,,,97.11657556853869
2025-01-10,47.37,46.28,47.76,46.24,24789.0,46.89,48.456,52.7085,,,,,46.89,48.456,52.7085,,,,,49.970723899428776,56.76275758426707,29.860031104199095,19.155844155844193,,-6.7920336848382945,-6.99432546473718,0.4045835597977714,-6.7920336848382945,-6.761274673211911,-0.06151802325276634,63.93362646746247,52.7085,41.483373532537534,,,,15.72037480136667,12.576317126939008,22.00849015022199,14.432923385810573,11.60062937383918,20.09751140975336,2.2160808043613773,-94.45484549130249,-91.22340425531911,-0.013009170398805702,-0.044906719498101405,-0.12196325070908866,,,,,72.68956144581036
2025-01-13,45.72,46.33,46.78,45.0,19901.0,46.956,47.869,51.815,,,,,46.956,47.869,51.815,,,,,49.41061253028589,55.989960726173216,42.826086956521706,21.770551038843735,,-6.579348195887327,-6.911330010967211,0.6639636301597669,-6.579348195887327,-6.733285984392744,0.307875577010833,61.98389270999397,51.815,41.64610729000603,,,,17.259047013347395,14.13722708907514,23.502686861891902,15.866080379272768,13.022446375650375,21.553348386517555,2.1367933853865817,-98.75059608965181,-81.26760563380284,-0.013331629610699478,-0.03215024337253758,-0.10585737720737237,,,,,101.08564795213661
2025-01-14,46.18,47.88,47.88,46.11,33292.0,47.238,47.574,50.935,,,,,47.238,47.574,50.935,,,,,49.17513367947268,55.38922289460483,68.2170542635659,31.105807478122514,12.277413308341153,-6.214089215132148,-6.771881851800199,1.1155852733361016,-6.214089215132148,-6.653409558352653,0.8786406864410097,58.940843918170366,50.935,42.92915608182964,,,,26.6719081194828,18.315454099211028,43.384816160026354,25.256286002084003,17.10039291779492,41.56807217066216,2.070103678952658,-72.55885155505565,-55.96330275229353,0.013590753207163788,0.006432084752175653,-0.059978403848041616,,,,,138.96915452323302
2025-01-15,47.54,46.97,47.65,46.94,22886.0,47.048,47.149,50.30800000000001,,,,,47.048,47.149,50.30800000000001,,,,,48.83588234416919,54.765576754263726,54.46428571428571,29.961685823754806,12.021105758201443,-5.929694410094534,-6.603444363459066,1.3474999067290643,-5.929694410094534,-6.542068766312942,1.224748712436817,57.39798285203184,50.30800000000001,43.218017147968176,,,,33.416192714575814,23.349033637665958,53.55051086839553,27.211404991384068,20.47073027565797,40.69275442283626,1.8646302827794483,-67.19186958597632,-68.8783570300158,-0.0016578813127019843,-0.003796475004772149,-0.066351276138984,,,,,82.53994677450821
2025-01-16,47.08,49.47,49.49,47.0,47538.0,47.386,47.208999999999996,49.9585,,,,,47.386,47.208999999999996,49.9585,,,,,48.9334389066047,54.37331180950345,61.65413533834583,45.20451339915375,22.658079625292757,-5.439872902898749,-6.370730071347003,1.8617143368965081,-5.439872902898749,-6.372500171941527,1.8652545380855567,56.434113443812436,49.9585,43.482886556187566,69.94406911173886,53.57884615384615,37.213623195953446,55.462317043570195,34.053461439634034,98.28002825144253,51.325791894775705,30.755750815363882,92.46587405359935,1.9837884131831853,-31.22447568262644,-0.4454342984410494,0.04397923437302148,0.04789341015484342,-0.009778115836144038,,,,,167.96295312878507
2025-01-17,48.73,48.27,48.88,48.05,27295.0,47.784000000000006,47.337,49.609,,,,,47.784000000000006,47.337,49.609,,,,,48.83137138251167,53.92121463842912,53.17769130998703,40.16010673782523,24.641833810888272,-5.089843255917451,-6.114552708261093,2.0494189046872844,-5.089843255917451,-6.175168338707054,2.1706501655792056,55.61753042721239,49.609,43.60046957278762,64.75430486614096,52.355384615384615,39.95646436462828,61.25104729408022,43.1193233911161,97.51449510000847,58.49336386155056,40.00162183075945,95.4768479231328,1.8812814289680608,-31.68814528250717,-27.17149220489974,0.010170768458061214,0.019709740794727162,-0.026991070168719357,,,,,78.22649730035809
2025-01-20,48.5,48.56,49.19,48.23,21890.0,48.230000000000004,47.593,49.274,,,,,48.230000000000004,47.593,49.274,,,,,48.78962193904833,53.52408762817511,67.53846153846155,48.80123743232794,22.189349112426044,-4.734465689126779,-5.838535304434231,2.208139230614904,-4.734465689126779,-5.953521777233165,2.4381121762127727,54.67202458994811,49.274,43.87597541005189,62.267811910742076,51.60192307692308,40.93603424310408,67.26313323688497,51.16726000637239,99.45487969791012,65.42467761519853,48.47597375890581,99.32208532778398,1.7137757146102317,-19.19332406119626,-20.71269487750555,0.006842214389384165,0.020318114008362545,-0.014490400616958206,,,,,106.1729275455076
2025-01-21,48.39,48.29,48.75,47.58,20809.0,48.312,47.775,48.971000000000004,,,,,48.312,47.775,48.971000000000004,,,,,48.71275702534859,53.136377433495475,64.58333333333333,55.74204946996465,27.305825242718456,-4.423620408146888,-5.5555523251767625,2.263863834059748,-4.423620408146888,-5.718152335835277,2.589063855376777,53.821935449667656,48.971000000000004,44.12006455033235,60.40087881124819,50.99,41.57912118875181,69.26673618910371,57.2004187339495,93.39937109941214,68.04109910797942,54.99768220859701,94.12793290674423,1.6149074028629171,-25.951070582091305,-26.72605790645885,-0.00045537340619304656,0.01077969649398222,-0.013906189377386708,,,,,94.576943234621
