日期,开盘,收盘,最高,最低,成交量,MA5,MA10,MA20,MA30,MA60,MA120,MA250,SMA5,SMA10,SMA20,SMA30,SMA60,SMA120,SMA250,EMA12,EMA26,RSI6,RSI12,RSI24,DIF12-26-9,DEA12-26-9,MACD12-26-9,DIF12-26-12,DEA12-26-12,MACD12-26-12,BOLL_UPPER20-2,BOLL_MIDDLE20-2,BOLL_LOWER20-2,BOLL_UPPER26-2,BOLL_MIDDLE26-2,BOLL_LOWER26-2,K9-3-3,D9-3-3,J9-3-3,K10-3-3,D10-3-3,J10-3-3,ATR10,CCI,Williams_R10,BIAS5,BIAS10,BIAS20,BIAS30,BIAS60,BIAS120,BIAS250,PSY10
2021-01-04,42.27,42.27,42.27,42.27,32927.72,,,,,,,,,,,,,,,42.27,42.27,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,
2021-01-05,45.2,46.12,46.5,44.05,395617.69,,,,,,,,,,,,,,,42.862307692307695,42.55518518518519,,,,0.3071225071225072,0.06142450142450145,0.4913960113960115,0.3071225071225072,0.047249616480385725,0.519745781284243,,,,,,,,,,,,,0.7690909090909085,,,,,,,,,,239.09500758324901
2021-01-06,44.94,44.97,46.21,44.2,181751.81,,,,,,,,,,,,,,,43.186568047337275,42.734060356652954,,,,0.45250769068432106,0.13964113927646538,0.6257331028157114,0.45250769068432106,0.1095970125117604,0.6858213563451213,,,,,,,,,,,,,0.994710743801652,,,,,,,,,,77.68477092760328
2021-01-07,45.82,45.23,45.9,44.3,153077.45,,,,,,,,,,,,,,,43.50094219390077,42.918944774678664,,,,0.5819974192221053,0.22811239526559338,0.707770047913024,0.5819974192221053,0.1822739981595058,0.7994468421251991,,,,,,,,,,,,,1.1047633358377156,,,,,,,,,,105.93439771708282
2021-01-08,46.2,44.66,47.17,43.6,218703.64,44.65,,,,,,,44.65,,,,,,,43.6792587794545,43.04791182840617,,,,0.6313469510483287,0.30875930642214044,0.6451752892523765,0.6313469510483287,0.2513621447577863,0.7599696125810849,,,,,,,,,,,,,1.552988183867222,,,0.0002239641657334381,,,,,,,88.08892496403868
2021-01-11,44.6,45.85,47.82,44.6,198000.09,45.366,,,,,,,45.366,,,,,,,44.01321896723073,43.255473915190905,75.4985754985755,,,0.757745052039823,0.398556455545677,0.7183771929882921,0.757745052039823,0.3292672074165612,0.8569556892465237,,,,,,,,,,,,,1.8560812413459085,,,0.010668782788872762,,,,,,,130.0787074135872
2021-01-12,45.75,46.6,46.96,44.12,120160.87,45.461999999999996,,,,,,,45.461999999999996,,,,,,,44.411185279964464,43.50321658813972,77.86357786357787,,,0.9079686918247418,0.50043890280149,0.8150595780465038,0.9079686918247418,0.4182982050178198,0.9793409736138441,,,,,,,,,,,,,2.0349755611011986,,,0.02503189476925796,,,,,,,117.61582706316196
2021-01-13,46.77,45.79,48.42,45.25,172663.51,45.626,,,,,,,45.626,,,,,,,44.62331062150839,43.67260795198123,46.51162790697676,,,0.9507026695271605,0.590491656146624,0.720422026761073,0.9507026695271605,0.5002065841731029,0.9009921707081152,,,,,,,,,,,,,2.241343640900981,,,0.0035944417656599633,,,,,,,83.91648191858579
2021-01-14,44.66,43.32,45.9,42.68,160388.93,45.244,,,,,,,45.244,,,,,,,44.42280129512248,43.64648884442706,36.36363636363639,,,0.7763124506954213,0.6276558150563836,0.2973132712780755,0.7763124506954213,0.5426844097919211,0.4672560818070004,,,,,,,17.073170731707275,17.073170731707275,17.073170731707272,,,,2.4192811607371656,,,-0.04252497568738395,,,,,,,57.43518764209308
2021-01-15,43.65,43.25,44.5,42.19,97762.82,44.962,44.806,,,,,,44.962,44.806,,,,,,44.2423703266421,43.61711930039542,33.10580204778161,,,0.6252510262466799,0.6271748572944429,-0.0038476620955258944,0.6252510262466799,0.5553869661695763,0.13972812015420732,,,,,,,17.053595897114654,17.06664578684307,17.027496117657826,17.0144462279294,17.0144462279294,17.014446227929405,2.399411858784954,,-82.9855537720706,-0.03807659801610256,-0.034727491853769527,,,,,,98.39581753596714
