日期,开盘,收盘,最高,最低,成交量,MA5,MA10,MA20,MA30,MA60,MA120,MA250,SMA5,SMA10,SMA20,SMA30,SMA60,SMA120,SMA250,EMA12,EMA26,RSI6,RSI12,RSI24,DIF12-26-9,DEA12-26-9,MACD12-26-9,DIF12-26-12,DEA12-26-12,MACD12-26-12,BOLL_UPPER20-2,BOLL_MIDDLE20-2,BOLL_LOWER20-2,BOLL_UPPER26-2,BOLL_MIDDLE26-2,BOLL_LOWER26-2,K9-3-3,D9-3-3,J9-3-3,K10-3-3,D10-3-3,J10-3-3,ATR10,CCI,Williams_R10,BIAS5,BIAS10,BIAS20,BIAS30,BIAS60,BIAS120,BIAS250,PSY10
2021-01-04,44.07,51.96,51.96,44.06,89877.48,,,,,,,,,,,,,,,51.96,51.96,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,7.899999999999999,,,,,,,,,,
2021-01-05,54.77,56.33,62.15,54.15,158425.05,,,,,,,,,,,,,,,52.63230769230769,52.28370370370371,,,,0.34860398860398334,0.06972079772079667,0.5577663817663734,0.34860398860398334,0.053631382862151286,0.5899452114836641,,,,,,,,,,,,,8.316363636363635,,,,,,,,,,224.2363875616699
2021-01-06,54.47,54.3,56.0,52.95,107154.58,,,,,,,,,,,,,,,52.88887573964497,52.43305898491084,,,,0.45581675473412986,0.14693998912346332,0.6177535312213331,0.45581675473412986,0.11550605545784032,0.6806213985525791,,,,,,,,,,,,,7.4188429752066085,,,,,,,,,,69.27886811721919
2021-01-07,54.1,56.2,56.84,52.7,111620.21,,,,,,,,,,,,,,,53.39827947200729,52.71209165269523,,,,0.6861878193120603,0.25478955516118273,0.8627965283017551,0.6861878193120603,0.2033032498969511,0.9657691388302184,,,,,,,,,,,,,6.822689706987225,,,,,,,,,,141.047326865145
2021-01-08,55.0,57.1,59.25,54.6,87013.64,55.178,,,,,,,55.178,,,,,,,53.96777493785232,53.037121900643726,,,,0.930653037208593,0.3899622515706648,1.0813815712758565,0.930653037208593,0.31520321717566524,1.2308996400658556,,,,,,,,,,,,,6.427655214807729,,,0.034832723186777416,,,,,,,117.21897697429901
2021-01-11,55.51,56.7,60.88,55.51,79299.62,56.126,,,,,,,56.126,,,,,,,54.38811725510581,53.30844620429975,74.6875,,,1.0796710508060627,0.5279040114177445,1.1035340787766366,1.0796710508060627,0.4328136531188034,1.2937147953745187,,,,,,,,,,,,,6.2353542666608694,,,0.010226989274133293,,,,,,,93.21150205699261
2021-01-12,58.15,57.54,59.58,56.3,68408.77,56.36800000000001,,,,,,,56.36800000000001,,,,,,,54.87302229278184,53.62189463361088,76.72413793103448,,,1.2511276591709617,0.6725487409683879,1.1571578364051476,1.2511276591709617,0.5587081155883662,1.384839087165191,,,,,,,,,,,,,5.698017127267984,,,0.020791938688617475,,,,,,,115.84251737507938
2021-01-13,57.54,55.0,58.58,54.2,72574.37,56.508,,,,,,,56.508,,,,,,,54.89255732466155,53.72397651260267,42.276422764227654,,,1.1685808120588845,0.7717551551864873,0.7936513137447945,1.1685808120588845,0.6525346842761383,1.0320922555654926,,,,,,,,,,,,,5.4583776495828955,,,-0.026686486869115924,,,,,,,63.66904260458204
2021-01-14,55.49,53.6,57.5,53.5,72379.76,55.988,,,,,,,55.988,,,,,,,54.693702351636695,53.71479306722469,45.61403508771933,,,0.9789092844120049,0.8131859810315909,0.33144660676082793,0.9789092844120049,0.7027461612201178,0.5523262463837741,,,,,,,52.736318407960205,52.736318407960205,52.73631840796021,,,,5.19321807693146,,,-0.04265199685646921,,,,,,,77.27179519500432
2021-01-15,53.01,54.36,55.17,53.01,45020.52,55.44,55.309000000000005,,,,,,55.44,55.309000000000005,,,,,,54.642363528307975,53.76258617335619,36.54970760233913,,,0.8797773549517842,0.8265042558156297,0.10654619827230905,0.8797773549517842,0.7299817294865281,0.2995912509305123,,,,,,,41.01292479401932,48.82852053664658,25.381733308764808,56.93753454947485,56.93753454947485,56.93753454947486,4.64172388112574,,-43.06246545052515,-0.01948051948051945,-0.017158147860203674,,,,,,115.1188874247799
2021-01-18,55.0,55.91,56.77,54.23,41030.26,55.282,55.70399999999999,,,,,,55.282,55.70399999999999,,,,,,54.8373845239529,53.9216538642187,42.056074766355096,,,0.9157306597342014,0.8443495365993441,0.14276224626971468,0.9157306597342014,0.7585584879861702,0.31434434349606244,,,,,,,40.42263445925654,46.0265585108499,29.214786356069823,49.28110768906788,54.38539226267253,39.07253854185858,4.2595922663756065,,-66.03174603174608,0.011359936326471549,0.003698118627028635,,,,,,132.4647859308153
2021-01-19,55.41,53.02,55.48,53.01,56694.56,54.378,55.373000000000005,,,,,,54.378,55.373000000000005,,,,,,54.55778690488322,53.854864689091386,31.563126252504972,52.70684371807968,,0.7029222157918369,0.8160640724378427,-0.2262837132920117,0.7029222157918369,0.7499990614947344,-0.09415369140579499,,,,,,,28.2524164528703,40.101844491523366,4.55356037556416,34.15806527274453,47.64294993269654,7.1882959528405195,4.012393672489132,,-96.0880195599022,-0.024973334804516478,-0.04249363408159214,,,,,,58.81692444645843
