日期,开盘,最高,最低,收盘,成交量,成交额,换手率,涨跌幅,MA5,MA10,MA20,MA30,MA60,MA120,MA250,SMA5,SMA10,SMA20,SMA30,SMA60,SMA120,SMA250,EMA12,EMA26,RSI6,RSI12,RSI24,DIF12-26-9,DEA12-26-9,MACD12-26-9,DIF12-26-12,DEA12-26-12,MACD12-26-12,BOLL_UPPER20-2,BOLL_MIDDLE20-2,BOLL_LOWER20-2,K9-3-3,D9-3-3,J9-3-3,K10-3-3,D10-3-3,J10-3-3,ATR10,CCI,Williams_R10,BIAS5,BIAS10,BIAS20,BIAS30,BIAS60,BIAS120,BIAS250,PSY10
2019-01-02,1.97,1.98,1.95,1.95,15599321.0,30621842.35,0.163163,-1.015227,,,,,,,,,,,,,,,1.95,1.95,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.030000000000000027,,,,,,,,,,
2019-01-03,1.96,1.97,1.95,1.96,17364218.0,34055920.13,0.181623,0.51282,,,,,,,,,,,,,,,1.9515384615384614,1.9507407407407407,,,,0.0007977207977207801,0.00015954415954415603,0.001276353276353248,0.0007977207977207801,0.00012272627657242772,0.0013499890422967048,,,,,,,,,,0.028181818181818204,,,,,,,,,,105.24818130553379
2019-01-04,1.95,2.0,1.94,2.0,32180309.0,63655059.65,0.336594,2.040814,,,,,,,,,,,,,,,1.9589940828402366,1.9543895747599451,,,,0.004604508080291447,0.0010485369436936142,0.007111942273195666,0.004604508080291447,0.0008122311694522769,0.007584553821678341,,,,,,,,,,0.03396694214876036,,,,,,,,,,122.38811420114114
2019-01-07,2.01,2.04,2.0,2.03,41607980.0,84004327.8,0.435204,1.499999,,,,,,,,,,,,,,,1.9699180700955847,1.9599903469999491,,,,0.00992772309563561,0.0028243741740820137,0.014206697843107192,0.00992772309563561,0.002214614542711251,0.015426217105848718,,,,,,,,,,0.03506386175807666,,,,,,,,,,116.0540825025149
2019-01-08,2.02,2.03,2.0,2.02,26882971.0,54130150.71,0.281186,-0.49261,1.9919999999999998,,,,,,,1.9919999999999998,,,,,,,1.9776229823885716,1.9644355064814343,,,,0.013187475907137314,0.004896994520693074,0.01658096277288848,0.013187475907137314,0.0039027470603152613,0.018569457693644105,,,,,,,,,,0.0341431596202445,,,0.01405622489959852,,,,,,,95.18166889021484
2019-01-09,2.01,2.04,2.01,2.02,52275794.0,105903364.26,0.546786,0.0,2.0060000000000002,,,,,,,2.0060000000000002,,,,,,,1.9841425235595604,1.968551394890217,88.88888888888908,,,0.015591128669343535,0.007035821350423166,0.017110614637840738,0.015591128669343535,0.00570095961555038,0.01978033810758631,,,,,,,,,,0.03338985787110918,,,0.006979062811565199,,,,,,,100.0
2019-01-10,2.02,2.02,2.0,2.0,31590038.0,63394514.14,0.33042,-0.990098,2.0140000000000002,,,,,,,2.0140000000000002,,,,,,,1.986582135319628,1.9708809211946452,72.72727272727282,,,0.01570121412498282,0.008768899905335097,0.013864628439295448,0.01570121412498282,0.007239460309309217,0.016923507631347208,,,,,,,,,,0.03095533825818024,,,-0.006951340615690285,,,,,,,90.52869546929833
2019-01-11,2.0,2.02,2.0,2.02,31446557.0,63214980.05,0.32892,0.999999,2.018,,,,,,,2.018,,,,,,,1.9917233452704544,1.9745193714765232,75.0000000000001,,,0.017203973793931127,0.010455914683054304,0.013496118221753645,0.017203973793931127,0.008772462383866433,0.016863022820129386,,,,,,,,,,0.028963458574874743,,,0.0009910802775025887,,,,,,,110.46221254112045
2019-01-14,2.01,2.03,2.01,2.03,36143094.0,73145999.52,0.378044,0.495049,2.018,,,,,,,2.018,,,,,,,1.997612061382692,1.9786290476634474,66.66666666666666,,,0.0189830137192446,0.012161334490292365,0.013643358457904473,0.0189830137192446,0.010343316435463075,0.017279394567563052,,,,89.99999999999979,89.99999999999979,89.9999999999998,,,,0.027333738833988427,,,0.005946481665014872,,,,,,,105.06224692839005
2019-01-15,2.02,2.03,2.01,2.02,30091900.0,60830102.18,0.31475,-0.49261,2.018,2.005,,,,,,2.018,2.005,,,,,,2.0010563596315087,1.9816935626513401,42.85714285714295,,,0.01936279698016863,0.013601626988267619,0.011522339983802019,0.01936279698016863,0.011730928826956238,0.015263736306424781,,,,86.66666666666653,88.88888888888872,82.22222222222217,80.0,80.0,80.0,0.02600033177326326,,-20.0,0.0009910802775025887,0.0074812967581048,,,,,,95.18166889021484
2019-01-16,2.02,2.03,2.01,2.02,23500576.0,47437304.76,0.245808,0.0,2.018,2.012,,,,,,2.018,2.012,,,,,,2.003970765842046,1.9845310765290185,50.0,,,0.01943968931302753,0.0147692394532196,0.00934089971961586,0.01943968931302753,0.012916891978659514,0.013045594668736032,,,,84.44444444444436,87.40740740740728,78.51851851851853,80.0,80.0,80.0,0.02490936235994267,,-20.0,0.0009910802775025887,0.0039761431411530854,,,,,,100.0
2019-01-17,2.02,2.06,2.0,2.03,64154470.0,130299664.0,0.671033,0.495049,2.024,2.0189999999999997,,,,,,2.024,2.0189999999999997,,,,,,2.0079752634048083,1.9878991449342762,57.14285714285705,75.00000000000011,,0.020076118470532034,0.015830615256682088,0.008491006427699892,0.020076118470532034,0.014018311438947594,0.01211561406316888,,,,72.96296296296279,82.59259259259245,53.70370370370347,78.33333333333329,79.44444444444443,76.111111111111,0.03128947829449855,,-25.000000000000185,0.0029644268774702484,0.00544824170381383,,,,,,105.06224692839005
2019-01-18,2.02,2.08,2.01,2.06,105037925.0,215807272.7,1.098659,1.477831,2.032,2.025,,,,,,2.032,2.025,,,,,,2.0159790690348376,1.9932399490132187,87.5000000000002,78.94736842105277,,0.02273912002161893,0.017212316209669457,0.011053607623898946,0.02273912002161893,0.015359974297820107,0.014758291447597646,,,,73.64197530864186,79.60905349794226,61.70781893004107,77.2222222222222,78.7037037037037,74.25925925925921,0.03832775496822614,,-25.0,0.01377952755905513,0.017283950617284022,,,,,,115.80087062555504
2019-01-21,2.06,2.07,2.04,2.05,60035614.0,123439353.18,0.627951,-0.485436,2.036,2.0269999999999997,,,,,,2.036,2.0269999999999997,,,,,,2.0212130584140935,1.9974443972344618,71.42857142857133,73.68421052631581,,0.023768661179631723,0.01852358520366191,0.010490151951939627,0.023768661179631723,0.01665361843348343,0.014230085492296582,,,,69.92798353909448,76.38203017832633,57.019890260630774,72.31481481481471,76.57407407407403,63.79629629629605,0.03681361770127589,,-37.50000000000028,0.006876227897838797,0.011346817957572834,,,,,,95.25031198898569
2019-01-22,2.06,2.06,2.02,2.03,31223251.0,63502604.53,0.326584,-0.975609,2.038,2.0279999999999996,,,,,,2.038,2.0279999999999996,,,,,,2.022564895581156,1.9998559233652422,50.0,58.82352941176468,,0.022708972215913725,0.019360662606112272,0.006696619219602906,0.022708972215913725,0.017585211323088094,0.010247521785651262,,,,59.11865569272957,70.62757201646075,36.10082304526722,60.70987654320972,71.2860082304526,39.557613168723975,0.03739295993740755,,-62.50000000000028,-0.003925417075564283,0.0009861932938857122,,,,,,90.66126376471033
2019-01-23,2.02,2.03,2.01,2.02,21211100.0,42832816.0,0.22186,-0.49261,2.0379999999999994,2.0279999999999996,,,,,,2.0379999999999994,2.0279999999999996,,,,,,2.022170296260978,2.001348077190039,50.0,46.66666666666672,,0.020822219070939063,0.01965297389907763,0.0023384903437228682,0.020822219070939063,0.018083212515065165,0.005478013111747795,,,,47.74577046181972,63.00030483158041,17.236701722298335,48.806584362139816,63.792866941015006,18.83401920438945,0.034230603585151634,,-75.0,-0.00883218842001931,-0.003944773175542191,,,,,,95.18166889021484
2019-01-24,2.02,2.03,2.01,2.02,27602695.0,55672008.66,0.288714,0.0,2.036,2.03,,,,,,2.036,2.03,,,,,,2.02183640452852,2.002729701101888,50.0,50.0,,0.0191067034266319,0.019543719804588487,-0.0008740327559131761,0.0191067034266319,0.0182406726553062,0.001732061542651396,,,,40.16384697454648,55.3881522125691,9.715236498501227,40.871056241426544,56.15226337448553,10.308641975308575,0.03164322111512407,,-75.0,-0.007858546168958749,-0.0049261083743841316,,,,,,100.0
2019-01-25,2.02,2.02,2.0,2.01,27991028.0,56349644.28,0.292776,-0.495049,2.0260000000000002,2.029,,,,,,2.0260000000000002,2.029,,,,,,2.02001541921644,2.0032682417610075,37.50000000000007,46.66666666666659,,0.016747177455432638,0.01898441133475732,-0.004474467758649361,0.016747177455432638,0.01801090416301796,-0.002527453415170647,,,,30.942564649697566,47.23962302494526,-1.6515521007978293,31.414037494284273,47.90618808108511,-1.5702636793174065,0.02952627182146515,,-87.50000000000028,-0.007897334649556,-0.009364218827008441,,,,,,95.15834490907866
2019-01-28,2.02,2.03,2.0,2.0,22119745.0,44572299.7,0.231365,-0.497512,2.016,2.026,,,,,,2.016,2.026,,,,,,2.016936123952372,2.0030261497787105,0.0,50.0,,0.013909974173661688,0.017969523902538195,-0.008119099457753014,0.013909974173661688,0.01737999185696315,-0.006940035366602926,,,,20.628376433131713,38.36920749434075,-14.85328568928636,20.942691662856184,38.91835594167547,-15.008636894782391,0.02961240421756236,,-100.0,-0.007936507936507943,-0.012833168805528037,,,,,,95.13479406960701
