2026-03-27 16:24:54 | INFO     | src.notify:_load_channels:49 | 通知渠道 [ntfy] 初始化成功
2026-03-27 16:24:54 | INFO     | src.notify:_load_channels:49 | 通知渠道 [markdown] 初始化成功
2026-03-27 16:24:54 | INFO     | __main__:main:99 | ============================================================
2026-03-27 16:24:54 | INFO     | __main__:main:100 | 开始自动化执行流程（按 3→1→2 顺序）
2026-03-27 16:24:54 | INFO     | __main__:main:101 | ============================================================
2026-03-27 16:24:54 | INFO     | __main__:main:109 | 配置信息:
2026-03-27 16:24:54 | INFO     | __main__:main:110 |   基金代码: ['005538', '015790', '025491', '018957', '017193', '025209']
2026-03-27 16:24:54 | INFO     | __main__:main:111 |   开始日期: 2019-01-01
2026-03-27 16:24:54 | INFO     | __main__:main:112 |   数据目录: stock_data
2026-03-27 16:24:54 | INFO     | __main__:main:113 | 
2026-03-27 16:24:54 | INFO     | __main__:main:116 | ============================================================
2026-03-27 16:24:54 | INFO     | __main__:main:117 | [步骤 1/3] 正在执行：更新数据
2026-03-27 16:24:54 | INFO     | __main__:main:118 | ============================================================
2026-03-27 16:24:54 | INFO     | src.update_data:run_update_workflow:195 | 开始数据更新流程
2026-03-27 16:24:54 | INFO     | src.update_data:run_update_workflow:196 | 基金代码列表: ['005538', '015790', '025491', '018957', '017193', '025209']
2026-03-27 16:24:54 | INFO     | src.update_data:run_update_workflow:197 | 开始日期: 2019-01-01
2026-03-27 16:24:54 | INFO     | src.update_data:run_update_workflow:198 | 数据目录: stock_data
2026-03-27 16:24:54 | INFO     | src.update_data:update_data:20 | 开始更新数据，基金代码: ['005538', '015790', '025491', '018957', '017193', '025209']
2026-03-27 16:24:55 | INFO     | src.notify.channels.ntfy:_do_send:74 | ntfy 推送成功
2026-03-27 16:24:55 | INFO     | src.notify.channels.markdown:_do_send:75 | Markdown 文件已保存: ./notify_logs\notify_20260327_162455.md
2026-03-27 16:24:55 | INFO     | src.core.data_factory:create_provider:43 | 创建数据源提供者: akshare
2026-03-27 16:24:55 | INFO     | src.core.data_factory:_init_providers:127 | 初始化数据源提供者: akshare
2026-03-27 16:24:55 | INFO     | src.core.baostock_provider:login:42 | baostock 登录成功
2026-03-27 16:24:55 | INFO     | src.core.data_factory:create_provider:43 | 创建数据源提供者: baostock
2026-03-27 16:24:55 | INFO     | src.core.data_factory:_init_providers:127 | 初始化数据源提供者: baostock
2026-03-27 16:24:55 | INFO     | src.core.data_factory:__init__:117 | 多数据源数据获取器初始化完成
2026-03-27 16:24:55 | INFO     | src.core.data_factory:__init__:118 | 股票数据源: baostock
2026-03-27 16:24:55 | INFO     | src.core.data_factory:__init__:119 | 基金数据源: akshare
