2026-05-04 09:41:06 | INFO     | src.notify:_load_channels:49 | 通知渠道 [ntfy] 初始化成功
2026-05-04 09:41:06 | INFO     | src.notify:_load_channels:49 | 通知渠道 [markdown] 初始化成功
2026-05-04 09:41:08 | INFO     | src.notify:_load_channels:49 | 通知渠道 [ntfy] 初始化成功
2026-05-04 09:41:08 | INFO     | src.notify:_load_channels:49 | 通知渠道 [markdown] 初始化成功
2026-05-04 09:43:39 | INFO     | src.notify:_load_channels:49 | 通知渠道 [ntfy] 初始化成功
2026-05-04 09:43:39 | INFO     | src.notify:_load_channels:49 | 通知渠道 [markdown] 初始化成功
2026-05-04 09:43:43 | INFO     | src.core.data_factory:create_provider:43 | 创建数据源提供者: akshare
2026-05-04 09:43:43 | INFO     | src.core.data_factory:_init_providers:127 | 初始化数据源提供者: akshare
2026-05-04 09:44:04 | ERROR    | src.core.baostock_provider:login:46 | baostock 登录失败: 网络接收错误。
2026-05-04 09:44:04 | INFO     | src.core.data_factory:create_provider:43 | 创建数据源提供者: baostock
2026-05-04 09:44:04 | INFO     | src.core.data_factory:_init_providers:127 | 初始化数据源提供者: baostock
2026-05-04 09:44:04 | INFO     | src.core.data_factory:__init__:117 | 多数据源数据获取器初始化完成
2026-05-04 09:44:04 | INFO     | src.core.data_factory:__init__:118 | 股票数据源: baostock
2026-05-04 09:44:04 | INFO     | src.core.data_factory:__init__:119 | 基金数据源: akshare
2026-05-04 09:44:33 | INFO     | src.notify:_load_channels:49 | 通知渠道 [ntfy] 初始化成功
2026-05-04 09:44:33 | INFO     | src.notify:_load_channels:49 | 通知渠道 [markdown] 初始化成功
2026-05-04 09:59:15 | INFO     | src.notify:_load_channels:49 | 通知渠道 [ntfy] 初始化成功
2026-05-04 09:59:15 | INFO     | src.notify:_load_channels:49 | 通知渠道 [markdown] 初始化成功
2026-05-04 10:06:50 | INFO     | src.notify:_load_channels:49 | 通知渠道 [ntfy] 初始化成功
2026-05-04 10:06:50 | INFO     | src.notify:_load_channels:49 | 通知渠道 [markdown] 初始化成功
2026-05-04 10:06:50 | INFO     | src.core.data_factory:create_provider:43 | 创建数据源提供者: akshare
2026-05-04 10:06:50 | INFO     | src.core.data_factory:_init_providers:148 | 初始化数据源提供者: akshare
2026-05-04 10:07:11 | ERROR    | src.core.baostock_provider:login:46 | baostock 登录失败: 网络接收错误。
2026-05-04 10:07:11 | INFO     | src.core.data_factory:create_provider:43 | 创建数据源提供者: baostock
2026-05-04 10:07:11 | WARNING  | src.core.data_factory:_init_providers:145 | 数据源 baostock 连接失败，跳过
2026-05-04 10:07:11 | INFO     | src.core.data_factory:__init__:120 | 多数据源数据获取器初始化完成
2026-05-04 10:07:11 | INFO     | src.core.data_factory:__init__:121 | 股票数据源: akshare
2026-05-04 10:07:11 | INFO     | src.core.data_factory:__init__:122 | 基金数据源: akshare
2026-05-04 10:07:11 | INFO     | src.data.reader:__init__:29 | 数据读取器初始化完成，基础路径: data
2026-05-04 10:07:11 | INFO     | src.core.data_factory:create_provider:43 | 创建数据源提供者: akshare
2026-05-04 10:07:11 | INFO     | src.core.data_factory:_init_providers:148 | 初始化数据源提供者: akshare
2026-05-04 10:07:32 | ERROR    | src.core.baostock_provider:login:46 | baostock 登录失败: 网络接收错误。
2026-05-04 10:07:32 | INFO     | src.core.data_factory:create_provider:43 | 创建数据源提供者: baostock
2026-05-04 10:07:32 | WARNING  | src.core.data_factory:_init_providers:145 | 数据源 baostock 连接失败，跳过
2026-05-04 10:07:32 | INFO     | src.core.data_factory:__init__:120 | 多数据源数据获取器初始化完成
2026-05-04 10:07:32 | INFO     | src.core.data_factory:__init__:121 | 股票数据源: akshare
2026-05-04 10:07:32 | INFO     | src.core.data_factory:__init__:122 | 基金数据源: akshare
2026-05-04 10:07:32 | INFO     | src.data.reader:__init__:29 | 数据读取器初始化完成，基础路径: data
2026-05-04 10:07:32 | INFO     | src.core.data_factory:create_provider:43 | 创建数据源提供者: akshare
2026-05-04 10:07:32 | INFO     | src.core.data_factory:_init_providers:148 | 初始化数据源提供者: akshare
2026-05-04 10:07:53 | ERROR    | src.core.baostock_provider:login:46 | baostock 登录失败: 网络接收错误。
2026-05-04 10:07:53 | INFO     | src.core.data_factory:create_provider:43 | 创建数据源提供者: baostock
2026-05-04 10:07:53 | WARNING  | src.core.data_factory:_init_providers:145 | 数据源 baostock 连接失败，跳过
